Question,Answer
"# Translate:

конституционный

## Footnote

Это конституционный закон.","constitutional, charter

## Footnote

This is a constitutional law."
"# Translate:

вспышка

## Footnote

Яркая вспышка осветила небо.","flash, flare

## Footnote

A bright flash lit the sky."
"# Translate:

стабильность

## Footnote

Нам сейчас нужна большая стабильность.","stability, steadiness

## Footnote

We need more stability now."
"# Translate:

прохожий

## Footnote

Прохожий спросил дорогу.","passerby, pedestrian

## Footnote

A passerby asked the way."
"# Translate:

разведчик

## Footnote

Разведчик видел врага.","scout, intelligence agent

## Footnote

The scout saw the enemy."
"# Translate:

нищий

## Footnote

Нищий попросил немного еды.","beggar, pauper

## Footnote

The beggar asked for some food."
"# Translate:

разрешать

## Footnote

Мать не разрешает мне идти.","to allow, to permit

## Footnote

Mother does not allow me to go."
"# Translate:

обнаруживать

## Footnote

Собака обнаруживает след.","to detect, to discover

## Footnote

The dog detects the trail."
"# Translate:

альтернативный

## Footnote

Рассмотрите альтернативное решение.","alternative, alternate

## Footnote

Consider an alternative solution."
"# Translate:

функциональный

## Footnote

Приложение теперь полностью функционально.","functional, operational

## Footnote

The app is fully functional now."
"# Translate:

инспектор

## Footnote

Инспектор тщательно изучил документы.","inspector, inspectorate

## Footnote

The inspector examined the documents carefully."
"# Translate:

налить

## Footnote

Пожалуйста, налейте мне немного воды.","pour, fill

## Footnote

Please pour me some water."
"# Translate:

понести

## Footnote

Он понёс сумку домой.","to carry, to bear

## Footnote

He carried the bag home."
"# Translate:

возрасти

## Footnote

Цены быстро возросли.","grow, increase

## Footnote

Prices grew fast."
"# Translate:

интерпретация

## Footnote

Это моя интерпретация.","interpretation, rendition

## Footnote

This is my interpretation."
"# Translate:

отвернуться

## Footnote

Она отвернулась от окна.","turn away, turn around

## Footnote

She turned away from the window."
"# Translate:

свинья

## Footnote

Свинья лежит в грязи.","pig, swine

## Footnote

The pig lies in the mud."
"# Translate:

потрясти

## Footnote

Новость потрясет общество.","shake, impress

## Footnote

The news will shake the community."
"# Translate:

рациональный

## Footnote

Выберите рациональное решение.","rational, reasonable

## Footnote

Choose a rational solution."
"# Translate:

попадаться

## Footnote

Он старался не попадаться.","to be caught, to come across

## Footnote

He tried not to be caught."
"# Translate:

предъявить

## Footnote

Пожалуйста, предъявите ваш билет.","present, produce

## Footnote

Please present your ticket."
"# Translate:

скорее

## Footnote

Я бы скорее остался дома сегодня.","rather, more likely

## Footnote

I'd rather stay home today."
"# Translate:

латинский

## Footnote

Я изучаю латинский в университете.","Latin, Latin language

## Footnote

I study Latin at university."
"# Translate:

прибавить

## Footnote

Прибавьте сахар к рецепту.","add, increase

## Footnote

Add sugar to the recipe."
"# Translate:

охотно

## Footnote

Она охотно поделилась своим обедом.","willingly, gladly

## Footnote

She willingly shared her lunch."
"# Translate:

воспитывать

## Footnote

Она воспитывает сына.","to educate, to bring up

## Footnote

She brings up her son."
"# Translate:

железо

## Footnote

Железо - прочный металл.","iron, metal

## Footnote

Iron is a strong metal."
"# Translate:

госпиталь

## Footnote

Он лежит в госпитале.","hospital, infirmary

## Footnote

He lies in the hospital."
"# Translate:

поменять

## Footnote

Мне нужно поменять одежду.","change, exchange

## Footnote

I need to change my clothes."
"# Translate:

ванна

## Footnote

Я принимаю ванну.","bath, bathtub

## Footnote

I take a bath."
"# Translate:

хрен

## Footnote

Я добавил хрен в суп.","horseradish, (slang) damn/darn

## Footnote

I added horseradish to the soup."
"# Translate:

оторвать

## Footnote

Она оторвала лист.","to tear off, to detach

## Footnote

She tore off the page."
"# Translate:

климат

## Footnote

Климат здесь холодный.","climate, weather

## Footnote

The climate here is cold."
"# Translate:

лук

## Footnote

Я режу лук для супа.","onion, bow

## Footnote

I cut an onion for soup."
"# Translate:

целевой

## Footnote

Это целевая группа.","target, goal-oriented

## Footnote

This is the target group."
"# Translate:

постройка

## Footnote

Постройка заняла два года.","construction, building

## Footnote

The construction took two years."
"# Translate:

сопровождаться

## Footnote

Дождь сопровождался ветром.","to be accompanied, to be accompanied by

## Footnote

The rain was accompanied by wind."
"# Translate:

старость

## Footnote

Старость приносит мудрость.","old age, senility

## Footnote

Old age brings wisdom."
"# Translate:

разнообразие

## Footnote

Я люблю разнообразие.","diversity, variety

## Footnote

I love diversity."
"# Translate:

первичный

## Footnote

Это первичный этап.","primary, initial

## Footnote

This is the primary stage."
"# Translate:

администратор

## Footnote

Администратор открыл зал.","administrator, manager

## Footnote

The administrator opened the hall."
"# Translate:

сопровождение

## Footnote

Музыка была её сопровождением.","accompaniment, escort

## Footnote

Music was her accompaniment."
"# Translate:

кожаный

## Footnote

Это кожаная куртка.","leather, leather-made

## Footnote

This is a leather jacket."
"# Translate:

змея

## Footnote

Змея лежит в траве.","snake, serpent

## Footnote

The snake lies in the grass."
"# Translate:

грустно

## Footnote

Он грустно сказал это.","sadly, sorrowfully

## Footnote

He said this sadly."
"# Translate:

биография

## Footnote

Я читал его биографию.","biography

## Footnote

I read his biography."
"# Translate:

отверстие

## Footnote

В стене есть отверстие.","hole

## Footnote

There is a hole in the wall."
"# Translate:

экспертиза

## Footnote

Нужна экспертиза дома.","examination

## Footnote

The house needs an examination."
"# Translate:

гордый

## Footnote

Он гордый отец.","proud

## Footnote

He is a proud father."
"# Translate:

рюкзак

## Footnote

Где мой рюкзак?","backpack

## Footnote

Where is my backpack?"
"# Translate:

строение

## Footnote

Это старое строение.","building, structure

## Footnote

This is an old building."
"# Translate:

кружка

## Footnote

Дай мне кружку.","mug, cup

## Footnote

Give me a mug."
"# Translate:

ноутбук

## Footnote

Я купил новый ноутбук.","laptop

## Footnote

I bought a new laptop."
"# Translate:

поклонник

## Footnote

У неё есть поклонник.","admirer, fan

## Footnote

She has an admirer."
"# Translate:

покончить

## Footnote

Покончи с этим.","put an end to, finish

## Footnote

Put an end to this."
"# Translate:

травма

## Footnote

У него травма руки.","injury, trauma

## Footnote

He has an injury of the hand."
"# Translate:

скучный

## Footnote

Этот фильм скучный.","boring, dull

## Footnote

This movie is boring."
"# Translate:

крутить

## Footnote

Не крути это.","twist, spin

## Footnote

Don't twist this."
"# Translate:

стремительно

## Footnote

Он стремительно растёт.","rapidly, swiftly

## Footnote

He grows rapidly."
"# Translate:

сорвать

## Footnote

Он сорвал цветок.","pluck, tear off

## Footnote

He plucked a flower."
"# Translate:

ежедневный

## Footnote

Это моя ежедневная работа.","daily, everyday

## Footnote

This is my daily work."
"# Translate:

адмирал

## Footnote

Адмирал ждёт нас.","admiral

## Footnote

The admiral waits for us."
"# Translate:

походить

## Footnote

Ты походишь на отца.","resemble, look like

## Footnote

You resemble your father."
"# Translate:

прислушиваться

## Footnote

Я прислушиваюсь к нему.","listen, heed

## Footnote

I listen to him."
"# Translate:

аж

## Footnote

Он ждал аж час.","even, as much as

## Footnote

He even waited an hour."
"# Translate:

дура

## Footnote

Она полная дура.","fool, idiot

## Footnote

She is a complete fool."
"# Translate:

обязать

## Footnote

Его обязали ждать.","obligate, compel

## Footnote

They obligated him to wait."
"# Translate:

бедро

## Footnote

У меня болит бедро.","thigh, hip

## Footnote

My thigh hurts."
"# Translate:

потомок

## Footnote

Он потомок царя.","descendant, offspring

## Footnote

He is a descendant of the tsar."
"# Translate:

операционный

## Footnote

Это операционный стол.","surgical, operational

## Footnote

This is a surgical table."
"# Translate:

отнять

## Footnote

Он отнял у меня книгу.","take away, subtract

## Footnote

He took away my book."
"# Translate:

осветить

## Footnote

Солнце осветило комнату.","illuminate, light up

## Footnote

The sun illuminated the room."
"# Translate:

слон

## Footnote

Слон очень большой.","elephant

## Footnote

The elephant is very big."
"# Translate:

полезть

## Footnote

Он полез на дерево.","climb, crawl

## Footnote

He climbed the tree."
"# Translate:

предусматривать

## Footnote

Закон предусматривает это.","provide for, stipulate

## Footnote

The law provides for this."
"# Translate:

печатный

## Footnote

Это печатный текст.","printed

## Footnote

This is printed text."
"# Translate:

любовный

## Footnote

Это любовное письмо.","love, amorous

## Footnote

This is a love letter."
"# Translate:

непрерывный

## Footnote

Это непрерывный шум.","continuous, uninterrupted

## Footnote

This is continuous noise."
"# Translate:

панель

## Footnote

Сними эту панель.","panel

## Footnote

Take off this panel."
"# Translate:

сдача

## Footnote

Сдачи не надо.","change, surrender

## Footnote

Keep the change."
"# Translate:

патрон

## Footnote

У него нет патронов.","cartridge

## Footnote

He has no cartridges."
"# Translate:

интеллигенция

## Footnote

Интеллигенция была против.","intelligentsia

## Footnote

The intelligentsia was against it."
"# Translate:

магический

## Footnote

Это магический момент.","magical, magic

## Footnote

This is a magical moment."
"# Translate:

приступ

## Footnote

У него приступ боли.","attack, bout

## Footnote

He has an attack of pain."
"# Translate:

феномен

## Footnote

Это странный феномен.","phenomenon

## Footnote

This is a strange phenomenon."
"# Translate:

пароль

## Footnote

Я забыл пароль.","password

## Footnote

I forgot the password."
"# Translate:

отечество

## Footnote

Он любит отечество.","fatherland, motherland

## Footnote

He loves the fatherland."
"# Translate:

гениальный

## Footnote

Это гениальная идея.","brilliant, genius

## Footnote

This is a brilliant idea."
"# Translate:

забирать

## Footnote

Он забирает мои вещи.","take away, collect

## Footnote

He takes away my things."
"# Translate:

рассылка

## Footnote

Рассылка уже готова.","mailing, newsletter

## Footnote

The mailing is already ready."
"# Translate:

полноценный

## Footnote

Это полноценный обед.","full, complete

## Footnote

This is a full meal."
"# Translate:

печаль

## Footnote

Её печаль глубока.","sorrow, sadness

## Footnote

Her sorrow is deep."
"# Translate:

опора

## Footnote

Ты моя опора.","support, prop

## Footnote

You are my support."
"# Translate:

освещение

## Footnote

Освещение здесь плохое.","lighting, illumination

## Footnote

The lighting here is bad."
"# Translate:

пейзаж

## Footnote

Какой красивый пейзаж.","landscape, scenery

## Footnote

What a beautiful landscape."
"# Translate:

печатать

## Footnote

Я печатаю письмо.","type, print

## Footnote

I type a letter."
"# Translate:

совершенство

## Footnote

Это почти совершенство.","perfection, excellence

## Footnote

This is almost perfection."
"# Translate:

кончаться

## Footnote

Фильм уже кончается.","end, finish

## Footnote

The movie is already ending."
"# Translate:

боевик

## Footnote

Давай посмотрим боевик.","action movie, thriller

## Footnote

Let's watch an action movie."
"# Translate:

овладеть

## Footnote

Она овладеет языком.","master, take control of

## Footnote

She will master the language."
"# Translate:

снаружи

## Footnote

Подожди снаружи.","outside

## Footnote

Wait outside."
"# Translate:

заглядывать

## Footnote

Он заглядывает к нам.","look in, peek

## Footnote

He looks in on us."
"# Translate:

речка

## Footnote

Речка совсем рядом.","stream, small river

## Footnote

The stream is right nearby."
"# Translate:

совокупность

## Footnote

В совокупности это много.","totality, aggregate

## Footnote

In totality this is a lot."
"# Translate:

торговец

## Footnote

Торговец продаёт хлеб.","merchant, trader

## Footnote

The merchant sells bread."
"# Translate:

пиджак

## Footnote

Надень пиджак.","jacket, blazer

## Footnote

Put on the jacket."
"# Translate:

величество

## Footnote

Её величество здесь.","majesty

## Footnote

Her majesty is here."
"# Translate:

каша

## Footnote

Каша ещё горячая.","porridge, cereal

## Footnote

The porridge is still hot."
"# Translate:

жажда

## Footnote

У меня сильная жажда.","thirst, craving

## Footnote

I have a strong thirst."
"# Translate:

космонавт

## Footnote

Космонавт уже дома.","cosmonaut, astronaut

## Footnote

The cosmonaut is already home."
"# Translate:

пехота

## Footnote

Пехота идёт в город.","infantry

## Footnote

The infantry goes to the city."
"# Translate:

драка

## Footnote

Там была драка.","fight, brawl

## Footnote

There was a fight there."
"# Translate:

фашистский

## Footnote

Это фашистский режим.","fascist

## Footnote

This is a fascist regime."
"# Translate:

диагноз

## Footnote

Диагноз ещё не ясен.","diagnosis

## Footnote

The diagnosis is not clear yet."
"# Translate:

стесняться

## Footnote

Не стесняйся меня.","be shy, be embarrassed

## Footnote

Don't be shy with me."
"# Translate:

земельный

## Footnote

Это земельный вопрос.","land

## Footnote

This is a land question."
"# Translate:

вытекать

## Footnote

Вода вытекает отсюда.","flow out, leak out

## Footnote

Water flows out from here."
"# Translate:

сводиться

## Footnote

Всё сводится к этому.","come down to, boil down to

## Footnote

It all comes down to this."
"# Translate:

иллюстрация

## Footnote

Смотри эту иллюстрацию.","illustration, picture

## Footnote

Look at this illustration."
"# Translate:

сводить

## Footnote

Мы сводим их вместе.","bring together, reduce

## Footnote

We bring them together."
"# Translate:

мысленно

## Footnote

Я мысленно согласился.","mentally

## Footnote

I mentally agreed."
"# Translate:

возрождение

## Footnote

Это возрождение города.","revival, renaissance

## Footnote

This is a revival of the city."
"# Translate:

частый

## Footnote

Он частый гость.","frequent, common

## Footnote

He is a frequent guest."
"# Translate:

завоевать

## Footnote

Они завоевали город.","conquer, win

## Footnote

They conquered the city."
"# Translate:

ежегодно

## Footnote

Мы ездим туда ежегодно.","annually, yearly

## Footnote

We go there annually."
"# Translate:

следом

## Footnote

Иди следом за мной.","after, behind

## Footnote

Go after me."
"# Translate:

раздаваться

## Footnote

Звук раздаётся снова.","be heard, sound

## Footnote

The sound is heard again."
"# Translate:

сибирский

## Footnote

Это сибирский холод.","Siberian

## Footnote

This is Siberian cold."
"# Translate:

солидный

## Footnote

Он солидный человек.","respectable, solid

## Footnote

He is a respectable man."
"# Translate:

порыв

## Footnote

Сильный порыв ветра.","gust, impulse

## Footnote

A strong gust of wind."
"# Translate:

обновление

## Footnote

Нужно обновление системы.","update, renewal

## Footnote

We need a system update."
"# Translate:

кошмар

## Footnote

Какой ужасный кошмар.","nightmare, horror

## Footnote

What a terrible nightmare."
"# Translate:

композиция

## Footnote

Его композиция хорошая.","composition, arrangement

## Footnote

His composition is good."
"# Translate:

сотовый

## Footnote

Где мой сотовый?","mobile, cellular

## Footnote

Where is my mobile?"
"# Translate:

интеграция

## Footnote

Интеграция ещё идёт.","integration

## Footnote

The integration is still going."
"# Translate:

исключать

## Footnote

Не исключай меня.","exclude, eliminate

## Footnote

Don't exclude me."
"# Translate:

преимущественно

## Footnote

Он преимущественно дома.","primarily, predominantly

## Footnote

He is primarily at home."
"# Translate:

гуманитарный

## Footnote

Это гуманитарная помощь.","humanitarian

## Footnote

This is humanitarian aid."
"# Translate:

натуральный

## Footnote

Это натуральный цвет.","natural, organic

## Footnote

This is a natural color."
"# Translate:

хитрый

## Footnote

Он очень хитрый.","cunning, sly

## Footnote

He is very cunning."
"# Translate:

застать

## Footnote

Я застал его дома.","find, catch

## Footnote

I found him at home."
"# Translate:

проезд

## Footnote

Проезд стоит дорого.","fare, passage

## Footnote

The fare is expensive."
"# Translate:

решающий

## Footnote

Это решающий момент.","decisive, determining

## Footnote

This is a decisive moment."
"# Translate:

диапазон

## Footnote

Какой широкий диапазон.","range, spectrum

## Footnote

What a wide range."
"# Translate:

предпочтение

## Footnote

Моё предпочтение — чай.","preference

## Footnote

My preference is tea."
"# Translate:

подхватить

## Footnote

Он подхватил мяч.","to pick up, to catch

## Footnote

He caught the ball."
"# Translate:

кукла

## Footnote

Где моя кукла?","doll, puppet

## Footnote

Where is my doll?"
"# Translate:

прыжок

## Footnote

Это высокий прыжок.","jump, leap

## Footnote

This is a high jump."
"# Translate:

уголь

## Footnote

Нам нужен уголь.","coal, charcoal

## Footnote

We need coal."
"# Translate:

выделение

## Footnote

Нужно выделение времени.","allocation, secretion

## Footnote

We need an allocation of time."
"# Translate:

головка

## Footnote

Поверни головку.","head, knob

## Footnote

Turn the knob."
"# Translate:

чемпион

## Footnote

Он стал чемпионом.","champion, winner

## Footnote

He became a champion."
"# Translate:

наносить

## Footnote

Он наносит удар.","apply, inflict

## Footnote

He inflicts a blow."
"# Translate:

листок

## Footnote

С дерева упал листок.","leaf, sheet

## Footnote

A leaf fell from the tree."
"# Translate:

периодически

## Footnote

Я периодически звоню.","periodically, occasionally

## Footnote

I call periodically."
"# Translate:

ноготь

## Footnote

У неё длинный ноготь.","nail, claw

## Footnote

She has a long nail."
"# Translate:

фунт

## Footnote

Это стоит пять фунтов.","pound, lb

## Footnote

This costs five pounds."
"# Translate:

ярость

## Footnote

Он кричал от ярости.","rage, fury

## Footnote

He shouted from rage."
"# Translate:

колхоз

## Footnote

Они живут в колхозе.","collective farm, kolkhoz

## Footnote

They live in a kolkhoz."
"# Translate:

машинка

## Footnote

Купи ему машинку.","toy car

## Footnote

Buy him a toy car."
"# Translate:

сверкать

## Footnote

Её глаза сверкают.","sparkle, flash

## Footnote

Her eyes sparkle."
"# Translate:

пред

## Footnote

Он встал пред нами.","before, in front of

## Footnote

He stood before us."
"# Translate:

мяч

## Footnote

Он ударил мяч.","ball

## Footnote

He hit the ball."
"# Translate:

повреждение

## Footnote

Тут есть повреждение.","damage, injury

## Footnote

There is damage here."
"# Translate:

топор

## Footnote

Дай мне топор.","axe, hatchet

## Footnote

Give me the axe."
"# Translate:

воплощение

## Footnote

Он воплощение зла.","incarnation, embodiment

## Footnote

He is the incarnation of evil."
"# Translate:

ориентироваться

## Footnote

Я плохо ориентируюсь здесь.","to navigate, to orientate

## Footnote

I cannot navigate here."
"# Translate:

изнутри

## Footnote

Открой дверь изнутри.","inside, from within

## Footnote

Open the door from inside."
"# Translate:

жаркий

## Footnote

Сегодня жаркий день.","hot, scorching

## Footnote

Today is a hot day."
"# Translate:

диета

## Footnote

Она на диете.","diet, regimen

## Footnote

She is on a diet."
"# Translate:

часовой

## Footnote

Часовой стоит у двери.","hourly, sentinel

## Footnote

The sentinel stands at the door."
"# Translate:

поправить

## Footnote

Дай я поправлю это.","correct, adjust

## Footnote

Let me correct this."
"# Translate:

присесть

## Footnote

Присядь сюда.","sit down, squat

## Footnote

Sit down here."
"# Translate:

заработный

## Footnote

Это его заработная плата.","wage

## Footnote

This is his wage."
"# Translate:

современник

## Footnote

Он мой современник.","contemporary, peer

## Footnote

He is my contemporary."
"# Translate:

конверт

## Footnote

Положи это в конверт.","envelope, cover

## Footnote

Put this in the envelope."
"# Translate:

ориентировать

## Footnote

Ориентируй нас по карте.","orient, guide

## Footnote

Orient us by the map."
"# Translate:

отмечаться

## Footnote

Праздник отмечается завтра.","be noted, be celebrated

## Footnote

The holiday is celebrated tomorrow."
"# Translate:

ремень

## Footnote

Где мой ремень?","belt, strap

## Footnote

Where is my belt?"
"# Translate:

отпускать

## Footnote

Не отпускай мою руку.","to release, to let go

## Footnote

Don't release my hand."
"# Translate:

коммунизм

## Footnote

Он верит в коммунизм.","communism

## Footnote

He believes in communism."
"# Translate:

снизить

## Footnote

Нужно снизить цену.","reduce, lower

## Footnote

We must reduce the price."
"# Translate:

мм

## Footnote

Это пять мм.","mm, millimeters

## Footnote

This is five mm."
"# Translate:

тем

## Footnote

Тем больше он хочет.","the more, by that

## Footnote

The more he wants."
"# Translate:

подземный

## Footnote

Это подземный ход.","underground, subterranean

## Footnote

This is an underground passage."
"# Translate:

ус

## Footnote

У кота длинный ус.","whisker, mustache

## Footnote

The cat has a long whisker."
"# Translate:

карандаш

## Footnote

Где мой карандаш?","pencil, crayon

## Footnote

Where is my pencil?"
"# Translate:

вылететь

## Footnote

Мы вылетим утром.","to fly out, to be eliminated

## Footnote

We will fly out in the morning."
"# Translate:

разряд

## Footnote

Это сильный разряд.","category, discharge

## Footnote

This is a strong discharge."
"# Translate:

ругаться

## Footnote

Они снова ругаются.","to swear, to quarrel

## Footnote

They quarrel again."
"# Translate:

заяц

## Footnote

Я видел зайца.","hare, rabbit

## Footnote

I saw a hare."
"# Translate:

вкладывать

## Footnote

Он вкладывает время.","to invest, to put in

## Footnote

He invests time."
"# Translate:

любовник

## Footnote

У неё есть любовник.","lover, paramour

## Footnote

She has a lover."
"# Translate:

зафиксировать

## Footnote

Зафиксируй это.","record, fix

## Footnote

Record this."
"# Translate:

извлечь

## Footnote

Извлеки это оттуда.","extract, retrieve

## Footnote

Extract this from there."
"# Translate:

нелепый

## Footnote

Это нелепый ответ.","ridiculous, absurd

## Footnote

This is a ridiculous answer."
"# Translate:

радовать

## Footnote

Это радует меня.","to please, to delight

## Footnote

This pleases me."
"# Translate:

неправильно

## Footnote

Он ответил неправильно.","incorrectly, wrong

## Footnote

He answered incorrectly."
"# Translate:

индекс

## Footnote

Найди это в индексе.","index, indicator

## Footnote

Find this in the index."
"# Translate:

прятать

## Footnote

Она прячет письмо.","hide, conceal

## Footnote

She hides the letter."
"# Translate:

принцесса

## Footnote

Принцесса ждёт нас.","princess

## Footnote

The princess waits for us."
"# Translate:

лужа

## Footnote

Не наступи в лужу.","puddle, pool

## Footnote

Don't step in the puddle."
"# Translate:

сосуд

## Footnote

Это старый сосуд.","vessel, container

## Footnote

This is an old vessel."
"# Translate:

хаос

## Footnote

В доме хаос.","chaos, disorder

## Footnote

There is chaos in the house."
"# Translate:

самоуправление

## Footnote

У нас самоуправление.","self-government, self-management

## Footnote

We have self-government."
"# Translate:

сырой

## Footnote

Не ешь сырое мясо.","raw, damp

## Footnote

Don't eat raw meat."
"# Translate:

давний

## Footnote

Это мой давний друг.","old, long-standing

## Footnote

This is my old friend."
"# Translate:

трагический

## Footnote

Это трагический случай.","tragic

## Footnote

This is a tragic case."
"# Translate:

психика

## Footnote

Это бьёт по психике.","psyche, mind

## Footnote

This hits the psyche."
"# Translate:

асфальт

## Footnote

Не сиди на асфальте.","asphalt, tarmac

## Footnote

Don't sit on the asphalt."
"# Translate:

светить

## Footnote

Солнце светит.","shine, illuminate

## Footnote

The sun shines."
"# Translate:

воинский

## Footnote

Это воинский долг.","military, martial

## Footnote

This is a military duty."
"# Translate:

чувствоваться

## Footnote

Холод чувствуется здесь.","to be felt, to feel

## Footnote

The cold is felt here."
"# Translate:

поделать

## Footnote

Ничего не поделаешь.","to do, to make

## Footnote

You can do nothing."
"# Translate:

портал

## Footnote

Открой этот портал.","portal, gateway

## Footnote

Open this portal."
"# Translate:

уничтожать

## Footnote

Огонь уничтожает лес.","destroy, annihilate

## Footnote

Fire destroys the forest."
