Question,Answer
"# Translate:

preguntárselo

## Footnote

Decidí preguntárselo directamente.","to ask him/her/it

## Footnote

I decided to ask him directly."
"# Translate:

sucesor

## Footnote

Fue nombrado sucesor de su padre.","successor

## Footnote

He was named his father's successor."
"# Translate:

sensor

## Footnote

El sensor detectó movimiento cerca.","sensor

## Footnote

The sensor detected motion nearby."
"# Translate:

amenazar

## Footnote

Las nubes de tormenta amenazan con desatar lluvia.","to threaten

## Footnote

Storm clouds threaten to unleash rain."
"# Translate:

engreído

## Footnote

Es demasiado engreído para escuchar.","conceited

## Footnote

He's too conceited to listen."
"# Translate:

reinado

## Footnote

Su reinado duró treinta años.","reign

## Footnote

Her reign lasted thirty years."
"# Translate:

ligar

## Footnote

A ella le encanta ligar en las fiestas.","to flirt

## Footnote

She loves to flirt at parties."
"# Translate:

indicio

## Footnote

Su sonrisa era un claro indicio.","indication

## Footnote

His smile was a clear indication."
"# Translate:

enfrentado

## Footnote

Ella ha enfrentado sus miedos valientemente.","faced

## Footnote

She faced her fears bravely."
"# Translate:

nostalgia

## Footnote

La nostalgia llenó profundamente su corazón.","nostalgia

## Footnote

Nostalgia filled her heart deeply."
"# Translate:

cardiaco

## Footnote

Sufrió un paro cardíaco repentino.","cardiac

## Footnote

He suffered a sudden cardiac arrest."
"# Translate:

pequeñín

## Footnote

El pequeñín está profundamente dormido.","little one

## Footnote

The little one is fast asleep."
"# Translate:

entregarte

## Footnote

Prometo entregarte mañana.","to deliver to you

## Footnote

I promise to deliver it to you tomorrow."
"# Translate:

moralidad

## Footnote

La moralidad guía nuestras decisiones diariamente.","morality

## Footnote

Morality guides our decisions daily."
"# Translate:

destruiré

## Footnote

Destruiré las pruebas.","I will destroy

## Footnote

I will destroy the evidence."
"# Translate:

insultar

## Footnote

No quiso insultarte.","to insult

## Footnote

He didn't mean to insult you."
"# Translate:

suplente

## Footnote

Se convirtió en el profesor suplente hoy.","substitute

## Footnote

He became the substitute teacher today."
"# Translate:

vicio

## Footnote

Fumar es un vicio perjudicial.","vice

## Footnote

Smoking is a harmful vice."
"# Translate:

adiviné

## Footnote

Adiviné la respuesta correctamente.","I guessed

## Footnote

I guessed the answer correctly."
"# Translate:

considéralo

## Footnote

Considéralo hecho, mi amigo.","consider it (imperative, tú)

## Footnote

Consider it done, my friend."
"# Translate:

potencialmente

## Footnote

Potencialmente, podría llover mañana.","potentially

## Footnote

Potentially, it could rain tomorrow."
"# Translate:

agresor

## Footnote

El agresor inició el conflicto.","aggressor

## Footnote

The aggressor initiated the conflict."
"# Translate:

atravesado

## Footnote

El río fue atravesado fácilmente.","crossed

## Footnote

The river was easily crossed."
"# Translate:

gitano

## Footnote

El gitano bailó apasionadamente.","Gypsy

## Footnote

The Gypsy danced passionately."
"# Translate:

entusiasta

## Footnote

Ella es una verdadera entusiasta del yoga.","enthusiast

## Footnote

She's a true yoga enthusiast."
"# Translate:

sufro

## Footnote

Sufro de dolor crónico a diario.","I suffer

## Footnote

I suffer from chronic pain daily."
"# Translate:

sufra

## Footnote

Es posible que ella sufra en silencio todos los días.","suffer

## Footnote

It is possible that she suffers in silence every day."
"# Translate:

reflexionar

## Footnote

Reflexionemos sobre la lección de hoy.","to reflect, think about

## Footnote

Let's reflect on today's lesson."
"# Translate:

traed

## Footnote

Por favor, traed vuestro libro mañana.","bring

## Footnote

Please bring your book tomorrow."
"# Translate:

idéntico

## Footnote

Sus respuestas fueron idénticas.","identical

## Footnote

Their answers were identical."
"# Translate:

garantizado

## Footnote

Satisfacción garantizada o le devolvemos su dinero.","guaranteed

## Footnote

Satisfaction guaranteed or your money back."
"# Translate:

avaricia

## Footnote

La avaricia cegó su juicio moral.","avarice

## Footnote

Avarice blinded his moral judgment."
"# Translate:

pequeñito

## Footnote

Un pequeñito gatito durmió profundamente.","tiny

## Footnote

A tiny kitten slept soundly."
"# Translate:

obrero

## Footnote

El obrero terminó su turno tarde.","worker

## Footnote

The worker finished his shift late."
"# Translate:

indiferente

## Footnote

Parecía indiferente a las noticias.","indifferent

## Footnote

He seemed indifferent to the news."
"# Translate:

lastimaste

## Footnote

Lastimaste mis sentimientos profundamente.","you hurt

## Footnote

You hurt my feelings deeply."
"# Translate:

vocabulario

## Footnote

Amplía tu vocabulario a diario.","vocabulary

## Footnote

Expand your vocabulary daily."
"# Translate:

enséñale

## Footnote

Por favor, enséñale español.","teach him

## Footnote

Please, teach him Spanish."
"# Translate:

delfín

## Footnote

El delfín saltó con gracia.","dolphin

## Footnote

The dolphin jumped gracefully."
"# Translate:

matadero

## Footnote

Las vacas fueron llevadas al matadero.","slaughterhouse

## Footnote

The cows were led to the slaughterhouse."
"# Translate:

enfrentamiento

## Footnote

Él evitó cualquier enfrentamiento directo.","confrontation

## Footnote

He avoided any direct confrontation."
"# Translate:

copiloto

## Footnote

El copiloto revisó los instrumentos.","co-pilot

## Footnote

The co-pilot checked the instruments."
"# Translate:

hayáis

## Footnote

No me gustó que lo hayáis ganado.","you have (subjunctive, vosotros)

## Footnote

I didn't like that you guys won."
"# Translate:

carné

## Footnote

Por favor, muestre su carné de identidad aquí.","ID card

## Footnote

Please show your ID card here."
"# Translate:

olvidarás

## Footnote

Eventualmente olvidarás este dolor.","you will forget

## Footnote

You will forget this pain eventually."
"# Translate:

empujen

## Footnote

Por favor, empujen la puerta para abrirla.","push

## Footnote

Please push the door open."
"# Translate:

elfo

## Footnote

El elfo bailó a la luz de la luna.","elf

## Footnote

The elf danced in the moonlight."
"# Translate:

heterosexual

## Footnote

Ella se identifica como heterosexual.","heterosexual

## Footnote

She identifies as heterosexual."
"# Translate:

directorio

## Footnote

Revisa el directorio para su número.","directory

## Footnote

Check the directory for his number."
"# Translate:

abundancia

## Footnote

La abundancia de la naturaleza es verdaderamente impresionante.","abundance

## Footnote

Nature's abundance is truly breathtaking."
"# Translate:

sarcasmo

## Footnote

Tu sarcasmo no es apreciado aquí.","sarcasm

## Footnote

Your sarcasm is not appreciated here."
"# Translate:

reducción

## Footnote

Ocurrió una reducción significativa en los precios.","reduction

## Footnote

A significant reduction in prices occurred."
"# Translate:

imitar

## Footnote

Los niños suelen imitar a sus padres.","to imitate

## Footnote

Children often imitate their parents."
"# Translate:

pronunciar

## Footnote

¿Cómo se pronuncia esta palabra?","to pronounce

## Footnote

How do you pronounce this word?"
"# Translate:

coordinación

## Footnote

Una buena coordinación asegura el éxito del proyecto.","coordination

## Footnote

Good coordination ensures project success."
"# Translate:

razonar

## Footnote

Se detuvo para razonarlo.","to reason

## Footnote

He paused to reason it out."
"# Translate:

plenamente

## Footnote

Ella entendió plenamente la explicación.","fully

## Footnote

She fully understood the explanation."
"# Translate:

tragado

## Footnote

Se ha tragado la pastilla rápidamente.","swallowed

## Footnote

He swallowed the pill quickly."
"# Translate:

costoso

## Footnote

Los diamantes son muy costosos.","expensive

## Footnote

Diamonds are very expensive."
"# Translate:

encarcelado

## Footnote

Estuvo encarcelado por diez años.","imprisoned

## Footnote

He was imprisoned for ten years."
"# Translate:

idiotez

## Footnote

Sus acciones rozaban la pura idiotez.","idiocy

## Footnote

His actions bordered on sheer idiocy."
"# Translate:

denegado

## Footnote

El acceso fue denegado en la puerta.","denied

## Footnote

Access was denied at the door."
"# Translate:

lucho

## Footnote

Lucho por la justicia todos los días.","I fight

## Footnote

I fight for justice every day."
"# Translate:

confesado

## Footnote

Finalmente ha confesado su secreto más profundo.","confessed

## Footnote

He finally confessed his deepest secret."
"# Translate:

empeora

## Footnote

La condición del paciente empeora durante la noche.","worsens

## Footnote

The patient's condition worsens overnight."
"# Translate:

colisión

## Footnote

La colisión provocó grandes retrasos en el tráfico.","collision

## Footnote

The collision caused major traffic delays."
"# Translate:

transparente

## Footnote

El agua era cristalina y transparente.","transparent

## Footnote

The water was crystal transparent."
"# Translate:

desventaja

## Footnote

La pobreza es una desventaja significativa.","disadvantage

## Footnote

Poverty is a significant disadvantage."
"# Translate:

ocultado

## Footnote

El tesoro permaneció ocultado por siglos.","hidden

## Footnote

The treasure remained hidden for centuries."
"# Translate:

aprendimos

## Footnote

Aprendimos español juntos.","we learned

## Footnote

We learned Spanish together."
"# Translate:

ártico

## Footnote

Los osos polares viven en el Ártico.","Arctic

## Footnote

Polar bears live in the Arctic."
"# Translate:

colectivo

## Footnote

Este éxito se debe al esfuerzo colectivo de la ciudadanía.","collective

## Footnote

The success is due to the collective efforts of the citizens."
"# Translate:

inquieto

## Footnote

Se sintió inquieto toda la noche.","restless

## Footnote

He felt restless all night long."
"# Translate:

muslo

## Footnote

Se lesionó el muslo jugando al fútbol.","thigh

## Footnote

He injured his thigh during soccer."
"# Translate:

aliviado

## Footnote

Ella se sintió aliviada después del examen.","relieved

## Footnote

She felt relieved after the exam."
"# Translate:

fiable

## Footnote

Él es un amigo fiable.","reliable

## Footnote

He is a reliable friend."
"# Translate:

calificado

## Footnote

Ella está calificada para el trabajo.","qualified

## Footnote

She is qualified for the job."
"# Translate:

lavarte

## Footnote

Voy a lavarte.","to wash you

## Footnote

I will wash you gently."
"# Translate:

civilizado

## Footnote

Vivían en una sociedad civilizada.","civilized

## Footnote

They lived in a civilized society."
"# Translate:

empapado

## Footnote

La ropa estaba empapada por la lluvia.","soaked

## Footnote

The clothes were soaked by rain."
"# Translate:

lo que te plazca

## Footnote

Haz lo que te plazca.","as you please

## Footnote

Do as you please."
"# Translate:

excesivo

## Footnote

Su gasto era excesivo y derrochador.","excessive

## Footnote

His spending was excessive and wasteful."
"# Translate:

parálisis

## Footnote

La parálisis se apoderó de su cuerpo de repente.","paralysis

## Footnote

Paralysis gripped his body suddenly."
"# Translate:

derribado

## Footnote

El árbol fue derribado por un rayo.","knocked down

## Footnote

The tree was knocked down by lightning."
"# Translate:

mafioso

## Footnote

El mafioso controlaba todo el barrio.","mobster

## Footnote

The mobster controlled the entire neighborhood."
"# Translate:

heroico

## Footnote

Realizó un acto heroico.","heroic

## Footnote

He performed a heroic act."
"# Translate:

baronesa

## Footnote

La baronesa organizó un gran baile.","baroness

## Footnote

The baroness hosted a grand ball."
"# Translate:

agáchense

## Footnote

¡Todos, agáchense ahora!","get down (imperative, ustedes)

## Footnote

Everyone, get down now!"
"# Translate:

reproducción

## Footnote

La reproducción artística imita el original.","reproduction

## Footnote

Art reproduction mimics the original."
"# Translate:

hueca

## Footnote

El tronco del árbol estaba completamente hueco.","hollow

## Footnote

The tree's trunk was completely hollow."
"# Translate:

depredador

## Footnote

El león es un depredador hábil.","predator

## Footnote

The lion is a skilled predator."
"# Translate:

importado

## Footnote

El queso es importado de Francia.","imported

## Footnote

The cheese is imported from France."
"# Translate:

espiral

## Footnote

La escalera comenzó a subir en espiral.","spiral

## Footnote

The staircase began to spiral upwards."
"# Translate:

estatura

## Footnote

Su estatura impresionó a todos.","height

## Footnote

Her height impressed everyone."
"# Translate:

ultra

## Footnote

Él es un corredor de ultra maratón.","ultra

## Footnote

He is an ultra marathon runner."
"# Translate:

despídete

## Footnote

Es hora de despedirte de todos.","say goodbye (imperative, tú)

## Footnote

Time to say goodbye to everyone."
"# Translate:

lograrás

## Footnote

Lograrás tus sueños.","you will achieve

## Footnote

You will achieve your dreams."
"# Translate:

seréis

## Footnote

Seréis exitosos juntos.","you will be

## Footnote

You will be successful together."
"# Translate:

recaudación

## Footnote

La recaudación superó nuestras expectativas.","collection, earnings

## Footnote

The collection exceeded our expectations."
"# Translate:

escupir

## Footnote

Él escupirá las semillas.","to spit

## Footnote

He will spit out the seeds."
"# Translate:

soleado

## Footnote

Hace un día soleado afuera.","sunny

## Footnote

It's a sunny day outside."
"# Translate:

ampliar

## Footnote

Debemos ampliar nuestra base de conocimientos.","to expand

## Footnote

We must expand our knowledge base."
"# Translate:

proyectar

## Footnote

Proyectan películas al aire libre en verano.","to project

## Footnote

They project movies outdoors in summer."
"# Translate:

dolido

## Footnote

Me ha dolido eso.","hurt

## Footnote

That hurt me."
"# Translate:

festín

## Footnote

Preparamos un festín para todos.","feast

## Footnote

We prepared a feast for everyone."
"# Translate:

arcilla

## Footnote

Ella moldeó la arcilla en un jarrón.","clay

## Footnote

She molded the clay into a vase."
"# Translate:

aleje

## Footnote

Por favor, aléjese del borde.","move away (imperative, usted)

## Footnote

Please move away from the edge."
"# Translate:

soltado

## Footnote

El pájaro fue finalmente soltado.","released

## Footnote

The bird was finally released."
"# Translate:

sincronizado

## Footnote

Sus relojes estaban perfectamente sincronizados.","synchronized

## Footnote

Their watches were perfectly synchronized."
"# Translate:

inseguro

## Footnote

Ella se sintió insegura sobre su decisión.","insecure

## Footnote

She felt insecure about her decision."
"# Translate:

estresante

## Footnote

Planificar una boda es estresante.","stressful

## Footnote

Planning a wedding is stressful."
"# Translate:

seducir

## Footnote

Ella pretendía seducirlo sutilmente.","to seduce

## Footnote

She aimed to seduce him subtly."
"# Translate:

extender

## Footnote

Necesitamos extender el plazo.","to extend

## Footnote

We need to extend the deadline."
"# Translate:

quédatelo

## Footnote

¿Encontraste dinero? Quédatelo.","keep it (imperative, tú)

## Footnote

Found money? Keep it."
"# Translate:

hedor

## Footnote

El hedor era insoportable afuera.","stench

## Footnote

The stench was unbearable outside."
"# Translate:

maravillosamente

## Footnote

Ella bailó maravillosamente en la fiesta.","wonderfully

## Footnote

She danced wonderfully at the party."
"# Translate:

jaguar

## Footnote

El jaguar merodeaba por la selva.","jaguar, leopard

## Footnote

The jaguar prowled through the jungle."
"# Translate:

tropical

## Footnote

Me encantan las playas tropicales.","tropical

## Footnote

I love tropical beaches."
"# Translate:

inquilino

## Footnote

El inquilino paga el alquiler mensualmente.","tenant

## Footnote

The tenant pays rent monthly."
"# Translate:

asumí

## Footnote

Asumí que sabías la respuesta.","I assumed

## Footnote

I assumed you knew the answer."
"# Translate:

arrodíllate

## Footnote

Por favor, arrodíllate y reza.","kneel down (imperative, tú)

## Footnote

Please kneel down and pray."
"# Translate:

escultura

## Footnote

El museo exhibió una nueva escultura.","sculpture

## Footnote

The museum displayed a new sculpture."
"# Translate:

cúbreme

## Footnote

Cúbreme, estoy recargando!","cover me (imperative, tú)

## Footnote

Cover me, I'm reloading!"
"# Translate:

comenzaste

## Footnote

Comenzaste el proyecto temprano.","you started

## Footnote

You started the project early."
"# Translate:

inquieta

## Footnote

Ella se sintió inquieta toda la noche.","restless

## Footnote

She felt restless all night."
"# Translate:

arbusto

## Footnote

El pájaro anidó en el arbusto.","bush

## Footnote

The bird nested in the bush."
"# Translate:

calavera

## Footnote

La calavera sonreía desde el estante.","skull

## Footnote

The skull grinned from the shelf."
"# Translate:

hobby

## Footnote

La jardinería es mi hobby favorito.","hobby

## Footnote

Gardening is my favorite hobby."
"# Translate:

tristemente

## Footnote

Tristemente, ella se despidió con la mano.","sadly

## Footnote

Sadly, she waved goodbye."
"# Translate:

repartidor

## Footnote

El repartidor llegó temprano.","delivery person

## Footnote

The delivery person arrived early."
"# Translate:

fregadero

## Footnote

Lava los platos en el fregadero.","sink

## Footnote

Wash the dishes in the sink."
"# Translate:

estufa

## Footnote

Cociné la cena en la estufa.","stove

## Footnote

I cooked dinner on the stove."
"# Translate:

taladro

## Footnote

Necesito un taladro para este proyecto.","drill

## Footnote

I need a drill for this project."
"# Translate:

pertenecer

## Footnote

Ella anhelaba pertenecer a algún lugar.","to belong

## Footnote

She yearned to belong somewhere."
"# Translate:

barbero

## Footnote

El barbero me dio un gran corte de pelo.","barber

## Footnote

The barber gave me a great haircut."
"# Translate:

aparente

## Footnote

Su felicidad era solo aparente.","apparent

## Footnote

His happiness was only apparent."
"# Translate:

patinar

## Footnote

Me encanta patinar sobre hielo.","to skate

## Footnote

I love to skate on ice."
"# Translate:

acercar

## Footnote

Es hora de acercarse al gato tímido.","to approach

## Footnote

Time to approach the shy cat."
"# Translate:

existo

## Footnote

Existo, por lo tanto pienso.","I exist

## Footnote

I exist, therefore I think."
"# Translate:

podés

## Footnote

Podés hacerlo, confía en ti mismo.","you can (Argentinian Spanish)

## Footnote

You can do it, trust yourself."
"# Translate:

regalado

## Footnote

El libro fue regalado.","given, gifted

## Footnote

The book was given freely."
"# Translate:

contagioso

## Footnote

Su risa era absolutamente contagiosa.","contagious

## Footnote

Her laughter was absolutely contagious."
"# Translate:

tómelo

## Footnote

Por favor, tómelo; es suyo.","take it (imperative, usted)

## Footnote

Please, take it; it's yours."
"# Translate:

arrancado

## Footnote

El árbol fue arrancado por la tormenta.","uprooted

## Footnote

The tree was uprooted by the storm."
"# Translate:

plancha

## Footnote

Necesito planchar mi camisa.","iron

## Footnote

I need to iron my shirt."
"# Translate:

híbrido

## Footnote

El coche es un modelo híbrido.","hybrid

## Footnote

The car is a hybrid model."
"# Translate:

raramente

## Footnote

Ella raramente come antes del mediodía.","rarely

## Footnote

She rarely eats before noon."
"# Translate:

cojan

## Footnote

Quiero que cojan la pelota.","catch (they, subjunctive)

## Footnote

I want them to catch the ball."
"# Translate:

tentador

## Footnote

La oferta era tentadora, pero arriesgada.","tempting

## Footnote

The offer was tempting, but risky."
"# Translate:

prender

## Footnote

Prendamos la fogata esta noche.","to ignite, turn on

## Footnote

Let's ignite the campfire tonight."
"# Translate:

shhh

## Footnote

Shhh, el bebé finalmente está durmiendo.","shhh

## Footnote

Shhh, the baby is finally sleeping."
"# Translate:

vaciar

## Footnote

Por favor, vacía el cubo de basura.","to empty

## Footnote

Please empty the trash bin."
"# Translate:

ingrediente

## Footnote

El azúcar es un ingrediente clave.","ingredient

## Footnote

Sugar is a key ingredient."
"# Translate:

tirano

## Footnote

El tirano gobernó con puño de hierro.","tyrant

## Footnote

The tyrant ruled with an iron fist."
"# Translate:

portón

## Footnote

El portón estaba firmemente cerrado.","gate

## Footnote

The gate was firmly locked."
"# Translate:

fracasar

## Footnote

No te dejaré fracasar.","to fail

## Footnote

I will not let you fail."
"# Translate:

bulto

## Footnote

El perro tiene un bulto en la pata.","lump

## Footnote

The dog has a lump on his paw."
"# Translate:

admitido

## Footnote

Fue admitido a la universidad.","admitted

## Footnote

He was admitted to the university."
"# Translate:

apto

## Footnote

Este vestido es apto para la fiesta.","suitable

## Footnote

This dress is suitable for the party."
"# Translate:

laptop

## Footnote

Trabajo diariamente en mi laptop.","laptop

## Footnote

I work daily on my laptop."
"# Translate:

póntelo

## Footnote

Póntelo antes de salir.","put it on (imperative, tú)

## Footnote

Put it on before you leave."
"# Translate:

retiren

## Footnote

Retiren los platos de la mesa.","remove (imperative, ustedes)

## Footnote

Remove the plates from the table."
"# Translate:

sobria

## Footnote

Se mantuvo sobria en la fiesta.","sober

## Footnote

She remained sober at the party."
"# Translate:

suspender

## Footnote

Decidieron suspender la reunión.","to suspend

## Footnote

They decided to suspend the meeting."
"# Translate:

condescendiente

## Footnote

Su tono era claramente condescendiente.","condescending

## Footnote

His tone was clearly condescending."
"# Translate:

carguero

## Footnote

El carguero llegó tarde.","cargo ship

## Footnote

The cargo ship arrived late."
"# Translate:

lamentar

## Footnote

Ella comenzó a lamentar su decisión.","to regret

## Footnote

She began to regret her decision."
"# Translate:

mármol

## Footnote

El suelo estaba hecho de mármol.","marble

## Footnote

The floor was made of marble."
"# Translate:

vals

## Footnote

Aprendieron a bailar el vals juntos con gracia.","waltz

## Footnote

They learned to waltz together gracefully."
"# Translate:

pi

## Footnote

La respuesta es pi más uno.","pi

## Footnote

The answer is pi + one."
"# Translate:

madurar

## Footnote

Las frutas necesitan tiempo para madurar.","to mature

## Footnote

Fruits need time to mature."
"# Translate:

broche

## Footnote

Ella llevaba un hermoso broche de plata.","brooch

## Footnote

She wore a beautiful silver brooch."
"# Translate:

hongo

## Footnote

Los hongos son un tipo de organismo.","fungus

## Footnote

Fungi are a type of organism."
"# Translate:

piénselo

## Footnote

Piénselo bien.","think about it (imperative, usted)

## Footnote

Just think about it carefully."
"# Translate:

buey

## Footnote

El buey arrastró el arado eficientemente.","ox

## Footnote

The ox pulled the plow efficiently."
"# Translate:

caldo

## Footnote

Hice caldo de pollo hoy.","broth

## Footnote

I made chicken broth today."
"# Translate:

pretexto

## Footnote

Llamó bajo el pretexto de visitar.","pretext

## Footnote

He called under the pretext of visiting."
"# Translate:

bachillerato

## Footnote

Me gradué del bachillerato el año pasado.","high school

## Footnote

I graduated from high school last year."
"# Translate:

frenar

## Footnote

Tuve que frenar de repente.","to brake

## Footnote

I had to brake suddenly."
"# Translate:

firmo

## Footnote

Siempre firmo los documentos con cuidado.","I sign

## Footnote

I always sign documents carefully."
"# Translate:

esquí

## Footnote

Me encanta el esquí.","ski

## Footnote

I love skiing."
"# Translate:

tranquilícese

## Footnote

Por favor, tranquilícese y escuche.","calm down (imperative, usted)

## Footnote

Please, calm down and listen."
"# Translate:

captar

## Footnote

Las cámaras captan momentos hermosos.","to capture

## Footnote

Cameras capture beautiful moments."
"# Translate:

estirar

## Footnote

Necesito estirar mis piernas.","to stretch

## Footnote

I need to stretch my legs."
"# Translate:

derramar

## Footnote

No derrames tu bebida en la alfombra.","to spill

## Footnote

Don't spill your drink on the carpet."
"# Translate:

coyote

## Footnote

Un coyote aulló bajo la luna.","coyote

## Footnote

A coyote howled under the moon."
"# Translate:

genéticamente

## Footnote

Ella está genéticamente predispuesta a la diabetes.","genetically

## Footnote

She is genetically predisposed to diabetes."
"# Translate:

venderé

## Footnote

Venderé mi coche mañana.","I will sell

## Footnote

I will sell my car tomorrow."
