Question,Answer
"# Translate:

выходец

## Footnote

Он выходец из деревни.","native, someone from

## Footnote

He is a native of the village."
"# Translate:

невиданный

## Footnote

Это невиданный случай.","unprecedented, unseen

## Footnote

This is an unprecedented case."
"# Translate:

должник

## Footnote

Должник не платит.","debtor, borrower

## Footnote

The debtor does not pay."
"# Translate:

искусственно

## Footnote

Это сделано искусственно.","artificially, synthetically

## Footnote

This is done artificially."
"# Translate:

бешенство

## Footnote

Он был в бешенстве.","rabies, fury

## Footnote

He was in a fury."
"# Translate:

обрадовать

## Footnote

Это обрадует маму.","to gladden, to delight

## Footnote

This will delight mom."
"# Translate:

бархатный

## Footnote

У неё бархатный голос.","velvety, velvet

## Footnote

She has a velvety voice."
"# Translate:

подверженный

## Footnote

Он подвержен болезням.","susceptible, prone

## Footnote

He is prone to illness."
"# Translate:

всматриваться

## Footnote

Я всматриваюсь в темноту.","peer, scrutinize

## Footnote

I peer into the dark."
"# Translate:

бесшумно

## Footnote

Он бесшумно вошёл.","noiselessly, silently

## Footnote

He entered noiselessly."
"# Translate:

совокупный

## Footnote

Совокупный доход вырос.","aggregate, total

## Footnote

The total income grew."
"# Translate:

увлекать

## Footnote

Книга увлекает меня.","to fascinate, to captivate

## Footnote

The book fascinates me."
"# Translate:

инвестировать

## Footnote

Я хочу инвестировать.","invest, invest in

## Footnote

I want to invest."
"# Translate:

педаль

## Footnote

Нажми на педаль.","pedal, treadle

## Footnote

Press the pedal."
"# Translate:

раскрыться

## Footnote

Цветок раскрылся.","to open up, to unfold

## Footnote

The flower opened up."
"# Translate:

здороваться

## Footnote

Мы всегда здороваемся.","to greet, to say hello

## Footnote

We always greet each other."
"# Translate:

правдивый

## Footnote

Он правдивый человек.","truthful, honest

## Footnote

He is a truthful person."
"# Translate:

подсчитать

## Footnote

Я подсчитаю сумму.","calculate, count

## Footnote

I will calculate the sum."
"# Translate:

внушить

## Footnote

Его слова внушили страх.","inspire, instill

## Footnote

His words instilled fear."
"# Translate:

выборка

## Footnote

Это большая выборка.","sample, selection

## Footnote

This is a large sample."
"# Translate:

зрачок

## Footnote

Зрачок большой.","pupil

## Footnote

The pupil is large."
"# Translate:

деваться

## Footnote

Куда он девался?","to go, to disappear

## Footnote

Where did he disappear to?"
"# Translate:

бродяга

## Footnote

Он жил как бродяга.","vagabond, tramp

## Footnote

He lived as a vagabond."
"# Translate:

бесценный

## Footnote

Этот дар бесценный.","priceless, invaluable

## Footnote

This gift is priceless."
"# Translate:

наставление

## Footnote

Следуй моему наставлению.","instruction

## Footnote

Follow my instruction."
"# Translate:

новосибирский

## Footnote

Это новосибирский поезд.","Novosibirsk

## Footnote

This is a Novosibirsk train."
"# Translate:

расстроиться

## Footnote

Она расстроилась.","get upset, be disappointed

## Footnote

She got upset."
"# Translate:

атеист

## Footnote

Он атеист.","atheist, nonbeliever

## Footnote

He is an atheist."
"# Translate:

доводиться

## Footnote

Он мне доводится дядей.","happen to, be related as

## Footnote

He happens to be my uncle."
"# Translate:

хмыкнуть

## Footnote

Он только хмыкнул.","snort, chuckle

## Footnote

He only snorted."
"# Translate:

повозка

## Footnote

Повозка стоит у дома.","cart, wagon

## Footnote

The cart stands by the house."
"# Translate:

бонус

## Footnote

Он получил бонус.","bonus, reward

## Footnote

He received a bonus."
"# Translate:

шут

## Footnote

Шут смеялся.","jester, fool

## Footnote

The jester laughed."
"# Translate:

неверно

## Footnote

Ты ответил неверно.","incorrectly, wrong

## Footnote

You answered incorrectly."
"# Translate:

рыть

## Footnote

Он роет яму.","dig, burrow

## Footnote

He is digging a hole."
"# Translate:

сбиться

## Footnote

Мы сбились с пути.","get lost, stray

## Footnote

We got lost."
"# Translate:

попутно

## Footnote

Попутно купи хлеб.","incidentally, en route

## Footnote

Incidentally, buy bread."
"# Translate:

примечательный

## Footnote

Это примечательный случай.","notable, remarkable

## Footnote

This is a notable case."
"# Translate:

карета

## Footnote

Карета ждала у дома.","carriage, coach

## Footnote

The carriage waited by the house."
"# Translate:

гаишник

## Footnote

Гаишник остановил машину.","traffic policeman, road cop

## Footnote

The traffic policeman stopped the car."
"# Translate:

подразумеваться

## Footnote

Это подразумевается.","to be implied, to be understood

## Footnote

This is implied."
"# Translate:

переправа

## Footnote

Переправа через реку закрыта.","ferry, crossing

## Footnote

The crossing over the river is closed."
"# Translate:

возвышенный

## Footnote

У него возвышенный стиль.","exalted, sublime

## Footnote

He has an exalted style."
"# Translate:

состязание

## Footnote

Состязание начнётся завтра.","competition, contest

## Footnote

The competition starts tomorrow."
"# Translate:

спец

## Footnote

Нам нужен спец.","specialist, spec

## Footnote

We need a specialist."
"# Translate:

подчиниться

## Footnote

Он подчинился приказу.","to obey, to submit

## Footnote

He obeyed the order."
"# Translate:

возмутить

## Footnote

Это меня возмутило.","disturb, outrage

## Footnote

This outraged me."
"# Translate:

сторонний

## Footnote

Это сторонний человек.","external, third-party

## Footnote

This is an external person."
"# Translate:

уродливый

## Footnote

Этот дом уродливый.","ugly, hideous

## Footnote

This house is ugly."
"# Translate:

спутниковый

## Footnote

У нас спутниковое телевидение.","satellite

## Footnote

We have satellite television."
"# Translate:

вылечить

## Footnote

Врач хочет вылечить его.","to cure, to heal

## Footnote

The doctor wants to cure him."
"# Translate:

прогнозировать

## Footnote

Трудно прогнозировать погоду.","to forecast, to predict

## Footnote

It is hard to forecast the weather."
"# Translate:

присоединение

## Footnote

Присоединение прошло быстро.","accession, annexation

## Footnote

The accession went quickly."
"# Translate:

унаследовать

## Footnote

Она унаследует дом.","inherit

## Footnote

She will inherit the house."
"# Translate:

стаканчик

## Footnote

Дай мне стаканчик.","cup, glass

## Footnote

Give me a cup."
"# Translate:

смуглый

## Footnote

У него смуглое лицо.","swarthy, dark-skinned

## Footnote

He has a swarthy face."
"# Translate:

ураган

## Footnote

Идёт сильный ураган.","hurricane, typhoon

## Footnote

A strong hurricane is coming."
"# Translate:

зараза

## Footnote

Эта зараза везде.","infection, pest

## Footnote

This infection is everywhere."
