Question,Answer
"# Translate:

shampoo

## Footnote

I need to buy new shampoo.","шампунь

## Footnote

Мне нужно купить новый шампунь."
"# Translate:

to subside

## Footnote

The wind began to subside.","затихать

## Footnote

Ветер начал затихать."
"# Translate:

maturation

## Footnote

Wine needs maturation.","созревание

## Footnote

Вину нужно созревание."
"# Translate:

to douse oneself

## Footnote

He douses himself in cold water.","обливаться

## Footnote

Он обливается холодной водой."
"# Translate:

lizard

## Footnote

A lizard basked in the sun.","ящерица

## Footnote

Ящерица грелась на солнце."
"# Translate:

pianist

## Footnote

The pianist played well.","пианист

## Footnote

Пианист хорошо играл."
"# Translate:

transmitted

## Footnote

This is a transmitted signal.","передаваемый

## Footnote

Это передаваемый сигнал."
"# Translate:

general's

## Footnote

The general's uniform was new.","генеральский

## Footnote

Генеральская форма была новой."
"# Translate:

conqueror

## Footnote

He was a great conqueror.","завоеватель

## Footnote

Он был великим завоевателем."
"# Translate:

nine hundred

## Footnote

I have nine hundred dollars.","девятьсот

## Footnote

У меня девятьсот долларов."
"# Translate:

to ride up

## Footnote

The skirt rides up.","задираться

## Footnote

Юбка задирается."
"# Translate:

mania

## Footnote

She has a mania.","мания

## Footnote

У неё мания."
"# Translate:

to establish

## Footnote

We establish contact.","налаживать

## Footnote

Мы налаживаем контакт."
"# Translate:

prayerful

## Footnote

She had a prayerful look.","молитвенный

## Footnote

У неё был молитвенный вид."
"# Translate:

generosity

## Footnote

I thank you for your generosity.","щедрость

## Footnote

Я благодарю вас за щедрость."
"# Translate:

scanning

## Footnote

Scanning took an hour.","сканирование

## Footnote

Сканирование заняло час."
"# Translate:

to be illuminated

## Footnote

The streets are illuminated at night.","освещаться

## Footnote

Улицы освещаются ночью."
"# Translate:

surcharge

## Footnote

The menu listed a delivery surcharge.","надбавка

## Footnote

В меню была указана надбавка за доставку."
"# Translate:

analytics

## Footnote

Analytics helps us.","аналитика

## Footnote

Аналитика помогает нам."
"# Translate:

dumpling

## Footnote

The dumpling is hot.","пельмень

## Footnote

Пельмень горячий."
"# Translate:

crypt

## Footnote

The crypt was empty.","склеп

## Footnote

Склеп был пустой."
"# Translate:

ending

## Footnote

The movie's ending was unexpected.","концовка

## Footnote

Концовка фильма была неожиданной."
"# Translate:

unanimously

## Footnote

They voted unanimously.","единогласно

## Footnote

Они голосовали единогласно."
"# Translate:

molecular

## Footnote

This is a molecular process.","молекулярный

## Footnote

Это молекулярный процесс."
"# Translate:

poorly

## Footnote

They lived poorly but happily.","бедно

## Footnote

Они жили бедно, но счастливо."
"# Translate:

cipher

## Footnote

He found the cipher.","шифр

## Footnote

Он нашёл шифр."
"# Translate:

genetically

## Footnote

Genetically we are close.","генетически

## Footnote

Генетически мы близки."
"# Translate:

to look after

## Footnote

She promised to look after the cat.","присматривать

## Footnote

Она пообещала присматривать за кошкой."
"# Translate:

to peel off

## Footnote

I managed to peel off the paint.","содрать

## Footnote

Мне удалось содрать краску."
"# Translate:

experimenter

## Footnote

The experimenter was ready.","экспериментатор

## Footnote

Экспериментатор был готов."
"# Translate:

sexually

## Footnote

She is sexually active.","сексуально

## Footnote

Она сексуально активна."
"# Translate:

Warsaw

## Footnote

I was in Warsaw.","Варшава

## Footnote

Я был в Варшаве."
"# Translate:

mole

## Footnote

A mole dug in the garden.","крот

## Footnote

Крот копал в саду."
"# Translate:

all-encompassing

## Footnote

His plan was all-encompassing.","всеобъемлющий

## Footnote

Его план был всеобъемлющим."
"# Translate:

hustle

## Footnote

There was a hustle in the street.","суматоха

## Footnote

На улице была суматоха."
"# Translate:

cascade

## Footnote

We saw a cascade.","каскад

## Footnote

Мы видели каскад."
"# Translate:

misdemeanor

## Footnote

This is a misdemeanor.","проступок

## Footnote

Это проступок."
"# Translate:

overestimate

## Footnote

He overestimated the price.","завысить

## Footnote

Он завысил цену."
"# Translate:

blur

## Footnote

The lines began to blur.","расплываться

## Footnote

Линии начали расплываться."
"# Translate:

caretaker

## Footnote

The caretaker locks the gate.","смотритель

## Footnote

Смотритель запирает ворота."
"# Translate:

tug

## Footnote

The tug pulled the ship.","буксир

## Footnote

Буксир тянул корабль."
"# Translate:

polish

## Footnote

I will polish the table.","полировать

## Footnote

Я буду полировать стол."
"# Translate:

venal

## Footnote

He is a venal politician.","продажный

## Footnote

Он продажный политик."
"# Translate:

to burst into tears

## Footnote

She burst into tears.","расплакаться

## Footnote

Она расплакалась."
"# Translate:

excellent student

## Footnote

She is an excellent student.","отличница

## Footnote

Она отличница."
"# Translate:

convict

## Footnote

The convict is in prison.","осуждённый

## Footnote

Осуждённый в тюрьме."
"# Translate:

subject to

## Footnote

The city is subject to the king.","подвластный

## Footnote

Город подвластен королю."
"# Translate:

shake off

## Footnote

He shook off the snow.","стряхнуть

## Footnote

Он стряхнул снег."
"# Translate:

motor ship

## Footnote

The motor ship is at sea.","теплоход

## Footnote

Теплоход в море."
"# Translate:

cognitive

## Footnote

This is a cognitive task.","когнитивный

## Footnote

Это когнитивная задача."
"# Translate:

Highlander

## Footnote

The highlander lives in the mountains.","горец

## Footnote

Горец живёт в горах."
"# Translate:

armful

## Footnote

She carried an armful of flowers.","охапка

## Footnote

Она несла охапку цветов."
"# Translate:

magnate

## Footnote

The magnate bought the factory.","магнат

## Footnote

Магнат купил завод."
"# Translate:

unhurried

## Footnote

She walked in an unhurried manner.","неторопливый

## Footnote

Она шла неторопливым шагом."
"# Translate:

poetess

## Footnote

The poetess wrote a book.","поэтесса

## Footnote

Поэтесса написала книгу."
"# Translate:

stepmother

## Footnote

My stepmother is very kind to me.","мачеха

## Footnote

Моя мачеха очень добра ко мне."
"# Translate:

sickle

## Footnote

He took the sickle.","серп

## Footnote

Он взял серп."
"# Translate:

contraband

## Footnote

They found contraband.","контрабанда

## Footnote

Они нашли контрабанду."
"# Translate:

to discern

## Footnote

I discerned an error.","усмотреть

## Footnote

Я усмотрел ошибку."
"# Translate:

male dog

## Footnote

The male dog barked loudly.","кобель

## Footnote

Кобель громко лаял."
"# Translate:

shapeless

## Footnote

The cloud was shapeless.","бесформенный

## Footnote

Облако было бесформенным."
"# Translate:

arbitrarily

## Footnote

He arbitrarily chose a card.","произвольно

## Footnote

Он произвольно выбрал карту."
"# Translate:

hippopotamus

## Footnote

The hippopotamus emerged from the water.","бегемот

## Footnote

Бегемот вышел из воды."
"# Translate:

plowed land

## Footnote

The horse walked on the plowed land.","пашня

## Footnote

Лошадь шла по пашне."
"# Translate:

camouflage

## Footnote

His camouflage was good.","маскировка

## Footnote

Его маскировка была хорошей."
"# Translate:

Belgian

## Footnote

I love Belgian chocolate.","бельгийский

## Footnote

Я люблю бельгийский шоколад."
"# Translate:

interruption

## Footnote

The interruption of the signal was brief.","прерывание

## Footnote

Прерывание сигнала было коротким."
"# Translate:

unceasingly

## Footnote

The rain fell unceasingly.","беспрестанно

## Footnote

Дождь шёл беспрестанно."
"# Translate:

Decembrist

## Footnote

He was a Decembrist.","декабрист

## Footnote

Он был декабристом."
"# Translate:

cowboy

## Footnote

The cowboy sat on a horse.","ковбой

## Footnote

Ковбой сидел на лошади."
"# Translate:

delicately

## Footnote

He spoke delicately about it.","деликатно

## Footnote

Он деликатно говорил об этом."
"# Translate:

great-grandfather

## Footnote

My great-grandfather lived here.","прадед

## Footnote

Мой прадед жил здесь."
"# Translate:

to be entered

## Footnote

The name is entered here.","вноситься

## Footnote

Имя вносится здесь."
"# Translate:

calcium

## Footnote

Milk is rich in calcium.","кальций

## Footnote

Молоко богато кальцием."
"# Translate:

sabotage

## Footnote

This was sabotage.","диверсия

## Footnote

Это была диверсия."
"# Translate:

Ancient Greek

## Footnote

This is an Ancient Greek city.","древнегреческий

## Footnote

Это древнегреческий город."
"# Translate:

metamorphosis

## Footnote

The caterpillar's metamorphosis began.","метаморфоза

## Footnote

Метаморфоза гусеницы началась."
"# Translate:

confectionery

## Footnote

She opened a confectionery shop.","кондитерский

## Footnote

Она открыла кондитерский магазин."
"# Translate:

pursuer

## Footnote

The pursuer was close.","преследователь

## Footnote

Преследователь был близко."
"# Translate:

oily

## Footnote

There was an oily spot.","масляный

## Footnote

Там было масляное пятно."
"# Translate:

financier

## Footnote

He is a financier.","финансист

## Footnote

Он финансист."
"# Translate:

sticker

## Footnote

I bought a sticker.","наклейка

## Footnote

Я купил наклейку."
"# Translate:

to ferry

## Footnote

We need to ferry the car.","переправить

## Footnote

Нам нужно переправить машину."
"# Translate:

admiralty

## Footnote

The admiralty is in the city.","адмиралтейство

## Footnote

Адмиралтейство в городе."
"# Translate:

to pace

## Footnote

He paced the room.","расхаживать

## Footnote

Он расхаживал по комнате."
"# Translate:

to be dumbfounded

## Footnote

She was dumbfounded.","онеметь

## Footnote

Она онемела."
"# Translate:

substitute

## Footnote

They substituted the letter.","подменить

## Footnote

Они подменили письмо."
"# Translate:

mangy

## Footnote

I saw a mangy dog.","паршивый

## Footnote

Я видел паршивую собаку."
"# Translate:

melancholy

## Footnote

He sang a melancholy song.","тоскливый

## Footnote

Он пел тоскливую песню."
"# Translate:

reciprocity

## Footnote

Friendship needs reciprocity.","взаимность

## Footnote

Дружбе нужна взаимность."
"# Translate:

profane

## Footnote

He said a profane word.","матерный

## Footnote

Он сказал матерное слово."
"# Translate:

malefactor

## Footnote

The malefactor ran away.","злоумышленник

## Footnote

Злоумышленник убежал."
"# Translate:

sociocultural

## Footnote

Sociocultural factors influence behavior.","социокультурный

## Footnote

Социокультурные факторы влияют на поведение."
"# Translate:

inasmuch as

## Footnote

Inasmuch as you agree, we will continue.","поскольку

## Footnote

Поскольку вы согласны, мы продолжим."
"# Translate:

redo

## Footnote

I redo the work.","переделывать

## Footnote

Я переделываю работу."
"# Translate:

shave

## Footnote

He shaves his face daily.","брить

## Footnote

Он бреет лицо каждый день."
"# Translate:

advent, coming

## Footnote

They await his advent.","пришествие

## Footnote

Они ждут его пришествия."
"# Translate:

around the clock

## Footnote

The store is open around the clock.","круглосуточно

## Footnote

Магазин работает круглосуточно."
"# Translate:

citadel

## Footnote

The ancient citadel stood over the city.","цитадель

## Footnote

Древняя цитадель стояла над городом."
"# Translate:

strategist

## Footnote

The strategist made a new plan.","стратег

## Footnote

Стратег сделал новый план."
"# Translate:

Kurgan

## Footnote

They found artifacts inside the kurgan.","курган

## Footnote

Они нашли артефакты внутри кургана."
"# Translate:

anthropology

## Footnote

She knows anthropology.","антропология

## Footnote

Она знает антропологию."
"# Translate:

dazzlingly

## Footnote

The lights shone dazzlingly.","ослепительно

## Footnote

Огни сияли ослепительно."
"# Translate:

lodger

## Footnote

The lodger paid his rent.","постоялец

## Footnote

Постоялец платил аренду."
"# Translate:

rebuild

## Footnote

We must rebuild the bridge.","перестроить

## Footnote

Нам нужно перестроить мост."
"# Translate:

duplicate

## Footnote

We need a duplicate.","дубль

## Footnote

Нам нужен дубль."
"# Translate:

indoor

## Footnote

I bought an indoor plant yesterday.","комнатный

## Footnote

Я купил комнатное растение вчера."
"# Translate:

well-mannered

## Footnote

He is a well-mannered gentleman.","воспитанный

## Footnote

Он воспитанный джентльмен."
"# Translate:

dramaturgy

## Footnote

She knows dramaturgy.","драматургия

## Footnote

Она знает драматургию."
"# Translate:

machine gunner

## Footnote

The machine gunner took his place.","автоматчик

## Footnote

Автоматчик занял своё место."
"# Translate:

rebel

## Footnote

The rebel seized the city.","мятежник

## Footnote

Мятежник захватил город."
"# Translate:

opus

## Footnote

His last opus is good.","опус

## Footnote

Его последний опус хорош."
"# Translate:

orthography

## Footnote

I know orthography.","орфография

## Footnote

Я знаю орфографию."
"# Translate:

thaw

## Footnote

The thaw began in March.","оттепель

## Footnote

Оттепель началась в марте."
"# Translate:

dominant

## Footnote

The dominant culture is strong.","господствующий

## Footnote

Господствующая культура сильна."
"# Translate:

seeming

## Footnote

The seeming kindness was false.","кажущийся

## Footnote

Кажущаяся доброта была ложной."
"# Translate:

brunette

## Footnote

She is a brunette.","брюнетка

## Footnote

Она брюнетка."
"# Translate:

Isabella

## Footnote

I like Isabella grapes.","изабелла

## Footnote

Я люблю виноград Изабелла."
"# Translate:

to wash down

## Footnote

I wash down the pill with water.","запивать

## Footnote

Я запиваю таблетку водой."
"# Translate:

snuffle

## Footnote

The dog began to snuffle loudly.","сопеть

## Footnote

Собака начала громко сопеть."
"# Translate:

wearing

## Footnote

Wearing a coat is important today.","ношение

## Footnote

Ношение пальто сегодня важно."
"# Translate:

adjective

## Footnote

This word is an adjective.","прилагательное

## Footnote

Это слово — прилагательное."
"# Translate:

legalization

## Footnote

The legalization took many years.","легализация

## Footnote

Легализация заняла много лет."
"# Translate:

syntactic

## Footnote

Syntactic analysis is important.","синтаксический

## Footnote

Синтаксический анализ важен."
"# Translate:

arrogant

## Footnote

This man is very arrogant.","надменный

## Footnote

Этот человек очень надменный."
"# Translate:

Kaluga

## Footnote

I visited the Kaluga region last summer.","калужский

## Footnote

Я посетил Калужскую область летом."
"# Translate:

plaintive

## Footnote

Her voice was soft and plaintive.","жалобный

## Footnote

Её голос был мягким и жалобным."
"# Translate:

to fluster

## Footnote

This can fluster her.","смущать

## Footnote

Это может смущать её."
"# Translate:

expendable

## Footnote

These are expendable materials.","расходный

## Footnote

Это расходные материалы."
"# Translate:

to turn yellow

## Footnote

Leaves turned yellow in autumn.","пожелтеть

## Footnote

Листья пожелтели осенью."
"# Translate:

optimistic

## Footnote

This is an optimistic view.","оптимистический

## Footnote

Это оптимистический взгляд."
"# Translate:

accordion

## Footnote

He played the accordion beautifully.","баян

## Footnote

Он прекрасно играл на баяне."
"# Translate:

grotto

## Footnote

We found a mysterious sea grotto.","грот

## Footnote

Мы нашли таинственный морской грот."
"# Translate:

intricate

## Footnote

The intricate design is beautiful.","замысловатый

## Footnote

Замысловатый дизайн красив."
"# Translate:

eloquent

## Footnote

She delivered an eloquent speech.","красноречивый

## Footnote

Она произнесла красноречивую речь."
"# Translate:

to be supplied

## Footnote

Parts are supplied weekly.","поставляться

## Footnote

Детали поставляются каждую неделю."
"# Translate:

seacoast

## Footnote

We walked along the seacoast.","морское побережье

## Footnote

Мы шли вдоль морского побережья."
"# Translate:

mobility

## Footnote

Mobility results from exercise.","подвижность

## Footnote

Подвижность — результат упражнений."
"# Translate:

finish reading

## Footnote

I'll finish reading this chapter in the evening.","дочитать

## Footnote

Я дочитаю эту главу вечером."
"# Translate:

charter

## Footnote

We approved the charter.","устав

## Footnote

Мы утвердили устав."
"# Translate:

more than

## Footnote

He loved her more than life.","паче

## Footnote

Он любил её паче жизни."
"# Translate:

clutch

## Footnote

The clutch works smoothly.","сцепление

## Footnote

Сцепление работает плавно."
"# Translate:

erotica

## Footnote

She writes erotica.","эротика

## Footnote

Она пишет эротику."
"# Translate:

unloading

## Footnote

Unloading took two hours.","разгрузка

## Footnote

Разгрузка заняла два часа."
"# Translate:

groan

## Footnote

He groaned in pain.","простонать

## Footnote

Он простонал от боли."
"# Translate:

kvass

## Footnote

I made kvass last summer.","квас

## Footnote

Я сделал квас летом."
"# Translate:

post-industrial

## Footnote

We live in a post-industrial society.","постиндустриальный

## Footnote

Мы живем в постиндустриальном обществе."
"# Translate:

silly girl

## Footnote

Don't cry, silly girl.","дурочка

## Footnote

Не плачь, дурочка."
"# Translate:

conspirator

## Footnote

He was labeled a dangerous conspirator.","заговорщик

## Footnote

Его назвали опасным заговорщиком."
"# Translate:

hops

## Footnote

Beer is made with hops.","хмель

## Footnote

Пиво делают с хмелем."
"# Translate:

oceanic

## Footnote

The oceanic depths are cold.","океанский

## Footnote

Океанские глубины холодные."
"# Translate:

gallant

## Footnote

He was a gallant soldier.","бравый

## Footnote

Он был бравым солдатом."
"# Translate:

coordinating

## Footnote

This is a coordinating committee.","координационный

## Footnote

Это координационный комитет."
"# Translate:

limp

## Footnote

He began to limp.","хромать

## Footnote

Он начал хромать."
"# Translate:

archipelago

## Footnote

We sailed around the archipelago.","архипелаг

## Footnote

Мы плавали вокруг архипелага."
"# Translate:

parliamentarian

## Footnote

The parliamentarian spoke today.","парламентарий

## Footnote

Парламентарий говорил сегодня."
"# Translate:

irreparable

## Footnote

The damage was irreparable.","непоправимый

## Footnote

Ущерб был непоправимым."
"# Translate:

to abound

## Footnote

This forest abounds with mushrooms.","изобиловать

## Footnote

Этот лес изобилует грибами."
"# Translate:

cloudless

## Footnote

The sky was cloudless today.","безоблачный

## Footnote

Небо сегодня было безоблачным."
"# Translate:

to be horrified

## Footnote

She was horrified and could not scream.","ужаснуться

## Footnote

Она ужаснулась и не смогла закричать."
"# Translate:

soloist

## Footnote

The soloist sang.","солист

## Footnote

Солист пел."
"# Translate:

pajamas

## Footnote

She bought new pajamas.","пижама

## Footnote

Она купила новую пижаму."
"# Translate:

pedestal

## Footnote

The statue stood on a pedestal.","пьедестал

## Footnote

Статуя стояла на пьедестале."
"# Translate:

to concentrate

## Footnote

I need to concentrate on work.","сконцентрироваться

## Footnote

Мне нужно сконцентрироваться на работе."
