Question,Answer
"# Translate:

lot

## Footnote

This is my lot.","удел

## Footnote

Это мой удел."
"# Translate:

adherent

## Footnote

He is an adherent of democracy.","приверженец

## Footnote

Он приверженец демократии."
"# Translate:

fuss

## Footnote

She always fusses over small details.","суетиться

## Footnote

Она всегда суетится из-за мелочей."
"# Translate:

to rub

## Footnote

I need to rub my eyes.","потереть

## Footnote

Мне нужно потереть глаза."
"# Translate:

deferment

## Footnote

He received a deferment.","отсрочка

## Footnote

Он получил отсрочку."
"# Translate:

reinforcement

## Footnote

We need reinforcement at the front.","подкрепление

## Footnote

Нам нужно подкрепление на фронте."
"# Translate:

similarly

## Footnote

Similarly, he refused the offer.","аналогично

## Footnote

Аналогично, он отказался от предложения."
"# Translate:

bartender

## Footnote

The bartender mixed a perfect cocktail.","бармен

## Footnote

Бармен смешал идеальный коктейль."
"# Translate:

displace

## Footnote

They want to displace him.","вытеснить

## Footnote

Они хотят вытеснить его."
"# Translate:

to add

## Footnote

I add sugar.","прибавлять

## Footnote

Я прибавляю сахар."
"# Translate:

jazz

## Footnote

I love listening to jazz.","джаз

## Footnote

Я люблю слушать джаз."
"# Translate:

torch

## Footnote

He carried the torch through the night.","факел

## Footnote

Он нёс факел всю ночь."
"# Translate:

cash

## Footnote

I need cash for the market.","наличные

## Footnote

Мне нужны наличные для рынка."
"# Translate:

temperament

## Footnote

He has a calm temperament.","темперамент

## Footnote

У него спокойный темперамент."
"# Translate:

fable

## Footnote

I read this fable yesterday.","басня

## Footnote

Я читал эту басню вчера."
"# Translate:

consolidated

## Footnote

The consolidated list is ready.","сводный

## Footnote

Сводный список готов."
"# Translate:

drip

## Footnote

The faucet started to drip slowly.","капать

## Footnote

Кран начал медленно капать."
"# Translate:

to honor

## Footnote

They decided to honor him with a prize.","удостоить

## Footnote

Они решили удостоить его награды."
"# Translate:

to cleanse

## Footnote

We need to cleanse the wound.","очищать

## Footnote

Нам нужно очищать рану."
"# Translate:

pathology

## Footnote

He knows pathology.","патология

## Footnote

Он знает патологию."
"# Translate:

synonym

## Footnote

Happy is a synonym for joyful.","синоним

## Footnote

«Счастливый» — синоним слова «радостный»."
"# Translate:

coercion

## Footnote

They acted under coercion.","принуждение

## Footnote

Они действовали под принуждением."
"# Translate:

umbrella

## Footnote

She forgot her umbrella at home.","зонтик

## Footnote

Она забыла свой зонтик дома."
"# Translate:

sole

## Footnote

The stone is under my sole.","подошва

## Footnote

Камень под моей подошвой."
"# Translate:

siren

## Footnote

The siren sounded loudly at noon.","сирена

## Footnote

Сирена громко звучала в полдень."
"# Translate:

rotten

## Footnote

The apple was rotten.","гнилой

## Footnote

Яблоко было гнилым."
"# Translate:

locomotive

## Footnote

The old locomotive still runs smoothly.","локомотив

## Footnote

Старый локомотив всё ещё работает плавно."
"# Translate:

surgical

## Footnote

This is surgical treatment.","хирургический

## Footnote

Это хирургическое лечение."
"# Translate:

privileged

## Footnote

He received a privileged ticket.","льготный

## Footnote

Он получил льготный билет."
"# Translate:

Voronezh

## Footnote

I visited Voronezh in summer.","Воронеж

## Footnote

Я посетил Воронеж летом."
"# Translate:

delegate

## Footnote

The delegate spoke confidently.","делегат

## Footnote

Делегат говорил уверенно."
"# Translate:

humiliate

## Footnote

They humiliate their rival.","унижать

## Footnote

Они унижают своего соперника."
"# Translate:

accessibility

## Footnote

Accessibility matters to people.","доступность

## Footnote

Доступность важна для людей."
"# Translate:

to devote oneself

## Footnote

She decided to devote herself to art.","посвятить себя

## Footnote

Она решила посвятить себя искусству."
"# Translate:

falcon

## Footnote

The falcon soared high above.","сокол

## Footnote

Сокол парил высоко."
"# Translate:

Middle Ages

## Footnote

Knights lived in the Middle Ages.","средневековье

## Footnote

Рыцари жили в средневековье."
"# Translate:

restless

## Footnote

He felt restless all night.","беспокойный

## Footnote

Он чувствовал себя беспокойным всю ночь."
"# Translate:

narcotic

## Footnote

This is a narcotic substance.","наркотический

## Footnote

Это наркотическое вещество."
"# Translate:

intensively

## Footnote

She worked intensively.","интенсивно

## Footnote

Она интенсивно работала."
"# Translate:

traffic light

## Footnote

The traffic light turned red.","светофор

## Footnote

Светофор стал красным."
"# Translate:

subsidy

## Footnote

The government has an energy subsidy.","субсидия

## Footnote

У правительства есть субсидия на энергию."
"# Translate:

financially

## Footnote

She is financially independent.","финансово

## Footnote

Она финансово независима."
"# Translate:

journalistic

## Footnote

Her journalistic integrity was clear.","журналистский

## Footnote

Её журналистская честность была ясной."
"# Translate:

listed

## Footnote

The listed names are here.","перечисленный

## Footnote

Перечисленные имена здесь."
"# Translate:

chorus

## Footnote

The chorus is short.","припев

## Footnote

Припев короткий."
"# Translate:

to photograph

## Footnote

I love to photograph nature.","фотографировать

## Footnote

Я люблю фотографировать природу."
"# Translate:

to be freed

## Footnote

The prisoners were being freed.","освобождаться

## Footnote

Пленные освобождались."
"# Translate:

caliber

## Footnote

Check the bullet's caliber.","калибр

## Footnote

Проверьте калибр пули."
"# Translate:

wanderer

## Footnote

The wanderer walked alone.","странник

## Footnote

Странник шёл один."
"# Translate:

archival

## Footnote

We read archival documents yesterday.","архивный

## Footnote

Мы читали архивные документы вчера."
"# Translate:

as long as

## Footnote

I will wait as long as necessary.","покуда

## Footnote

Я подожду, покуда это будет нужно."
"# Translate:

click

## Footnote

This click was loud.","щелчок

## Footnote

Этот щелчок был громким."
"# Translate:

nightstand

## Footnote

My favorite books are on the nightstand.","тумбочка

## Footnote

Мои любимые книги на тумбочке."
"# Translate:

mythology

## Footnote

I read Greek mythology.","мифология

## Footnote

Я читаю греческую мифологию."
"# Translate:

repayment

## Footnote

Credit repayment is due tomorrow.","погашение

## Footnote

Погашение кредита завтра."
"# Translate:

uh

## Footnote

Uh, what was your question?","гм

## Footnote

Гм, какой был твой вопрос?"
"# Translate:

spill

## Footnote

I accidentally spilled my coffee.","пролить

## Footnote

Я случайно пролил свой кофе."
"# Translate:

siege

## Footnote

The castle withstood a long siege.","осада

## Footnote

Замок выдержал долгую осаду."
"# Translate:

capricious

## Footnote

Her mood was capricious and unpredictable.","капризный

## Footnote

Её настроение было капризным и непредсказуемым."
"# Translate:

Tver

## Footnote

We visited Tver in summer.","Тверь

## Footnote

Мы посетили Тверь летом."
"# Translate:

snow-white

## Footnote

Her dress was snow-white.","белоснежный

## Footnote

Её платье было белоснежным."
"# Translate:

to surge

## Footnote

The crowd surges forward.","хлынуть

## Footnote

Толпа хлынула вперёд."
"# Translate:

caring

## Footnote

She is a caring mother.","заботливый

## Footnote

Она заботливая мать."
"# Translate:

informative

## Footnote

The documentary was very informative.","познавательный

## Footnote

Документальный фильм был очень познавательным."
"# Translate:

Kursk

## Footnote

Kursk is a city.","Курск

## Footnote

Курск — это город."
"# Translate:

to heat

## Footnote

We need to heat the house.","топить

## Footnote

Нам нужно топить дом."
"# Translate:

subject-specific

## Footnote

This is a subject-specific course.","предметный

## Footnote

Это предметный курс."
"# Translate:

adjacent

## Footnote

The rooms are adjacent.","смежный

## Footnote

Комнаты смежные."
"# Translate:

tile

## Footnote

The bathroom wall is covered in tile.","плитка

## Footnote

Стена в ванной покрыта плиткой."
"# Translate:

torn

## Footnote

Her dress is torn.","рваный

## Footnote

Её платье рваное."
"# Translate:

radioactive

## Footnote

The soil became radioactive after the accident.","радиоактивный

## Footnote

Почва стала радиоактивной после аварии."
"# Translate:

quota

## Footnote

She exceeded her sales quota easily.","квота

## Footnote

Она легко превысила свою квоту продаж."
"# Translate:

orator

## Footnote

The orator spoke to the people.","оратор

## Footnote

Оратор говорил с народом."
"# Translate:

slice

## Footnote

I'll slice the bread for dinner.","нарезать

## Footnote

Я нарежу хлеб на ужин."
"# Translate:

cigarette butt

## Footnote

He stepped on the cigarette butt.","окурок

## Footnote

Он наступил на окурок."
"# Translate:

bend down

## Footnote

Please bend down.","нагнуться

## Footnote

Пожалуйста, нагнитесь."
"# Translate:

to be viewed

## Footnote

The city can be viewed from above.","просматриваться

## Footnote

Город просматривается сверху."
"# Translate:

make a lot of

## Footnote

He managed to make a lot of mistakes.","наделать

## Footnote

Он успел наделать много ошибок."
"# Translate:

handle

## Footnote

The knife handle is wooden.","рукоятка

## Footnote

Рукоятка ножа деревянная."
"# Translate:

gay

## Footnote

He is openly gay.","гей

## Footnote

Он открыто гей."
"# Translate:

potentially

## Footnote

This is potentially dangerous.","потенциально

## Footnote

Это потенциально опасно."
"# Translate:

to squint

## Footnote

He squints in the sun.","щуриться

## Footnote

Он щурится на солнце."
"# Translate:

astride

## Footnote

She sat astride the horse.","верхом

## Footnote

Она сидела верхом на лошади."
"# Translate:

bearded

## Footnote

The bearded man smiled.","бородатый

## Footnote

Бородатый мужчина улыбнулся."
"# Translate:

homogeneous

## Footnote

The mixture is homogeneous.","однородный

## Footnote

Смесь однородная."
"# Translate:

watermelon

## Footnote

I love eating watermelon in summer.","арбуз

## Footnote

Я люблю есть арбуз летом."
"# Translate:

ulcer

## Footnote

He has an ulcer.","язва

## Footnote

У него язва."
"# Translate:

willful

## Footnote

He is a willful boy.","своевольный

## Footnote

Он своевольный мальчик."
"# Translate:

boisterous

## Footnote

The boy's boisterous laughter filled the room.","буйный

## Footnote

Буйный смех мальчика наполнил комнату."
"# Translate:

to fade

## Footnote

The light began to fade slowly.","гаснуть

## Footnote

Свет начал медленно гаснуть."
"# Translate:

to be satisfied

## Footnote

She learned to be satisfied with this.","довольствоваться

## Footnote

Она научилась довольствоваться этим."
"# Translate:

harmonious

## Footnote

Their relationship is harmonious.","гармоничный

## Footnote

Их отношения гармоничны."
"# Translate:

inflammation

## Footnote

He has inflammation.","воспаление

## Footnote

У него воспаление."
"# Translate:

to donate

## Footnote

I donate to the poor.","жертвовать

## Footnote

Я жертвую бедным."
"# Translate:

zenith

## Footnote

He reached the zenith of his career.","зенит

## Footnote

Он достиг зенита своей карьеры."
"# Translate:

video camera

## Footnote

He bought a new video camera.","видеокамера

## Footnote

Он купил новую видеокамеру."
"# Translate:

logically

## Footnote

This answer is logically correct.","логически

## Footnote

Этот ответ логически верен."
"# Translate:

to emerge

## Footnote

The truth began to emerge slowly.","всплывать

## Footnote

Правда начала медленно всплывать."
"# Translate:

crash

## Footnote

The crash was tragic.","крушение

## Footnote

Крушение было трагическим."
"# Translate:

crutch

## Footnote

He walks with a crutch.","костыль

## Footnote

Он ходит с костылём."
"# Translate:

cleansing

## Footnote

Spring is perfect for cleansing the soul.","очищение

## Footnote

Весна идеально подходит для очищения души."
"# Translate:

waitress

## Footnote

The waitress brought tea.","официантка

## Footnote

Официантка принесла чай."
"# Translate:

teenage

## Footnote

He has a teenage son.","подростковый

## Footnote

У него подростковый сын."
"# Translate:

indirectly

## Footnote

He said this indirectly.","косвенно

## Footnote

Он сказал это косвенно."
"# Translate:

habitually

## Footnote

She habitually drinks coffee in the morning.","привычно

## Footnote

Она привычно пьёт кофе утром."
"# Translate:

remote

## Footnote

This is remote work.","дистанционный

## Footnote

Это дистанционная работа."
"# Translate:

word combination

## Footnote

This is a word combination.","словосочетание

## Footnote

Это словосочетание."
"# Translate:

syringe

## Footnote

The nurse prepared the syringe carefully.","шприц

## Footnote

Медсестра тщательно подготовила шприц."
"# Translate:

agrarian

## Footnote

This is an agrarian country.","аграрный

## Footnote

Это аграрная страна."
"# Translate:

messenger

## Footnote

The messenger brought urgent news.","посланник

## Footnote

Посланник принёс срочную весть."
"# Translate:

authorize

## Footnote

They authorized him to act.","уполномочить

## Footnote

Они уполномочили его действовать."
"# Translate:

patent

## Footnote

He obtained a patent for his invention.","патент

## Footnote

Он получил патент на своё изобретение."
"# Translate:

repertoire

## Footnote

Her repertoire is large.","репертуар

## Footnote

Её репертуар большой."
"# Translate:

alienation

## Footnote

He feels alienation.","отчуждение

## Footnote

Он чувствует отчуждение."
"# Translate:

wrinkle

## Footnote

Her face had not a single wrinkle.","морщина

## Footnote

На её лице не было ни одной морщины."
"# Translate:

to be puzzled

## Footnote

She is puzzled by the question.","недоумевать

## Footnote

Она недоумевает из-за вопроса."
"# Translate:

tennis

## Footnote

I play tennis every day.","теннис

## Footnote

Я играю в теннис каждый день."
"# Translate:

submissive

## Footnote

She was submissive to her husband.","покорный

## Footnote

Она была покорна мужу."
"# Translate:

reread

## Footnote

I often reread my favorite book.","перечитывать

## Footnote

Я часто перечитываю свою любимую книгу."
"# Translate:

wow

## Footnote

Wow, this house is big!","ого

## Footnote

Ого, этот дом большой!"
"# Translate:

discourse

## Footnote

This is academic discourse.","дискурс

## Footnote

Это академический дискурс."
"# Translate:

dungeon

## Footnote

They found a dungeon in the castle.","подземелье

## Footnote

Они нашли подземелье в замке."
"# Translate:

chatter

## Footnote

The chatter distracted me.","болтовня

## Footnote

Болтовня отвлекала меня."
"# Translate:

to equal

## Footnote

He wants to equal his father.","равняться

## Footnote

Он хочет равняться на отца."
"# Translate:

bacterium

## Footnote

This is a bacterium.","бактерия

## Footnote

Это бактерия."
"# Translate:

immigrant

## Footnote

The immigrant started a new life.","иммигрант

## Footnote

Иммигрант начал новую жизнь."
"# Translate:

associate professor

## Footnote

She became an associate professor.","доцент

## Footnote

Она стала доцентом."
"# Translate:

geometric

## Footnote

The pattern is geometric.","геометрический

## Footnote

Узор геометрический."
"# Translate:

state farm

## Footnote

He worked on a state farm.","совхоз

## Footnote

Он работал в совхозе."
"# Translate:

forbidden

## Footnote

This is forbidden fruit.","запретный

## Footnote

Это запретный плод."
"# Translate:

wig

## Footnote

She bought a new wig yesterday.","парик

## Footnote

Она купила новый парик вчера."
"# Translate:

reference

## Footnote

This is a reference book.","справочный

## Footnote

Это справочная книга."
"# Translate:

resurrection

## Footnote

He believes in the resurrection.","воскресение

## Footnote

Он верит в воскресение."
"# Translate:

to gaze

## Footnote

She gazes at the stars.","взирать

## Footnote

Она взирает на звёзды."
"# Translate:

generally accepted

## Footnote

It's a generally accepted truth.","общепринятый

## Footnote

Это общепринятая правда."
"# Translate:

Minsk

## Footnote

I bought a map in Minsk.","Минск

## Footnote

Я купил карту в Минске."
"# Translate:

inexplicable

## Footnote

Her fear was inexplicable.","необъяснимый

## Footnote

Её страх был необъяснимым."
"# Translate:

owl

## Footnote

The owl hunts at night.","сова

## Footnote

Сова охотится ночью."
"# Translate:

technically

## Footnote

Technically this is true.","технически

## Footnote

Технически это правда."
"# Translate:

tropical

## Footnote

I love tropical islands.","тропический

## Footnote

Я люблю тропические острова."
"# Translate:

geological

## Footnote

This is a geological map.","геологический

## Footnote

Это геологическая карта."
"# Translate:

politically

## Footnote

He's politically very active.","политически

## Footnote

Он политически очень активен."
"# Translate:

functionality

## Footnote

This program has good functionality.","функциональность

## Footnote

У этой программы хорошая функциональность."
"# Translate:

agitation

## Footnote

They began political agitation.","агитация

## Footnote

Они начали политическую агитацию."
"# Translate:

dictator

## Footnote

The dictator has power.","диктатор

## Footnote

У диктатора есть власть."
"# Translate:

plague

## Footnote

The plague brought death.","чума

## Footnote

Чума принесла смерть."
"# Translate:

penis

## Footnote

The doctor examined the patient's penis.","пенис

## Footnote

Врач осмотрел пенис пациента."
"# Translate:

licensed

## Footnote

He bought licensed software.","лицензионный

## Footnote

Он купил лицензионную программу."
"# Translate:

contemplation

## Footnote

She found peace in quiet contemplation.","созерцание

## Footnote

Она нашла покой в тихом созерцании."
"# Translate:

paradisiacal

## Footnote

This place is paradisiacal.","райский

## Footnote

Это место райское."
"# Translate:

felt boot

## Footnote

She lost a felt boot outside.","валенок

## Footnote

Она потеряла валенок на улице."
"# Translate:

boiling water

## Footnote

Pour boiling water into the cup.","кипяток

## Footnote

Налейте кипяток в чашку."
"# Translate:

unofficial

## Footnote

This is an unofficial meeting.","неофициальный

## Footnote

Это неофициальная встреча."
"# Translate:

mosque

## Footnote

We prayed at the mosque together.","мечеть

## Footnote

Мы молились вместе в мечети."
"# Translate:

electromagnetic

## Footnote

This is an electromagnetic field.","электромагнитный

## Footnote

Это электромагнитное поле."
"# Translate:

beak

## Footnote

The bird has a beak.","клюв

## Footnote

У птицы есть клюв."
"# Translate:

slander

## Footnote

He spread slander.","клевета

## Footnote

Он распространил клевету."
"# Translate:

worship

## Footnote

They worship the sun as a god.","поклоняться

## Footnote

Они поклоняются солнцу как богу."
"# Translate:

uh-huh

## Footnote

Uh-huh, I understand.","угу

## Footnote

Угу, я понял."
"# Translate:

authorized representative

## Footnote

The authorized representative is here.","уполномоченный

## Footnote

Уполномоченный представитель здесь."
"# Translate:

repel

## Footnote

They repel each other.","отталкивать

## Footnote

Они отталкивают друг друга."
"# Translate:

dedication

## Footnote

The book's dedication is short.","посвящение

## Footnote

Посвящение в книге короткое."
"# Translate:

dynamo

## Footnote

He plays for Dynamo.","динамо

## Footnote

Он играет за Динамо."
"# Translate:

periphery

## Footnote

Our house is on the periphery.","периферия

## Footnote

Наш дом на периферии."
"# Translate:

islet

## Footnote

There is an islet in the sea.","островок

## Footnote

В море есть островок."
"# Translate:

disgraceful

## Footnote

His behavior was disgraceful.","позорный

## Footnote

Его поведение было позорным."
"# Translate:

clown

## Footnote

The clown laughs.","клоун

## Footnote

Клоун смеётся."
"# Translate:

to collapse

## Footnote

The building is collapsing.","рушиться

## Footnote

Здание рушится."
"# Translate:

to slip through

## Footnote

He will slip through.","проскочить

## Footnote

Он проскочит."
"# Translate:

blink

## Footnote

The light is blinking.","мигать

## Footnote

Свет мигает."
"# Translate:

shoulder blade

## Footnote

My shoulder blade hurts.","лопатка

## Footnote

У меня болит лопатка."
"# Translate:

clumsy

## Footnote

He is a clumsy boy.","неуклюжий

## Footnote

Он неуклюжий мальчик."
"# Translate:

suspend

## Footnote

They decided to suspend the project.","приостановить

## Footnote

Они решили приостановить проект."
"# Translate:

reorganization

## Footnote

The company announced a reorganization.","реорганизация

## Footnote

Компания объявила о реорганизации."
"# Translate:

unhealthy

## Footnote

This is an unhealthy habit.","нездоровый

## Footnote

Это нездоровая привычка."
"# Translate:

sanctuary

## Footnote

This church is our sanctuary.","святыня

## Footnote

Эта церковь - наша святыня."
"# Translate:

reluctantly

## Footnote

He reluctantly agreed.","неохотно

## Footnote

Он неохотно согласился."
"# Translate:

wash off

## Footnote

I want to wash off the paint.","смыть

## Footnote

Я хочу смыть краску."
"# Translate:

encouragement

## Footnote

I need encouragement.","поощрение

## Footnote

Мне нужно поощрение."
"# Translate:

hectare

## Footnote

They have five hectares.","гектар

## Footnote

У них пять гектаров."
"# Translate:

little flower

## Footnote

I have a little flower.","цветочек

## Footnote

У меня есть цветочек."
"# Translate:

whore

## Footnote

Do not call her a whore.","блядь

## Footnote

Не называй её блядью."
"# Translate:

to push

## Footnote

He likes to push me.","подталкивать

## Footnote

Он любит меня подталкивать."
"# Translate:

vacuum

## Footnote

There is a vacuum in the room.","вакуум

## Footnote

В комнате вакуум."
"# Translate:

nausea

## Footnote

I have nausea.","тошнота

## Footnote

У меня тошнота."
"# Translate:

emit

## Footnote

Stars emit light and heat.","излучать

## Footnote

Звезды излучают свет и тепло."
"# Translate:

psychiatric

## Footnote

This is psychiatric help.","психиатрический

## Footnote

Это психиатрическая помощь."
"# Translate:

inappropriate

## Footnote

Your joke was inappropriate.","неуместный

## Footnote

Твоя шутка была неуместной."
"# Translate:

harshly

## Footnote

He speaks harshly.","сурово

## Footnote

Он говорит сурово."
"# Translate:

sectoral

## Footnote

This is a sectoral problem.","отраслевой

## Footnote

Это отраслевая проблема."
"# Translate:

unilateral

## Footnote

The agreement is unilateral.","односторонний

## Footnote

Соглашение одностороннее."
"# Translate:

Petrovsky

## Footnote

The Petrovsky park is near.","петровский

## Footnote

Петровский парк рядом."
"# Translate:

cooperative

## Footnote

They have a cooperative.","кооператив

## Footnote

У них есть кооператив."
"# Translate:

to hire

## Footnote

They hire a man.","нанимать

## Footnote

Они нанимают человека."
"# Translate:

pioneering

## Footnote

This is pioneering work.","пионерский

## Footnote

Это пионерская работа."
"# Translate:

concern

## Footnote

This is a large concern.","концерн

## Footnote

Это большой концерн."
"# Translate:

to have breakfast

## Footnote

I like to have breakfast early.","завтракать

## Footnote

Мне нравится завтракать рано."
"# Translate:

controller

## Footnote

The controller does not work.","контроллер

## Footnote

Контроллер не работает."
"# Translate:

barren

## Footnote

The land is barren.","бесплодный

## Footnote

Земля бесплодная."
"# Translate:

to repel

## Footnote

She tried to repel him.","оттолкнуть

## Footnote

Она пыталась его оттолкнуть."
"# Translate:

birth rate

## Footnote

The birth rate is low.","рождаемость

## Footnote

Рождаемость низкая."
"# Translate:

cottage

## Footnote

We have a cottage near the lake.","коттедж

## Footnote

У нас коттедж у озера."
"# Translate:

to flow down

## Footnote

Water can flow down.","стекать

## Footnote

Вода может стекать."
"# Translate:

celebrity

## Footnote

I see a celebrity.","знаменитость

## Footnote

Я вижу знаменитость."
"# Translate:

impregnate

## Footnote

Impregnate the fabric with oil.","пропитать

## Footnote

Пропитайте ткань маслом."
"# Translate:

heart attack

## Footnote

He had a heart attack.","инфаркт

## Footnote

У него был инфаркт."
"# Translate:

writer's

## Footnote

This is a writer's book.","писательский

## Footnote

Это писательская книга."
"# Translate:

physiology

## Footnote

This is human physiology.","физиология

## Footnote

Это физиология человека."
"# Translate:

fruitful

## Footnote

The meeting was fruitful.","плодотворный

## Footnote

Встреча была плодотворной."
"# Translate:

shashlik

## Footnote

We have shashlik this evening.","шашлык

## Footnote

У нас шашлык этим вечером."
"# Translate:

poor man

## Footnote

The poor man has no bread.","бедняк

## Footnote

У бедняка нет хлеба."
"# Translate:

human rights activist

## Footnote

He is a human rights activist.","правозащитник

## Footnote

Он правозащитник."
"# Translate:

richly

## Footnote

She lives richly.","богато

## Footnote

Она живёт богато."
"# Translate:

vicious

## Footnote

This is a vicious habit.","порочный

## Footnote

Это порочная привычка."
"# Translate:

filling

## Footnote

The filling of the form takes time.","заполнение

## Footnote

Заполнение формы занимает время."
"# Translate:

Samara

## Footnote

Samara is a beautiful city.","Самара

## Footnote

Самара - красивый город."
"# Translate:

to accommodate

## Footnote

We will accommodate him.","разместить

## Footnote

Мы его разместим."
"# Translate:

archaeologist

## Footnote

He is an archaeologist.","археолог

## Footnote

Он археолог."
"# Translate:

diagram

## Footnote

I have a diagram.","диаграмма

## Footnote

У меня есть диаграмма."
"# Translate:

cavalry

## Footnote

The cavalry is near.","конница

## Footnote

Конница рядом."
"# Translate:

excavation

## Footnote

The excavation is near the river.","раскопка

## Footnote

Раскопка у реки."
"# Translate:

emission

## Footnote

The factory has a large emission.","выброс

## Footnote

У завода большой выброс."
"# Translate:

winged

## Footnote

A winged horse is near.","крылатый

## Footnote

Крылатая лошадь рядом."
"# Translate:

dew

## Footnote

There is dew on the grass.","роса

## Footnote

На траве есть роса."
"# Translate:

geopolitical

## Footnote

This is a geopolitical question.","геополитический

## Footnote

Это геополитический вопрос."
"# Translate:

label

## Footnote

I see the label.","ярлык

## Footnote

Я вижу ярлык."
"# Translate:

ruthless

## Footnote

He is a ruthless man.","беспощадный

## Footnote

Он беспощадный человек."
"# Translate:

to evacuate

## Footnote

They evacuate him.","вывозить

## Footnote

Они его вывозят."
"# Translate:

vaccination

## Footnote

Vaccination protects against disease.","прививка

## Footnote

Прививка защищает от болезни."
"# Translate:

abstain

## Footnote

I will abstain from this.","воздержаться

## Footnote

Я воздержусь от этого."
"# Translate:

Caesar

## Footnote

I read about Caesar.","Цезарь

## Footnote

Я читал о Цезаре."
"# Translate:

serial

## Footnote

This is serial production.","серийный

## Footnote

Это серийное производство."
"# Translate:

isolate

## Footnote

We isolate him.","изолировать

## Footnote

Мы его изолируем."
"# Translate:

contingent

## Footnote

The contingent arrived on time.","контингент

## Footnote

Контингент прибыл вовремя."
