Question,Answer
"# Translate:

папочка

## Footnote

Папочка купил мне новый велосипед.","daddy, dad

## Footnote

Daddy bought me a new bike."
"# Translate:

комнатка

## Footnote

Она сняла уютную комнатку.","small room, little room

## Footnote

She rented a cozy little room."
"# Translate:

дипломатия

## Footnote

Дипломатия разрешила конфликт.","diplomacy

## Footnote

Diplomacy resolved the conflict."
"# Translate:

экстренный

## Footnote

Это экстренный вызов.","emergency, urgent

## Footnote

This is an emergency call."
"# Translate:

затруднять

## Footnote

Дождь затрудняет движение.","hinder, impede

## Footnote

Rain hinders movement."
"# Translate:

стиральный

## Footnote

Стиральная машина сломана.","washing, laundry

## Footnote

The washing machine is broken."
"# Translate:

извлечение

## Footnote

Извлечение зуба прошло хорошо.","extraction, retrieval

## Footnote

The extraction of the tooth went well."
"# Translate:

квитанция

## Footnote

Храните квитанцию.","receipt

## Footnote

Keep the receipt."
"# Translate:

траншея

## Footnote

Солдаты сидят в траншее.","trench

## Footnote

The soldiers sit in the trench."
"# Translate:

волокно

## Footnote

Это волокно хлопка.","fiber

## Footnote

This is cotton fiber."
"# Translate:

профсоюзный

## Footnote

Он профсоюзный работник.","trade union, union

## Footnote

He is a trade union worker."
"# Translate:

политолог

## Footnote

Политолог анализировал выборы.","political scientist, political analyst

## Footnote

The political scientist analyzed the election."
"# Translate:

гражданка

## Footnote

Она гражданка этой страны.","citizen, female citizen

## Footnote

She is a citizen of this country."
"# Translate:

ласточка

## Footnote

Ласточка пролетела над озером.","swallow, martin

## Footnote

A swallow flew over the lake."
"# Translate:

картонный

## Footnote

Я купил картонную коробку.","cardboard, carton

## Footnote

I bought a cardboard box."
"# Translate:

византийский

## Footnote

Византийская империя была могущественной.","Byzantine

## Footnote

The Byzantine Empire was powerful."
"# Translate:

регистр

## Footnote

У неё высокий регистр голоса.","register

## Footnote

She has a high register."
"# Translate:

али

## Footnote

Али ты не слышал?","or

## Footnote

Or did you not hear?"
"# Translate:

драматург

## Footnote

Драматург пишет пьесу.","playwright

## Footnote

The playwright is writing a play."
"# Translate:

преуспеть

## Footnote

Она хочет преуспеть.","succeed, prosper

## Footnote

She wants to succeed."
"# Translate:

форточка

## Footnote

Открой форточку.","small ventilation window

## Footnote

Open the small ventilation window."
"# Translate:

череда

## Footnote

Началась череда встреч.","series, succession

## Footnote

A series of meetings began."
"# Translate:

недостаточность

## Footnote

Недостаточность витамина опасна.","deficiency

## Footnote

A vitamin deficiency is dangerous."
"# Translate:

замкнуть

## Footnote

Он замкнул дверь.","close, lock

## Footnote

He locked the door."
"# Translate:

затопить

## Footnote

Река скоро затопит город.","flood, inundate

## Footnote

The river will flood the town soon."
"# Translate:

мигрант

## Footnote

Мигрант нашёл новую работу.","migrant

## Footnote

The migrant found a new job."
"# Translate:

поводок

## Footnote

Держите собаку на поводке.","leash, lead

## Footnote

Keep the dog on a leash."
"# Translate:

ягодица

## Footnote

Болит правая ягодица.","buttock

## Footnote

The right buttock hurts."
"# Translate:

подсистема

## Footnote

Это важная подсистема.","subsystem

## Footnote

This is an important subsystem."
"# Translate:

баночка

## Footnote

В баночке соль.","jar, little jar

## Footnote

There is salt in the jar."
"# Translate:

тюменский

## Footnote

Это тюменский поезд.","Tyumen

## Footnote

This is a Tyumen train."
"# Translate:

напоить

## Footnote

Напои гостя чаем.","to give a drink

## Footnote

Give the guest a drink of tea."
"# Translate:

снабжать

## Footnote

Мы снабжаем войска едой.","supply, provide

## Footnote

We supply the troops with food."
"# Translate:

подполье

## Footnote

Он ушёл в подполье.","underground

## Footnote

He went underground."
"# Translate:

политбюро

## Footnote

Политбюро приняло решение о политике.","Politburo, Political Bureau

## Footnote

The Politburo decided the policy."
"# Translate:

сертификация

## Footnote

Он прошёл сертификацию.","certification

## Footnote

He completed certification."
"# Translate:

информатика

## Footnote

Я изучаю информатику в университете.","informatics, computer science

## Footnote

I study informatics at the university."
"# Translate:

покровитель

## Footnote

Он стал покровителем искусств.","patron, protector

## Footnote

He became a patron of the arts."
"# Translate:

проповедник

## Footnote

Проповедник говорит громко.","preacher

## Footnote

The preacher is speaking loudly."
"# Translate:

княжество

## Footnote

Это старое княжество.","principality

## Footnote

This is an old principality."
"# Translate:

гоняться

## Footnote

Кошки часто гоняются за своими хвостами.","chase, pursue

## Footnote

Cats often chase their own tails."
"# Translate:

худо

## Footnote

Он поёт худо.","badly, poorly

## Footnote

He sings badly."
"# Translate:

дубинка

## Footnote

Офицер поднял свою дубинку.","baton, club

## Footnote

The officer raised his baton."
"# Translate:

отделка

## Footnote

Отделка дома завершена.","finishing, trim

## Footnote

The finishing work on the house is complete."
"# Translate:

шнурок

## Footnote

Завяжи шнурок.","lace, cord

## Footnote

Tie the lace."
"# Translate:

катить

## Footnote

Кати мяч ко мне.","roll, push

## Footnote

Roll the ball to me."
"# Translate:

струйка

## Footnote

Струйка воды течёт.","trickle, streamlet

## Footnote

A trickle of water is flowing."
"# Translate:

затягивать

## Footnote

Он затягивает пояс.","to drag on, to tighten

## Footnote

He tightens the belt."
"# Translate:

спохватиться

## Footnote

Он спохватился слишком поздно.","realize, catch oneself

## Footnote

He realized it too late."
"# Translate:

пи

## Footnote

Число пи известно.","pi

## Footnote

The number pi is known."
"# Translate:

дальность

## Footnote

Дальность выстрела велика.","range, distance

## Footnote

The shot has a long range."
"# Translate:

оговорить

## Footnote

Давайте оговорим план.","discuss, agree upon

## Footnote

Let's discuss the plan."
"# Translate:

заткнуться

## Footnote

Заткнись и слушай!","shut up, be quiet

## Footnote

Shut up and listen!"
"# Translate:

манифест

## Footnote

Он читает манифест.","manifesto

## Footnote

He is reading a manifesto."
"# Translate:

натиск

## Footnote

Натиск врага был сильным.","assault, pressure

## Footnote

The enemy's assault was strong."
"# Translate:

отбивать

## Footnote

Они отбивают атаку.","beat off, repel

## Footnote

They are beating off the attack."
"# Translate:

вдалеке

## Footnote

Дом стоял вдалеке.","in the distance, far away

## Footnote

The house stood in the distance."
"# Translate:

запросить

## Footnote

Я запрошу документ завтра.","request

## Footnote

I will request the document tomorrow."
"# Translate:

сношение

## Footnote

У них было сношение.","intercourse, relations

## Footnote

They had intercourse."
"# Translate:

избивать

## Footnote

Они избивают пленных.","to beat, to batter

## Footnote

They beat the prisoners."
"# Translate:

милостивый

## Footnote

Судья был милостив.","merciful, gracious

## Footnote

The judge was merciful."
"# Translate:

намечаться

## Footnote

Намечается новая встреча.","to take shape, to be planned

## Footnote

A new meeting is being planned."
"# Translate:

шипеть

## Footnote

Змея начала громко шипеть.","hiss, sizzle

## Footnote

The snake began to hiss loudly."
"# Translate:

намекнуть

## Footnote

Она намекнула на правду.","hint, suggest

## Footnote

She hinted at the truth."
"# Translate:

выздоровление

## Footnote

Его выздоровление заняло время.","recovery

## Footnote

His recovery took time."
"# Translate:

таинство

## Footnote

Крещение — это таинство.","sacrament, mystery

## Footnote

Baptism is a sacrament."
"# Translate:

малолетний

## Footnote

У него малолетний сын.","young, underage

## Footnote

He has a young son."
"# Translate:

депутатский

## Footnote

Это депутатское решение.","deputy's, parliamentary

## Footnote

This is a deputy's decision."
"# Translate:

нацист

## Footnote

Он был нацистом.","Nazi

## Footnote

He was a Nazi."
"# Translate:

трудоустройство

## Footnote

Она ищет трудоустройство.","employment, job placement

## Footnote

She is looking for employment."
"# Translate:

лепесток

## Footnote

Лепесток упал на стол.","petal

## Footnote

A petal fell on the table."
"# Translate:

коммуникативный

## Footnote

Это коммуникативный навык.","communicative

## Footnote

This is a communicative skill."
"# Translate:

незаконно

## Footnote

Он сделал это незаконно.","illegally, unlawfully

## Footnote

He did this illegally."
"# Translate:

опознать

## Footnote

Полиция опознала вора.","identify, recognize

## Footnote

The police identified the thief."
"# Translate:

выступ

## Footnote

На стене острый выступ.","protrusion, ledge

## Footnote

There is a sharp protrusion on the wall."
"# Translate:

тренировочный

## Footnote

Это тренировочный костюм.","training, practice

## Footnote

This is a training suit."
"# Translate:

стрелец

## Footnote

Стрелец держит лук.","archer, Sagittarius

## Footnote

The archer holds a bow."
"# Translate:

смоленский

## Footnote

Это смоленский поезд.","Smolensk

## Footnote

This is a Smolensk train."
"# Translate:

пятилетний

## Footnote

Это пятилетний мальчик.","five-year, five-year-old

## Footnote

This is a five-year-old boy."
"# Translate:

поучительный

## Footnote

Это поучительный урок.","instructive, educational

## Footnote

This is an instructive lesson."
"# Translate:

баллон

## Footnote

Газовый баллон пустой.","cylinder, tank

## Footnote

The gas cylinder is empty."
"# Translate:

попутчик

## Footnote

Я встретил попутчика в поезде.","fellow traveler, companion

## Footnote

I met a fellow traveler on the train."
"# Translate:

вывернуть

## Footnote

Выверни карман.","turn inside out

## Footnote

Turn the pocket inside out."
"# Translate:

нагло

## Footnote

Он нагло врёт.","brazenly, insolently

## Footnote

He brazenly lies."
"# Translate:

услыхать

## Footnote

Я услыхал шум за дверью.","to hear, to overhear

## Footnote

I heard a noise behind the door."
"# Translate:

доработка

## Footnote

Плану нужна доработка.","refinement, improvement

## Footnote

The plan needs refinement."
"# Translate:

вентилятор

## Footnote

Вентилятор работает.","fan, ventilator

## Footnote

The fan is working."
"# Translate:

энтузиаст

## Footnote

Он энтузиаст спорта.","enthusiast

## Footnote

He is a sports enthusiast."
"# Translate:

чертовски

## Footnote

Это чертовски трудно.","devilishly, damnably

## Footnote

This is devilishly hard."
"# Translate:

десантник

## Footnote

Десантник прыгнул с парашютом.","paratrooper

## Footnote

The paratrooper jumped with a parachute."
"# Translate:

веский

## Footnote

У него веский довод.","solid, substantial

## Footnote

He has a solid argument."
"# Translate:

избавление

## Footnote

Это избавление от боли.","relief, deliverance

## Footnote

This is relief from pain."
"# Translate:

валиться

## Footnote

Снег валится с неба.","pour down, tumble

## Footnote

Snow is pouring down from the sky."
"# Translate:

устремление

## Footnote

Её устремление ясно.","aspiration, ambition

## Footnote

Her aspiration is clear."
"# Translate:

аудитор

## Footnote

Аудитор проверил счета.","auditor

## Footnote

The auditor checked the accounts."
"# Translate:

наследование

## Footnote

Наследование идёт по закону.","inheritance

## Footnote

Inheritance follows the law."
"# Translate:

уклад

## Footnote

Старый уклад жизни ушёл.","way of life, order

## Footnote

The old way of life is gone."
"# Translate:

напрашиваться

## Footnote

Он напрашивается на драку.","to be asking for

## Footnote

He is asking for a fight."
"# Translate:

тракт

## Footnote

Старый тракт ведёт в лес.","route, tract

## Footnote

The old route leads into the forest."
"# Translate:

идентичный

## Footnote

Ответы идентичные.","identical

## Footnote

The answers are identical."
"# Translate:

башмак

## Footnote

Я потерял башмак.","shoe, boot

## Footnote

I lost my shoe."
"# Translate:

катание

## Footnote

Он любит катание на велосипеде.","riding, skating

## Footnote

He loves riding a bicycle."
"# Translate:

распознать

## Footnote

Я не могу распознать почерк.","recognize, identify

## Footnote

I cannot recognize the handwriting."
"# Translate:

переместиться

## Footnote

Давай переместимся к столу.","move, relocate

## Footnote

Let's move to the table."
"# Translate:

опушка

## Footnote

Мы стоим на опушке.","edge of a forest, fringe

## Footnote

We stand at the edge of a forest."
"# Translate:

пристроить

## Footnote

Они пристроили сарай к дому.","attach, find a place for

## Footnote

They attached a shed to the house."
"# Translate:

подопечный

## Footnote

Он мой подопечный.","ward, dependent

## Footnote

He is my ward."
"# Translate:

гостья

## Footnote

Гостья пришла рано.","guest, visitor

## Footnote

The guest arrived early."
"# Translate:

совершенствовать

## Footnote

Он хочет совершенствовать речь.","improve, perfect

## Footnote

He wants to improve his speech."
"# Translate:

сопутствовать

## Footnote

Успех будет сопутствовать тебе.","accompany

## Footnote

Success will accompany you."
"# Translate:

содружество

## Footnote

Содружество сильно.","commonwealth, alliance

## Footnote

The commonwealth is strong."
"# Translate:

компартия

## Footnote

Компартия провела митинг.","Communist Party

## Footnote

The Communist Party held a rally."
"# Translate:

камешек

## Footnote

Камешек гладкий.","pebble, small stone

## Footnote

The pebble is smooth."
"# Translate:

волгоградский

## Footnote

Это волгоградский мост.","Volgograd

## Footnote

This is a Volgograd bridge."
"# Translate:

кофейный

## Footnote

Кофейный запах сильный.","coffee, coffee-colored

## Footnote

The smell of coffee is strong."
"# Translate:

издевательство

## Footnote

Это чистое издевательство.","mockery, bullying

## Footnote

This is sheer mockery."
"# Translate:

тошнить

## Footnote

Меня тошнит от еды.","to feel nauseous, to feel sick

## Footnote

I feel nauseous from the food."
"# Translate:

рявкнуть

## Footnote

Собака рявкнула.","to bark, to snap

## Footnote

The dog barked sharply."
"# Translate:

свирепый

## Footnote

Свирепый зверь бежит.","ferocious, fierce

## Footnote

The ferocious beast is running."
"# Translate:

доменный

## Footnote

Доменная печь горячая.","blast furnace

## Footnote

The blast furnace is hot."
"# Translate:

эталон

## Footnote

Это эталон качества.","standard, benchmark

## Footnote

This is a standard of quality."
"# Translate:

цветочный

## Footnote

Цветочный запах приятный.","floral, flowery

## Footnote

The floral smell is pleasant."
"# Translate:

произношение

## Footnote

Её произношение ясное.","pronunciation

## Footnote

Her pronunciation is clear."
"# Translate:

унизить

## Footnote

Не унизь друга.","humiliate, degrade

## Footnote

Do not humiliate a friend."
"# Translate:

утопить

## Footnote

Он утопил камень в реке.","drown, sink

## Footnote

He sank the stone in the river."
"# Translate:

шуршать

## Footnote

Листья шуршат.","rustle, swish

## Footnote

The leaves rustle."
"# Translate:

повыситься

## Footnote

Цена повысилась.","increase, rise

## Footnote

The price increased."
"# Translate:

отличиться

## Footnote

Он отличился на работе.","to distinguish oneself, to excel

## Footnote

He distinguished himself at work."
"# Translate:

успокаиваться

## Footnote

Он долго успокаивается.","to calm down, to settle down

## Footnote

He takes a long time to calm down."
"# Translate:

споткнуться

## Footnote

Он споткнулся о камень.","to stumble, to trip

## Footnote

He stumbled over a stone."
"# Translate:

проекция

## Footnote

Проекция на стене ясная.","projection

## Footnote

The projection on the wall is clear."
"# Translate:

лошадка

## Footnote

Маленькая лошадка бежит.","little horse

## Footnote

The little horse is running."
"# Translate:

гардероб

## Footnote

Её гардероб полный.","wardrobe, closet

## Footnote

Her wardrobe is full."
"# Translate:

промах

## Footnote

Это был явный промах.","miss, slip

## Footnote

That was a clear miss."
"# Translate:

пепельница

## Footnote

Пепельница на столе.","ashtray

## Footnote

The ashtray is on the table."
"# Translate:

проваливаться

## Footnote

Он проваливается на экзамене.","to fail, to sink

## Footnote

He is failing the exam."
"# Translate:

гол

## Footnote

Он забил гол.","goal

## Footnote

He scored a goal."
"# Translate:

ежемесячный

## Footnote

Это ежемесячный доход.","monthly

## Footnote

This is a monthly income."
"# Translate:

заносить

## Footnote

Он заносит коробку в дом.","bring in, enter

## Footnote

He is bringing the box into the house."
"# Translate:

авиакомпания

## Footnote

У этой авиакомпании новый рейс.","airline, carrier

## Footnote

This airline has a new flight."
"# Translate:

волчий

## Footnote

Это волчий след.","wolf's, lupine

## Footnote

This is a wolf's track."
"# Translate:

галлюцинация

## Footnote

Это была яркая галлюцинация.","hallucination

## Footnote

That was a vivid hallucination."
"# Translate:

дорожить

## Footnote

Я дорожу этой дружбой.","to cherish, to value

## Footnote

I cherish this friendship."
"# Translate:

тренировать

## Footnote

Я тренирую собаку.","train, coach

## Footnote

I train the dog."
"# Translate:

почесать

## Footnote

Почеши мне спину.","scratch

## Footnote

Scratch my back."
"# Translate:

лужайка

## Footnote

Сын играет на лужайке.","lawn, meadow

## Footnote

The son is playing on the lawn."
"# Translate:

бумажник

## Footnote

Я потерял бумажник.","wallet, billfold

## Footnote

I lost my wallet."
"# Translate:

рвануться

## Footnote

Он рванулся вперёд.","to dash, to jerk

## Footnote

He dashed forward."
"# Translate:

голливудский

## Footnote

Это голливудский фильм.","Hollywood

## Footnote

This is a Hollywood movie."
"# Translate:

ментальный

## Footnote

Это ментальная проблема.","mental, psychological

## Footnote

This is a mental problem."
"# Translate:

неизбежность

## Footnote

Неизбежность войны пугает.","inevitability

## Footnote

The inevitability of war is frightening."
"# Translate:

рассеять

## Footnote

Ветер рассеял туман.","disperse, scatter

## Footnote

The wind dispersed the fog."
"# Translate:

ностальгия

## Footnote

Её ностальгия по дому сильна.","nostalgia, homesickness

## Footnote

Her homesickness is intense."
"# Translate:

заткнуть

## Footnote

Заткни дыру тряпкой.","to plug, to shut up

## Footnote

Plug the hole with a rag."
"# Translate:

мох

## Footnote

Мох покрыл камень.","moss

## Footnote

Moss covered the stone."
"# Translate:

расставание

## Footnote

Расставание принесло боль.","parting, separation

## Footnote

The parting brought pain."
"# Translate:

иероглиф

## Footnote

Я не умею читать эти иероглифы.","hieroglyph

## Footnote

I cannot read these hieroglyphs."
"# Translate:

изнасиловать

## Footnote

Он изнасиловал её.","to rape, to violate

## Footnote

He raped her."
"# Translate:

корректировка

## Footnote

Нужна корректировка плана.","adjustment, correction

## Footnote

An adjustment to the plan is needed."
"# Translate:

каприз

## Footnote

Это каприз сына.","caprice, whim

## Footnote

This is the son's caprice."
"# Translate:

объективность

## Footnote

Судье нужна объективность.","objectivity, impartiality

## Footnote

The judge needs objectivity."
"# Translate:

подсознательный

## Footnote

Это подсознательный страх.","subconscious

## Footnote

This is a subconscious fear."
"# Translate:

повелитель

## Footnote

Он повелитель этой страны.","master, ruler

## Footnote

He is the master of this country."
"# Translate:

чадо

## Footnote

Её чадо спит.","child, offspring

## Footnote

Her child is sleeping."
"# Translate:

затаить

## Footnote

Он затаил злобу.","to conceal, to harbor

## Footnote

He harbored anger."
"# Translate:

отвага

## Footnote

Воин проявил отвагу.","courage, valor

## Footnote

The warrior showed courage."
"# Translate:

уют

## Footnote

В доме есть уют.","coziness, comfort

## Footnote

There is coziness in the house."
"# Translate:

поужинать

## Footnote

Давай поужинаем дома.","to have dinner, to dine

## Footnote

Let's have dinner at home."
"# Translate:

спутать

## Footnote

Я спутал имена.","confuse, mix up

## Footnote

I mixed up the names."
"# Translate:

аудит

## Footnote

Завтра будет аудит.","audit, inspection

## Footnote

There will be an audit tomorrow."
"# Translate:

чрезмерно

## Footnote

Его речь чрезмерно длинна.","excessively, overly

## Footnote

His speech is excessively long."
"# Translate:

страховщик

## Footnote

Страховщик отказал в выплате.","insurer, underwriter

## Footnote

The insurer refused to pay."
"# Translate:

растить

## Footnote

Она растит сына.","to grow, to raise

## Footnote

She is raising a son."
"# Translate:

оживиться

## Footnote

Он оживился сразу.","to revive, to come to life

## Footnote

He came to life at once."
"# Translate:

перераспределение

## Footnote

Нужно перераспределение сил.","redistribution, reallocation

## Footnote

We need a redistribution of forces."
"# Translate:

владимирский

## Footnote

Это владимирский поезд.","Vladimir

## Footnote

This is a Vladimir train."
"# Translate:

наведение

## Footnote

Наведение на цель завершено.","targeting, guidance

## Footnote

Targeting is complete."
"# Translate:

кромка

## Footnote

Не стой у кромки.","edge, border

## Footnote

Do not stand at the edge."
"# Translate:

вологодский

## Footnote

Я купил вологодское масло.","Vologda

## Footnote

I bought Vologda butter."
"# Translate:

телохранитель

## Footnote

Он мой телохранитель.","bodyguard

## Footnote

He is my bodyguard."
"# Translate:

актуальность

## Footnote

Тема потеряла актуальность.","relevance, topicality

## Footnote

The topic lost relevance."
"# Translate:

сплетня

## Footnote

Не слушай сплетни.","gossip, rumor

## Footnote

Do not listen to gossip."
"# Translate:

марксистский

## Footnote

Это марксистский текст.","Marxist

## Footnote

This is a Marxist text."
"# Translate:

корректный

## Footnote

Это корректный ответ.","correct, accurate

## Footnote

This is a correct answer."
"# Translate:

аноним

## Footnote

Письмо от анонима.","anonymous person

## Footnote

The letter is from an anonymous person."
"# Translate:

бугор

## Footnote

На дороге есть бугор.","mound, hillock

## Footnote

There is a mound on the road."
"# Translate:

чехол

## Footnote

Чехол для телефона новый.","case, cover

## Footnote

The phone case is new."
"# Translate:

урон

## Footnote

Урон от огня большой.","damage, harm

## Footnote

The damage from the fire is severe."
"# Translate:

клинок

## Footnote

Клинок очень острый.","blade

## Footnote

The blade is very sharp."
"# Translate:

афиша

## Footnote

Афиша висит на стене.","poster, playbill

## Footnote

The poster hangs on the wall."
"# Translate:

добавляться

## Footnote

Сахар добавляется в чай.","to be added, to join

## Footnote

Sugar is added to the tea."
"# Translate:

погреб

## Footnote

Вино стоит в погребе.","cellar, basement

## Footnote

The wine stands in the cellar."
"# Translate:

абстракция

## Footnote

Это чистая абстракция.","abstraction

## Footnote

This is a pure abstraction."
"# Translate:

дочерний

## Footnote

Это дочерняя фирма.","subsidiary, daughter

## Footnote

This is a subsidiary firm."
"# Translate:

общечеловеческий

## Footnote

Это общечеловеческая ценность.","universal

## Footnote

This is a universal value."
"# Translate:

починить

## Footnote

Я починил велосипед.","to fix, to repair

## Footnote

I fixed the bicycle."
"# Translate:

бессонница

## Footnote

У неё бессонница.","insomnia

## Footnote

She has insomnia."
"# Translate:

овладение

## Footnote

Овладение языком требует времени.","mastery, acquisition

## Footnote

Mastery of a language takes time."
"# Translate:

отрабатывать

## Footnote

Они отрабатывают навык.","practice, work out

## Footnote

They practice the skill."
"# Translate:

высунуться

## Footnote

Он высунулся из окна.","to stick out, to protrude

## Footnote

He stuck his head out of the window."
"# Translate:

итого

## Footnote

Итого пять рублей.","total, in total

## Footnote

The total is five rubles."
"# Translate:

весомый

## Footnote

Это весомый довод.","substantial, significant

## Footnote

This is a substantial argument."
"# Translate:

злобно

## Footnote

Он злобно смотрит на меня.","maliciously, spitefully

## Footnote

He looks at me maliciously."
"# Translate:

нависнуть

## Footnote

Тучи нависли над городом.","hang over, loom

## Footnote

The clouds loomed over the city."
"# Translate:

феникс

## Footnote

Феникс живёт в огне.","phoenix

## Footnote

The phoenix lives in fire."
"# Translate:

слетать

## Footnote

Я слетаю в город завтра.","to fly, to make a quick trip

## Footnote

I will fly to the city tomorrow."
"# Translate:

мозаика

## Footnote

На стене красивая мозаика.","mosaic

## Footnote

There is a beautiful mosaic on the wall."
"# Translate:

промокнуть

## Footnote

Я промок под дождём.","to get wet, to soak through

## Footnote

I got wet in the rain."
"# Translate:

упругий

## Footnote

Мяч очень упругий.","elastic, resilient

## Footnote

The ball is very elastic."
"# Translate:

дальневосточный

## Footnote

Это дальневосточный город.","Far Eastern, Far East

## Footnote

This is a Far Eastern city."
"# Translate:

окровавленный

## Footnote

На столе окровавленный нож.","bloodstained, bloody

## Footnote

There is a bloodstained knife on the table."
"# Translate:

староста

## Footnote

Староста деревни здесь.","elder, headman

## Footnote

The village elder is here."
"# Translate:

сломить

## Footnote

Он сломил сопротивление врага.","to break, to overcome

## Footnote

He broke the enemy's resistance."
"# Translate:

зачатие

## Footnote

Врач говорит о зачатии.","conception

## Footnote

The doctor speaks about conception."
"# Translate:

приличие

## Footnote

Он проявил приличие.","decency, propriety

## Footnote

He showed decency."
"# Translate:

непременный

## Footnote

Это непременное условие.","indispensable, obligatory

## Footnote

This is an indispensable condition."
"# Translate:

утечка

## Footnote

Есть утечка газа.","leak, leakage

## Footnote

There is a gas leak."
"# Translate:

парнишка

## Footnote

Парнишка стоит у двери.","lad, young man

## Footnote

The lad stands at the door."
"# Translate:

усердие

## Footnote

Его усердие помогает нам.","diligence, zeal

## Footnote

His diligence helps us."
"# Translate:

соловей

## Footnote

Соловей поёт в саду.","nightingale

## Footnote

The nightingale sings in the garden."
"# Translate:

плотина

## Footnote

Плотина держит воду.","dam, dike

## Footnote

The dam holds the water."
"# Translate:

прибегнуть

## Footnote

Они прибегли к силе.","resort to

## Footnote

They resorted to force."
"# Translate:

напоминание

## Footnote

Это напоминание о встрече.","reminder

## Footnote

This is a reminder of the meeting."
"# Translate:

ожог

## Footnote

У меня ожог на руке.","burn, scald

## Footnote

I have a burn on my hand."
"# Translate:

разгон

## Footnote

Разгон машины был быстрым.","acceleration, run-up

## Footnote

The car's acceleration was rapid."
"# Translate:

раздобыть

## Footnote

Где раздобыть ключ?","obtain, procure

## Footnote

Where can I obtain a key?"
"# Translate:

закладывать

## Footnote

Они закладывают фундамент.","to lay, to put

## Footnote

They lay the foundation."
"# Translate:

регистрационный

## Footnote

Это регистрационный номер.","registration

## Footnote

This is a registration number."
"# Translate:

мстить

## Footnote

Он хочет мстить врагу.","to take revenge, to avenge

## Footnote

He wants to take revenge on the enemy."
"# Translate:

продлиться

## Footnote

Встреча продлится час.","to last, to extend

## Footnote

The meeting will last an hour."
"# Translate:

простоять

## Footnote

Он простоял час у двери.","to stand, to remain standing

## Footnote

He stood by the door for an hour."
"# Translate:

преувеличивать

## Footnote

Не преувеличивай опасность.","to exaggerate, to overstate

## Footnote

Do not exaggerate the danger."
"# Translate:

ножницы

## Footnote

Дай мне ножницы.","scissors, shears

## Footnote

Give me the scissors."
"# Translate:

прослушать

## Footnote

Прослушай эту запись.","to listen to, to hear

## Footnote

Listen to this recording."
"# Translate:

бездомный

## Footnote

Он бездомный человек.","homeless

## Footnote

He is a homeless person."
"# Translate:

невзирая

## Footnote

Невзирая на дождь, мы идём.","regardless, irrespective

## Footnote

Regardless of the rain, we are going."
