Question,Answer
"# Translate:

to inhabit

## Footnote

They inhabit this land.","обитать

## Footnote

Они обитают на этой земле."
"# Translate:

to end up

## Footnote

He ended up in the city.","оказаться

## Footnote

Он оказался в городе."
"# Translate:

dominance

## Footnote

They want dominance in the region.","господство

## Footnote

Они хотят господства в области."
"# Translate:

loading

## Footnote

The loading of the file is slow.","загрузка

## Footnote

Загрузка файла медленная."
"# Translate:

apostle

## Footnote

The apostle spoke to the people.","апостол

## Footnote

Апостол говорил с народом."
"# Translate:

infection

## Footnote

The infection is dangerous.","инфекция

## Footnote

Инфекция опасна."
"# Translate:

galaxy

## Footnote

Our galaxy is large.","галактика

## Footnote

Наша галактика большая."
"# Translate:

interior

## Footnote

The interior of the house is beautiful.","интерьер

## Footnote

Интерьер дома красивый."
"# Translate:

elimination

## Footnote

Elimination of the problem is needed.","устранение

## Footnote

Устранение проблемы нужно."
"# Translate:

torturous

## Footnote

The pain was torturous.","мучительный

## Footnote

Боль была мучительной."
"# Translate:

harp

## Footnote

She played the harp.","арфа

## Footnote

Она играла на арфе."
"# Translate:

relieve

## Footnote

Music can relieve your pain.","облегчить

## Footnote

Музыка может облегчить вашу боль."
"# Translate:

shaft

## Footnote

The shaft is new.","вал

## Footnote

Вал новый."
"# Translate:

to take off

## Footnote

The bird is ready to take off.","взлететь

## Footnote

Птица готова взлететь."
"# Translate:

premise

## Footnote

The premise is not true.","предпосылка

## Footnote

Предпосылка неверна."
"# Translate:

to separate

## Footnote

Separate the paper from the glass.","отделить

## Footnote

Отделите бумагу от стекла."
"# Translate:

pretext

## Footnote

He is here under the pretext of work.","предлог

## Footnote

Он здесь под предлогом работы."
"# Translate:

Olympic

## Footnote

He has an Olympic medal.","олимпийский

## Footnote

У него есть олимпийская медаль."
"# Translate:

to move

## Footnote

I cannot move.","шевелиться

## Footnote

Я не могу шевелиться."
"# Translate:

to steal

## Footnote

They steal from the store.","воровать

## Footnote

Они воруют из магазина."
"# Translate:

conspiracy

## Footnote

The police know about the conspiracy.","заговор

## Footnote

Полиция знает о заговоре."
"# Translate:

spacious

## Footnote

The apartment is very spacious.","просторный

## Footnote

Квартира очень просторная."
"# Translate:

in every way

## Footnote

She supported him in every way.","всячески

## Footnote

Она всячески его поддерживала."
"# Translate:

all-Russian

## Footnote

The all-Russian event is here.","всероссийский

## Footnote

Всероссийское событие здесь."
"# Translate:

vanity

## Footnote

Vanity is harmful.","тщеславие

## Footnote

Тщеславие вредно."
"# Translate:

Gospel

## Footnote

She reads the Gospel every morning.","Евангелие

## Footnote

Она читает Евангелие каждое утро."
"# Translate:

noisy

## Footnote

The street was very noisy.","шумный

## Footnote

Улица была очень шумной."
"# Translate:

wait a bit

## Footnote

Wait a bit, please.","погодить

## Footnote

Погодите, пожалуйста."
"# Translate:

statistical

## Footnote

This is a statistical question.","статистический

## Footnote

Это статистический вопрос."
"# Translate:

subjugate

## Footnote

They aimed to subjugate the country.","подчинить

## Footnote

Они стремились подчинить страну."
"# Translate:

squadron

## Footnote

The squadron is here.","эскадрилья

## Footnote

Эскадрилья здесь."
"# Translate:

medic

## Footnote

The medic is in the house.","медик

## Footnote

Медик в доме."
"# Translate:

jealousy

## Footnote

His jealousy is obvious.","ревность

## Footnote

Его ревность очевидна."
"# Translate:

intend

## Footnote

I intend to visit the city next year.","намереваться

## Footnote

Я намереваюсь посетить город в следующем году."
"# Translate:

bowels

## Footnote

They found gold in the earth's bowels.","кишечник; недра (переносное)

## Footnote

Они нашли золото в недрах земли."
"# Translate:

fireplace

## Footnote

The fireplace is in the room.","камин

## Footnote

Камин в комнате."
"# Translate:

to present

## Footnote

He must present the document.","предъявить

## Footnote

Он должен предъявить документ."
"# Translate:

confrontation

## Footnote

I do not want a confrontation.","противостояние

## Footnote

Я не хочу противостояния."
"# Translate:

counter

## Footnote

She stood at the counter.","прилавок

## Footnote

Она стояла у прилавка."
"# Translate:

to progress

## Footnote

We need to progress quickly.","продвигаться

## Footnote

Нам нужно быстро продвигаться."
"# Translate:

reptile

## Footnote

A snake is a reptile.","пресмыкающееся

## Footnote

Змея — пресмыкающееся."
"# Translate:

franc

## Footnote

I have one franc.","франк

## Footnote

У меня есть один франк."
"# Translate:

linear

## Footnote

The line shows linear growth.","линейный

## Footnote

Линия показывает линейный рост."
"# Translate:

leak

## Footnote

The roof began to leak.","протекать

## Footnote

Крыша начала протекать."
"# Translate:

motorcycle

## Footnote

He rides his motorcycle every day.","мотоцикл

## Footnote

Он ездит на своём мотоцикле каждый день."
"# Translate:

kindness

## Footnote

I see her kindness.","доброта

## Footnote

Я вижу её доброту."
"# Translate:

Stalinist

## Footnote

I see Stalinist architecture.","сталинский

## Footnote

Я вижу сталинскую архитектуру."
"# Translate:

accumulation

## Footnote

The accumulation of snow was significant.","накопление

## Footnote

Накопление снега было значительным."
"# Translate:

prestigious

## Footnote

She studies at a prestigious university.","престижный

## Footnote

Она учится в престижном университете."
"# Translate:

boredom

## Footnote

I feel boredom.","скука

## Footnote

Я чувствую скуку."
"# Translate:

tire

## Footnote

I need a new tire.","шина

## Footnote

Мне нужна новая шина."
"# Translate:

lieutenant colonel

## Footnote

The lieutenant colonel is in the city.","подполковник

## Footnote

Подполковник в городе."
"# Translate:

infinity

## Footnote

I think about infinity.","бесконечность

## Footnote

Я думаю о бесконечности."
"# Translate:

to be nervous

## Footnote

She is nervous.","нервничать

## Footnote

Она нервничает."
"# Translate:

wise man

## Footnote

The wise man said this.","мудрец

## Footnote

Мудрец сказал это."
"# Translate:

closing

## Footnote

The closing is tomorrow.","закрытие

## Footnote

Закрытие завтра."
"# Translate:

Komsomol

## Footnote

He joined the Komsomol.","комсомол

## Footnote

Он вступил в комсомол."
"# Translate:

prolonged

## Footnote

It was a prolonged meeting.","продолжительный

## Footnote

Это была продолжительная встреча."
"# Translate:

drug addict

## Footnote

The drug addict wants help.","наркоман

## Footnote

Наркоман хочет помощи."
"# Translate:

mess

## Footnote

Look at this mess.","беспорядок

## Footnote

Посмотри на этот беспорядок."
"# Translate:

spy

## Footnote

I caught a spy nearby.","шпион

## Footnote

Я поймал шпиона рядом."
"# Translate:

log

## Footnote

He sat on a log.","бревно

## Footnote

Он сидел на бревне."
"# Translate:

tourism

## Footnote

Tourism is important for the city.","туризм

## Footnote

Туризм важен для города."
"# Translate:

rubber

## Footnote

She wore rubber boots today.","резина; резиновый (прилагательное)

## Footnote

Она носила резиновые сапоги сегодня."
"# Translate:

caress

## Footnote

His caress was gentle.","ласка

## Footnote

Его ласка была нежной."
"# Translate:

masterpiece

## Footnote

This is a true masterpiece.","шедевр

## Footnote

Это настоящий шедевр."
"# Translate:

explode

## Footnote

The bomb will explode soon.","взорваться

## Footnote

Бомба скоро взорвётся."
"# Translate:

braid

## Footnote

She has a braid.","коса

## Footnote

У неё есть коса."
"# Translate:

ID

## Footnote

Show me your ID, please.","удостоверение

## Footnote

Покажите мне ваше удостоверение, пожалуйста."
"# Translate:

holidays

## Footnote

The holidays are tomorrow.","каникулы

## Footnote

Каникулы завтра."
"# Translate:

innumerable

## Footnote

Stars in the sky are innumerable.","бесчисленный

## Footnote

Звезды в небе бесчисленны."
"# Translate:

in exchange

## Footnote

I received a book in exchange.","взамен

## Footnote

Я получил книгу взамен."
"# Translate:

eyelid

## Footnote

Her eyelid is red.","веко

## Footnote

Её веко красное."
"# Translate:

permissible

## Footnote

Is this action permissible here?","допустимый

## Footnote

Это действие допустимо здесь?"
"# Translate:

all kinds of

## Footnote

She offered all kinds of help.","всяческий

## Footnote

Она предложила всяческую помощь."
"# Translate:

rid

## Footnote

I want to rid him of fear.","избавить

## Footnote

Я хочу избавить его от страха."
"# Translate:

fly by

## Footnote

The years fly by.","пролетать

## Footnote

Годы пролетают."
"# Translate:

classic

## Footnote

I love the classics.","классика

## Footnote

Я люблю классику."
"# Translate:

remote control

## Footnote

He lost the remote control again.","пульт

## Footnote

Он снова потерял пульт."
"# Translate:

worldview

## Footnote

I know his worldview.","мировоззрение

## Footnote

Я знаю его мировоззрение."
"# Translate:

machine

## Footnote

The machine works well.","станок

## Footnote

Станок хорошо работает."
"# Translate:

hastily

## Footnote

She hastily left the room.","поспешно

## Footnote

Она поспешно вышла из комнаты."
"# Translate:

stumble upon

## Footnote

I stumbled upon an old book.","наткнуться

## Footnote

Я наткнулся на старую книгу."
"# Translate:

fascism

## Footnote

He spoke about fascism.","фашизм

## Footnote

Он говорил о фашизме."
"# Translate:

mistress

## Footnote

He has a mistress.","любовница

## Footnote

У него есть любовница."
"# Translate:

scarlet

## Footnote

This is a scarlet color.","алый

## Footnote

Это алый цвет."
"# Translate:

neutral

## Footnote

He remained neutral.","нейтральный

## Footnote

Он остался нейтральным."
"# Translate:

secondary

## Footnote

This is a secondary effect.","вторичный

## Footnote

Это вторичный эффект."
"# Translate:

meadow

## Footnote

I walk in the meadow.","луг

## Footnote

Я хожу по лугу."
"# Translate:

military personnel

## Footnote

Military personnel received a letter today.","военнослужащие

## Footnote

Военнослужащие получили письмо сегодня."
"# Translate:

to put in

## Footnote

He put the book in the bag.","засунуть

## Footnote

Он засунул книгу в сумку."
"# Translate:

theoretically

## Footnote

Theoretically, this will work.","теоретически

## Footnote

Теоретически это будет работать."
"# Translate:

bring in

## Footnote

Please bring in the books.","занести

## Footnote

Пожалуйста, занесите книги."
"# Translate:

sadness

## Footnote

Her eyes reflected deep sadness.","грусть

## Footnote

В её глазах отражалась глубокая грусть."
"# Translate:

unconscious

## Footnote

He was unconscious.","без сознания

## Footnote

Он был без сознания."
"# Translate:

insect

## Footnote

An insect landed on my hand.","насекомое

## Footnote

На мою руку село насекомое."
"# Translate:

partisan

## Footnote

The partisan was in the forest.","партизан

## Footnote

Партизан был в лесу."
"# Translate:

silent

## Footnote

He was a silent man.","молчаливый

## Footnote

Он был молчаливым человеком."
"# Translate:

broken

## Footnote

The cup is broken.","разбитый

## Footnote

Чашка разбита."
"# Translate:

convincing

## Footnote

His argument was very convincing.","убедительный

## Footnote

Его аргумент был очень убедительным."
"# Translate:

array

## Footnote

The array is large.","массив

## Footnote

Массив большой."
"# Translate:

drag

## Footnote

They drag it.","тащить

## Footnote

Они тащат это."
"# Translate:

to step

## Footnote

He stepped into the room.","шагнуть

## Footnote

Он шагнул в комнату."
"# Translate:

radiation

## Footnote

This radiation is dangerous.","излучение

## Footnote

Это излучение опасно."
"# Translate:

find oneself

## Footnote

I often find myself here.","оказываться

## Footnote

Я часто оказываюсь здесь."
"# Translate:

fraction

## Footnote

One half is a fraction.","дробь

## Footnote

Одна вторая — дробь."
"# Translate:

multicolored

## Footnote

She wore a multicolored dress.","разноцветный

## Footnote

Она носила разноцветное платье."
"# Translate:

thunderstorm

## Footnote

The thunderstorm was strong.","гроза

## Footnote

Гроза была сильной."
"# Translate:

solemnly

## Footnote

He solemnly said these words.","торжественно

## Footnote

Он торжественно сказал эти слова."
"# Translate:

to send

## Footnote

They send me letters.","присылать

## Footnote

Они присылают мне письма."
"# Translate:

fragile

## Footnote

This glass is fragile.","хрупкий

## Footnote

Это стекло хрупкое."
"# Translate:

to get drunk

## Footnote

He decided to get drunk.","напиться

## Footnote

Он решил напиться."
"# Translate:

unbearable

## Footnote

The heat was simply unbearable.","невыносимый

## Footnote

Жара была просто невыносимой."
"# Translate:

fairy-tale

## Footnote

She had a fairy-tale wedding.","сказочный

## Footnote

У неё была сказочная свадьба."
"# Translate:

to be remembered

## Footnote

This day will be remembered.","запомниться

## Footnote

Этот день запомнится."
"# Translate:

adaptation

## Footnote

Adaptation is important.","адаптация

## Footnote

Адаптация важна."
"# Translate:

echelon

## Footnote

He reached the highest echelon of power.","эшелон

## Footnote

Он достиг высшего эшелона власти."
"# Translate:

diplomatic

## Footnote

He has a diplomatic passport.","дипломатический

## Footnote

У него дипломатический паспорт."
"# Translate:

fountain

## Footnote

The fountain is in the park.","фонтан

## Footnote

Фонтан в парке."
"# Translate:

to connect

## Footnote

I need to connect these wires.","соединить

## Footnote

Мне нужно соединить эти провода."
"# Translate:

passionate

## Footnote

She is a passionate person.","страстный

## Footnote

Она страстный человек."
"# Translate:

to turn on

## Footnote

The light will turn on.","включиться

## Footnote

Свет включится."
"# Translate:

founder

## Footnote

The founder created the company.","основатель

## Footnote

Основатель создал компанию."
"# Translate:

laureate

## Footnote

He is a laureate.","лауреат

## Footnote

Он лауреат."
"# Translate:

competitive

## Footnote

The market is very competitive.","конкурентный

## Footnote

Рынок очень конкурентный."
"# Translate:

burst in

## Footnote

He burst in without a word.","ворваться

## Footnote

Он ворвался, не сказав ни слова."
"# Translate:

detection

## Footnote

Detection is important.","выявление

## Footnote

Выявление важно."
"# Translate:

work out

## Footnote

We will work out the details.","проработать

## Footnote

Мы проработаем детали."
"# Translate:

brake

## Footnote

The brake is here.","тормоз

## Footnote

Тормоз здесь."
"# Translate:

patriarch

## Footnote

The patriarch spoke to the people.","патриарх

## Footnote

Патриарх говорил с народом."
"# Translate:

monitoring

## Footnote

Monitoring of the situation is important.","мониторинг

## Footnote

Мониторинг ситуации важен."
"# Translate:

encyclopedia

## Footnote

I read it in an encyclopedia.","энциклопедия

## Footnote

Я прочитал это в энциклопедии."
"# Translate:

khan

## Footnote

The khan lived in this city.","хан

## Footnote

Хан жил в этом городе."
"# Translate:

wake

## Footnote

Do not wake him.","будить

## Footnote

Не буди его."
"# Translate:

rostrum

## Footnote

He spoke from the rostrum.","трибуна

## Footnote

Он говорил с трибуны."
"# Translate:

to be resolved

## Footnote

The problem will be resolved.","разрешиться

## Footnote

Проблема разрешится."
"# Translate:

to be cited

## Footnote

This example is often cited.","приводиться

## Footnote

Этот пример часто приводится."
"# Translate:

to be visible

## Footnote

The mountain is visible from here.","виднеться

## Footnote

Гора виднеется отсюда."
"# Translate:

entrepreneurship

## Footnote

Entrepreneurship is important for the country.","предпринимательство

## Footnote

Предпринимательство важно для страны."
"# Translate:

get stuck

## Footnote

I get stuck here.","застревать

## Footnote

Я здесь застреваю."
"# Translate:

charitable

## Footnote

This is charitable work.","благотворительный

## Footnote

Это благотворительная работа."
"# Translate:

printer

## Footnote

The printer does not work.","принтер

## Footnote

Принтер не работает."
"# Translate:

distrust

## Footnote

She felt deep distrust towards him.","недоверие

## Footnote

Она испытывала глубокое недоверие к нему."
"# Translate:

compete

## Footnote

Companies compete in the market.","конкурировать

## Footnote

Компании конкурируют на рынке."
"# Translate:

acid

## Footnote

This acid is strong.","кислота

## Footnote

Эта кислота сильная."
"# Translate:

to take care of

## Footnote

She promised to take care of him.","ухаживать

## Footnote

Она пообещала ухаживать за ним."
"# Translate:

pigeon

## Footnote

The pigeon is here.","голубь

## Footnote

Голубь здесь."
"# Translate:

to extract

## Footnote

They learned to extract gold.","добывать

## Footnote

Они научились добывать золото."
"# Translate:

morally

## Footnote

This is morally bad.","морально

## Footnote

Это морально плохо."
"# Translate:

embarrass

## Footnote

His question began to embarrass her.","смущать

## Footnote

Его вопрос начал смущать её."
"# Translate:

ice cream

## Footnote

I love ice cream.","мороженое

## Footnote

Я люблю мороженое."
"# Translate:

squirrel

## Footnote

The squirrel is here.","белка

## Footnote

Белка здесь."
"# Translate:

legendary

## Footnote

The story is legendary.","легендарный

## Footnote

История легендарная."
"# Translate:

tobacco

## Footnote

He does not smoke tobacco.","табак

## Footnote

Он не курит табак."
"# Translate:

to reason

## Footnote

I cannot reason calmly.","рассуждать

## Footnote

Я не могу спокойно рассуждать."
"# Translate:

hire

## Footnote

I need to hire a manager.","нанять

## Footnote

Мне нужно нанять менеджера."
"# Translate:

prevail

## Footnote

This opinion will prevail.","преобладать

## Footnote

Это мнение будет преобладать."
"# Translate:

designation

## Footnote

Each place has a clear designation.","обозначение

## Footnote

Каждое место имеет ясное обозначение."
"# Translate:

modeling

## Footnote

Modeling of this system is important.","моделирование

## Footnote

Моделирование этой системы важно."
"# Translate:

testament

## Footnote

This book is his testament.","завет

## Footnote

Эта книга — его завет."
"# Translate:

to intensify

## Footnote

The wind began to intensify.","усиливаться

## Footnote

Ветер начал усиливаться."
"# Translate:

prevent

## Footnote

Masks can prevent disease spread.","предотвратить

## Footnote

Маски могут предотвратить распространение болезней."
"# Translate:

welcome

## Footnote

Welcome to our home!","добро пожаловать

## Footnote

Добро пожаловать в наш дом!"
"# Translate:

awkward

## Footnote

It was an awkward moment.","неловкий

## Footnote

Это был неловкий момент."
"# Translate:

mathematician

## Footnote

The mathematician is here.","математик

## Footnote

Математик здесь."
"# Translate:

enlightenment

## Footnote

Enlightenment is important for the people.","просвещение

## Footnote

Просвещение важно для народа."
"# Translate:

over

## Footnote

He worked over ten hours.","сверх

## Footnote

Он работал сверх десяти часов."
"# Translate:

wrap

## Footnote

Please wrap the gift.","завернуть

## Footnote

Пожалуйста, заверните подарок."
"# Translate:

ant

## Footnote

An ant sat on the table.","муравей

## Footnote

Муравей сидел на столе."
"# Translate:

shovel

## Footnote

I need a shovel.","лопата

## Footnote

Мне нужна лопата."
"# Translate:

to drop by

## Footnote

I want to drop by tomorrow.","заехать

## Footnote

Я хочу заехать завтра."
"# Translate:

to be characterized

## Footnote

The city is characterized by this.","характеризоваться

## Footnote

Город характеризуется этим."
"# Translate:

provincial

## Footnote

This is a provincial town.","провинциальный

## Footnote

Это провинциальный город."
"# Translate:

prosperous

## Footnote

The country became prosperous and stable.","благополучный

## Footnote

Страна стала благополучной и стабильной."
"# Translate:

overwhelm

## Footnote

They overwhelmed him with work.","завалить

## Footnote

Они завалили его работой."
"# Translate:

goddess

## Footnote

She is a Greek goddess.","богиня

## Footnote

Она греческая богиня."
"# Translate:

stroller

## Footnote

The stroller is here.","коляска

## Footnote

Коляска здесь."
"# Translate:

quantitative

## Footnote

We need quantitative analysis.","количественный

## Footnote

Нам нужен количественный анализ."
"# Translate:

physiognomy

## Footnote

Her physiognomy is unusual.","физиономия

## Footnote

Её физиономия необычна."
"# Translate:

stake

## Footnote

The stake is here.","кол

## Footnote

Кол здесь."
"# Translate:

progressive

## Footnote

This is a progressive idea.","прогрессивный

## Footnote

Это прогрессивная идея."
"# Translate:

bundle

## Footnote

She carried a bundle of sticks.","связка

## Footnote

Она несла связку палок."
"# Translate:

to fall into

## Footnote

He began to fall into despair.","впадать

## Footnote

Он начал впадать в отчаяние."
"# Translate:

mute

## Footnote

He is mute.","немой

## Footnote

Он немой."
"# Translate:

polite

## Footnote

He was always polite to guests.","вежливый

## Footnote

Он всегда был вежлив с гостями."
"# Translate:

to be provided

## Footnote

Help is provided to all.","предоставляться

## Footnote

Помощь предоставляется всем."
"# Translate:

indignation

## Footnote

His indignation is clear.","возмущение

## Footnote

Его возмущение очевидно."
"# Translate:

to climb out

## Footnote

He can climb out.","вылезти

## Footnote

Он может вылезти."
"# Translate:

tomorrow's

## Footnote

Tomorrow's weather is good.","завтрашний

## Footnote

Завтрашняя погода хороша."
"# Translate:

gentleman

## Footnote

He is a true gentleman.","джентльмен

## Footnote

Он настоящий джентльмен."
"# Translate:

download

## Footnote

I'll download the file today.","скачать

## Footnote

Я скачаю файл сегодня."
"# Translate:

to attract

## Footnote

The sea attracts me.","влечь

## Footnote

Море влечёт меня."
"# Translate:

cook

## Footnote

The cook prepares soup.","повар

## Footnote

Повар готовит суп."
"# Translate:

oral

## Footnote

The exam includes an oral section.","устный

## Footnote

Экзамен включает устную часть."
"# Translate:

escape

## Footnote

His escape was successful.","бегство

## Footnote

Его бегство удалось."
"# Translate:

to survey

## Footnote

We need to survey them.","опросить

## Footnote

Нам нужно опросить их."
"# Translate:

cucumber

## Footnote

I bought a cucumber.","огурец

## Footnote

Я купил огурец."
"# Translate:

to bring to

## Footnote

Do not bring him to tears.","доводить

## Footnote

Не доводи его до слёз."
"# Translate:

foam

## Footnote

There is foam on the water.","пена

## Footnote

На воде есть пена."
"# Translate:

rib

## Footnote

The rib is here.","ребро

## Footnote

Ребро здесь."
