Question,Answer
"# Translate:

операционный

## Footnote

Это операционный стол.","operating

## Footnote

This is an operating table."
"# Translate:

отнять

## Footnote

Он отнял у меня книгу.","take away, subtract

## Footnote

He took away my book."
"# Translate:

осветить

## Footnote

Солнце осветило комнату.","illuminate, light up

## Footnote

The sun illuminated the room."
"# Translate:

слон

## Footnote

Слон очень большой.","elephant

## Footnote

The elephant is very big."
"# Translate:

полезть

## Footnote

Он полез на дерево.","climb, crawl

## Footnote

He climbed the tree."
"# Translate:

предусматривать

## Footnote

Закон предусматривает это.","provide for, stipulate

## Footnote

The law provides for this."
"# Translate:

печатный

## Footnote

Это печатный текст.","printed

## Footnote

This is printed text."
"# Translate:

любовный

## Footnote

Это любовное письмо.","love, amorous

## Footnote

This is a love letter."
"# Translate:

непрерывный

## Footnote

Это непрерывный шум.","continuous, uninterrupted

## Footnote

This is continuous noise."
"# Translate:

панель

## Footnote

Сними эту панель.","panel

## Footnote

Take off this panel."
"# Translate:

сдача

## Footnote

Сдачи не надо.","change, surrender

## Footnote

Keep the change."
"# Translate:

патрон

## Footnote

У него нет патронов.","cartridge

## Footnote

He has no cartridges."
"# Translate:

интеллигенция

## Footnote

Интеллигенция была против.","intelligentsia

## Footnote

The intelligentsia was against it."
"# Translate:

магический

## Footnote

Это магический момент.","magical, magic

## Footnote

This is a magical moment."
"# Translate:

приступ

## Footnote

У него приступ боли.","attack, bout

## Footnote

He has an attack of pain."
"# Translate:

феномен

## Footnote

Это странный феномен.","phenomenon

## Footnote

This is a strange phenomenon."
"# Translate:

пароль

## Footnote

Я забыл пароль.","password

## Footnote

I forgot the password."
"# Translate:

отечество

## Footnote

Он любит отечество.","fatherland, motherland

## Footnote

He loves the fatherland."
"# Translate:

гениальный

## Footnote

Это гениальная идея.","brilliant, genius

## Footnote

This is a brilliant idea."
"# Translate:

забирать

## Footnote

Он забирает мои вещи.","take away, collect

## Footnote

He takes away my things."
"# Translate:

рассылка

## Footnote

Рассылка готова.","mailing, newsletter

## Footnote

The newsletter is ready."
"# Translate:

полноценный

## Footnote

Это полноценный обед.","full, complete

## Footnote

This is a full meal."
"# Translate:

печаль

## Footnote

Её печаль глубока.","sorrow, sadness

## Footnote

Her sorrow is deep."
"# Translate:

опора

## Footnote

Ты моя опора.","support, prop

## Footnote

You are my support."
"# Translate:

освещение

## Footnote

Освещение здесь плохое.","lighting, illumination

## Footnote

The lighting here is bad."
"# Translate:

пейзаж

## Footnote

Какой красивый пейзаж.","landscape, scenery

## Footnote

What a beautiful landscape."
"# Translate:

печатать

## Footnote

Я печатаю письмо.","type, print

## Footnote

I type a letter."
"# Translate:

совершенство

## Footnote

Это почти совершенство.","perfection, excellence

## Footnote

This is almost perfection."
"# Translate:

кончаться

## Footnote

Фильм уже кончается.","end, finish

## Footnote

The movie is already ending."
"# Translate:

боевик

## Footnote

Давай посмотрим боевик.","action movie

## Footnote

Let's watch an action movie."
"# Translate:

овладеть

## Footnote

Она овладеет языком.","master, take control of

## Footnote

She will master the language."
"# Translate:

снаружи

## Footnote

Подожди снаружи.","outside

## Footnote

Wait outside."
"# Translate:

заглядывать

## Footnote

Он заглядывает к нам.","look in, peek

## Footnote

He looks in on us."
"# Translate:

речка

## Footnote

Речка совсем рядом.","stream, small river

## Footnote

The stream is right nearby."
"# Translate:

совокупность

## Footnote

В совокупности это много.","totality, set; in total (в совокупности)

## Footnote

In total, this is a lot."
"# Translate:

торговец

## Footnote

Торговец продаёт хлеб.","merchant, trader

## Footnote

The merchant sells bread."
"# Translate:

пиджак

## Footnote

Надень пиджак.","jacket, blazer

## Footnote

Put on the jacket."
"# Translate:

величество

## Footnote

Её величество здесь.","majesty

## Footnote

Her majesty is here."
"# Translate:

каша

## Footnote

Каша ещё горячая.","porridge

## Footnote

The porridge is still hot."
"# Translate:

жажда

## Footnote

У меня сильная жажда.","thirst, craving

## Footnote

I have a strong thirst."
"# Translate:

космонавт

## Footnote

Космонавт уже дома.","cosmonaut, astronaut

## Footnote

The cosmonaut is already home."
"# Translate:

пехота

## Footnote

Пехота идёт в город.","infantry

## Footnote

The infantry goes to the city."
"# Translate:

драка

## Footnote

Там была драка.","fight, brawl

## Footnote

There was a fight there."
"# Translate:

фашистский

## Footnote

Это фашистский режим.","fascist

## Footnote

This is a fascist regime."
"# Translate:

диагноз

## Footnote

Диагноз ещё не ясен.","diagnosis

## Footnote

The diagnosis is not clear yet."
"# Translate:

стесняться

## Footnote

Не стесняйся меня.","to be shy

## Footnote

Do not be shy around me."
"# Translate:

земельный

## Footnote

Это земельный вопрос.","land

## Footnote

This is a land question."
"# Translate:

вытекать

## Footnote

Вода вытекает отсюда.","flow out, leak out

## Footnote

Water flows out from here."
"# Translate:

сводиться

## Footnote

Всё сводится к этому.","come down to, boil down to

## Footnote

It all comes down to this."
"# Translate:

иллюстрация

## Footnote

Смотри эту иллюстрацию.","illustration, picture

## Footnote

Look at this illustration."
"# Translate:

сводить

## Footnote

Мы сводим их вместе.","bring together, reduce

## Footnote

We bring them together."
"# Translate:

мысленно

## Footnote

Я мысленно согласился.","mentally

## Footnote

I mentally agreed."
"# Translate:

возрождение

## Footnote

Это возрождение города.","revival, renaissance

## Footnote

This is a revival of the city."
"# Translate:

частый

## Footnote

Он частый гость.","frequent, common

## Footnote

He is a frequent guest."
"# Translate:

завоевать

## Footnote

Они завоевали город.","conquer, win

## Footnote

They conquered the city."
"# Translate:

ежегодно

## Footnote

Мы ездим туда ежегодно.","annually, yearly

## Footnote

We go there annually."
"# Translate:

следом

## Footnote

Иди следом за мной.","behind, following

## Footnote

Walk behind me."
"# Translate:

раздаваться

## Footnote

Звук раздаётся снова.","be heard, sound

## Footnote

The sound is heard again."
"# Translate:

сибирский

## Footnote

Это сибирский холод.","Siberian

## Footnote

This is Siberian cold."
"# Translate:

солидный

## Footnote

Он солидный человек.","respectable, solid

## Footnote

He is a respectable man."
"# Translate:

порыв

## Footnote

Сильный порыв ветра.","gust, impulse

## Footnote

A strong gust of wind."
"# Translate:

обновление

## Footnote

Нужно обновление системы.","update, renewal

## Footnote

We need a system update."
"# Translate:

кошмар

## Footnote

Какой ужасный кошмар.","nightmare, horror

## Footnote

What a terrible nightmare."
"# Translate:

композиция

## Footnote

Его композиция хорошая.","composition, arrangement

## Footnote

His composition is good."
"# Translate:

сотовый

## Footnote

Где мой сотовый?","cellular; mobile phone (сотовый телефон)

## Footnote

Where is my mobile phone?"
"# Translate:

интеграция

## Footnote

Интеграция продолжается.","integration

## Footnote

Integration continues."
"# Translate:

исключать

## Footnote

Не исключай меня.","exclude, eliminate

## Footnote

Don't exclude me."
"# Translate:

преимущественно

## Footnote

Он преимущественно дома.","primarily, predominantly

## Footnote

He is primarily at home."
"# Translate:

гуманитарный

## Footnote

Это гуманитарная помощь.","humanitarian

## Footnote

This is humanitarian help."
"# Translate:

натуральный

## Footnote

Это натуральный цвет.","natural

## Footnote

This is a natural color."
"# Translate:

хитрый

## Footnote

Он очень хитрый.","cunning, sly

## Footnote

He is very cunning."
"# Translate:

застать

## Footnote

Я застал его дома.","find, catch

## Footnote

I found him at home."
"# Translate:

проезд

## Footnote

Проезд стоит дорого.","fare, passage

## Footnote

The fare is expensive."
"# Translate:

решающий

## Footnote

Это решающий момент.","decisive, determining

## Footnote

This is a decisive moment."
"# Translate:

диапазон

## Footnote

Какой широкий диапазон.","range, spectrum

## Footnote

What a wide range."
"# Translate:

предпочтение

## Footnote

Моё предпочтение — чай.","preference

## Footnote

My preference is tea."
"# Translate:

подхватить

## Footnote

Он подхватил это.","to pick up

## Footnote

He picked it up."
"# Translate:

кукла

## Footnote

Где моя кукла?","doll, puppet

## Footnote

Where is my doll?"
"# Translate:

прыжок

## Footnote

Это высокий прыжок.","jump, leap

## Footnote

This is a high jump."
"# Translate:

уголь

## Footnote

Нам нужен уголь.","coal, charcoal

## Footnote

We need coal."
"# Translate:

выделение

## Footnote

Нужно выделение времени.","allocation, secretion

## Footnote

We need an allocation of time."
"# Translate:

головка

## Footnote

Поверни головку.","head, knob

## Footnote

Turn the knob."
"# Translate:

чемпион

## Footnote

Он стал чемпионом.","champion, winner

## Footnote

He became a champion."
"# Translate:

наносить

## Footnote

Он наносит удар.","to apply, to inflict, to deal

## Footnote

He deals a blow."
"# Translate:

листок

## Footnote

С дерева упал листок.","leaf, sheet

## Footnote

A leaf fell from the tree."
"# Translate:

периодически

## Footnote

Я периодически звоню.","periodically, occasionally

## Footnote

I call periodically."
"# Translate:

ноготь

## Footnote

У неё длинный ноготь.","nail, fingernail

## Footnote

She has a long nail."
"# Translate:

фунт

## Footnote

Это стоит пять фунтов.","pound, lb

## Footnote

This costs five pounds."
"# Translate:

ярость

## Footnote

Он кричал от ярости.","rage, fury

## Footnote

He shouted in rage."
"# Translate:

колхоз

## Footnote

Они живут в колхозе.","collective farm, kolkhoz

## Footnote

They live in a kolkhoz."
"# Translate:

машинка

## Footnote

Купи ему машинку.","toy car

## Footnote

Buy him a toy car."
"# Translate:

сверкать

## Footnote

Её глаза сверкают.","sparkle, flash

## Footnote

Her eyes sparkle."
"# Translate:

пред

## Footnote

Он встал пред нами.","before, in front of

## Footnote

He stood before us."
"# Translate:

мяч

## Footnote

Он ударил по мячу.","ball

## Footnote

He hit the ball."
"# Translate:

повреждение

## Footnote

Тут есть повреждение.","damage, injury

## Footnote

There is damage here."
"# Translate:

топор

## Footnote

Дай мне топор.","axe, hatchet

## Footnote

Give me the axe."
"# Translate:

воплощение

## Footnote

Он воплощение зла.","incarnation, embodiment

## Footnote

He is the incarnation of evil."
"# Translate:

ориентироваться

## Footnote

Здесь трудно ориентироваться.","to navigate

## Footnote

It's hard to navigate here."
"# Translate:

изнутри

## Footnote

Открой дверь изнутри.","inside, from within

## Footnote

Open the door from inside."
"# Translate:

жаркий

## Footnote

Сегодня жаркий день.","hot, scorching

## Footnote

Today is a hot day."
"# Translate:

диета

## Footnote

Она на диете.","diet, regimen

## Footnote

She is on a diet."
"# Translate:

часовой

## Footnote

Часовой стоит у двери.","hourly, sentinel

## Footnote

The sentinel stands at the door."
"# Translate:

поправить

## Footnote

Дай я поправлю это.","correct, adjust

## Footnote

Let me correct this."
"# Translate:

присесть

## Footnote

Присядь сюда.","sit down, squat

## Footnote

Sit down here."
"# Translate:

заработный

## Footnote

Это его заработная плата.","wage

## Footnote

This is his wage."
"# Translate:

современник

## Footnote

Он мой современник.","contemporary

## Footnote

He is my contemporary."
"# Translate:

конверт

## Footnote

Положи это в конверт.","envelope, cover

## Footnote

Put this in the envelope."
"# Translate:

ориентировать

## Footnote

Ориентируй нас по карте.","to guide, to orient

## Footnote

Guide us using the map."
"# Translate:

отмечаться

## Footnote

Праздник отмечается завтра.","be noted, be celebrated

## Footnote

The holiday is celebrated tomorrow."
"# Translate:

ремень

## Footnote

Где мой ремень?","belt, strap

## Footnote

Where is my belt?"
"# Translate:

отпускать

## Footnote

Не отпускай мою руку.","to release, to let go

## Footnote

Don't release my hand."
"# Translate:

коммунизм

## Footnote

Он верит в коммунизм.","communism

## Footnote

He believes in communism."
"# Translate:

снизить

## Footnote

Нужно снизить цену.","reduce, lower

## Footnote

We must reduce the price."
"# Translate:

мм

## Footnote

Длина — пять мм.","mm, millimeters

## Footnote

The length is five mm."
"# Translate:

тем

## Footnote

Тем лучше.","all the (before a comparative); by that

## Footnote

All the better."
"# Translate:

подземный

## Footnote

Это подземный ход.","underground, subterranean

## Footnote

This is an underground passage."
"# Translate:

ус

## Footnote

У кота длинный ус.","whisker, mustache

## Footnote

The cat has a long whisker."
"# Translate:

карандаш

## Footnote

Где мой карандаш?","pencil

## Footnote

Where is my pencil?"
"# Translate:

вылететь

## Footnote

Мы вылетим утром.","to fly out, to be eliminated

## Footnote

We will fly out in the morning."
"# Translate:

разряд

## Footnote

Это сильный разряд.","category, discharge

## Footnote

This is a strong discharge."
"# Translate:

ругаться

## Footnote

Они снова ругаются.","to swear, to quarrel

## Footnote

They are quarrelling again."
"# Translate:

заяц

## Footnote

Я видел зайца.","hare

## Footnote

I saw a hare."
"# Translate:

вкладывать

## Footnote

Он вкладывает время.","to invest, to put in

## Footnote

He invests time."
"# Translate:

любовник

## Footnote

У неё есть любовник.","lover, paramour

## Footnote

She has a lover."
"# Translate:

зафиксировать

## Footnote

Зафиксируй это.","record, fix

## Footnote

Record this."
"# Translate:

извлечь

## Footnote

Извлеки это оттуда.","extract, retrieve

## Footnote

Extract this from there."
"# Translate:

нелепый

## Footnote

Это нелепый ответ.","ridiculous, absurd

## Footnote

This is a ridiculous answer."
"# Translate:

радовать

## Footnote

Это радует меня.","to please, to delight

## Footnote

This pleases me."
"# Translate:

неправильно

## Footnote

Он ответил неправильно.","incorrectly, wrong

## Footnote

He answered incorrectly."
"# Translate:

индекс

## Footnote

Найди это в индексе.","index, indicator

## Footnote

Find this in the index."
"# Translate:

прятать

## Footnote

Она прячет письмо.","hide, conceal

## Footnote

She hides the letter."
"# Translate:

принцесса

## Footnote

Принцесса ждёт нас.","princess

## Footnote

The princess waits for us."
"# Translate:

лужа

## Footnote

Не наступи в лужу.","puddle, pool

## Footnote

Don't step in the puddle."
"# Translate:

сосуд

## Footnote

Это старый сосуд.","vessel, container

## Footnote

This is an old vessel."
"# Translate:

хаос

## Footnote

В доме хаос.","chaos, disorder

## Footnote

There is chaos in the house."
"# Translate:

самоуправление

## Footnote

У нас самоуправление.","self-government, self-management

## Footnote

We have self-government."
"# Translate:

сырой

## Footnote

Не ешь сырое мясо.","raw, damp

## Footnote

Don't eat raw meat."
"# Translate:

давний

## Footnote

Это мой давний друг.","old, long-standing

## Footnote

This is my old friend."
"# Translate:

трагический

## Footnote

Это трагический случай.","tragic

## Footnote

This is a tragic case."
"# Translate:

психика

## Footnote

Психика страдает.","psyche, mind

## Footnote

The mind suffers."
"# Translate:

асфальт

## Footnote

Не сиди на асфальте.","asphalt, tarmac

## Footnote

Don't sit on the asphalt."
"# Translate:

светить

## Footnote

Солнце светит.","shine, illuminate

## Footnote

The sun shines."
"# Translate:

воинский

## Footnote

Это воинский долг.","military, martial

## Footnote

This is a military duty."
"# Translate:

чувствоваться

## Footnote

Здесь чувствуется холод.","to be felt

## Footnote

The cold can be felt here."
"# Translate:

поделать

## Footnote

Ничего не поделаешь.","to do

## Footnote

Nothing can be done."
"# Translate:

портал

## Footnote

Открой этот портал.","portal, gateway

## Footnote

Open this portal."
"# Translate:

уничтожать

## Footnote

Огонь уничтожает лес.","destroy, annihilate

## Footnote

Fire destroys the forest."
"# Translate:

плотно

## Footnote

Закрой дверь плотно.","tightly, densely

## Footnote

Close the door tightly."
"# Translate:

некуда

## Footnote

Мне некуда идти.","nowhere, no place

## Footnote

I have nowhere to go."
"# Translate:

объявлять

## Footnote

Они объявляют победу.","to announce, to declare

## Footnote

They declare victory."
