Question,Answer
"# Translate:

already

## Footnote

I already know this.","уже

## Footnote

Я уже знаю это."
"# Translate:

another

## Footnote

I want another book.","другой

## Footnote

Я хочу другую книгу."
"# Translate:

to say

## Footnote

I want to say this.","сказать

## Footnote

Я хочу сказать это."
"# Translate:

until

## Footnote

I work until evening.","до

## Footnote

Я работаю до вечера."
"# Translate:

my

## Footnote

My friend is good.","мой

## Footnote

Мой друг хороший."
"# Translate:

our

## Footnote

Our team is good.","наш

## Footnote

Наша команда хорошая."
"# Translate:

to speak

## Footnote

I want to speak.","говорить

## Footnote

Я хочу говорить."
"# Translate:

most

## Footnote

This is the most interesting book.","самый

## Footnote

Это самая интересная книга."
"# Translate:

know

## Footnote

I know the answer to that question.","знать

## Footnote

Я знаю ответ на этот вопрос."
"# Translate:

here

## Footnote

Here is your book.","вот

## Footnote

Вот ваша книга."
"# Translate:

very

## Footnote

She is very good.","очень

## Footnote

Она очень хорошая."
"# Translate:

who

## Footnote

Who is this?","кто

## Footnote

Кто это?"
"# Translate:

at

## Footnote

He works at the school.","в

## Footnote

Он работает в школе."
"# Translate:

yes

## Footnote

Yes, I know.","да

## Footnote

Да, я знаю."
"# Translate:

become

## Footnote

I want to become a doctor.","стать

## Footnote

Я хочу стать врачом."
"# Translate:

day

## Footnote

Today is a new day.","день

## Footnote

Сегодня новый день."
"# Translate:

first

## Footnote

This is the first book.","первый

## Footnote

Это первая книга."
"# Translate:

even

## Footnote

He could not even answer the question.","даже

## Footnote

Он не мог даже ответить на вопрос."
"# Translate:

life

## Footnote

This is life.","жизнь

## Footnote

Это жизнь."
"# Translate:

nor

## Footnote

Neither he nor she knows this.","ни

## Footnote

Ни он, ни она этого не знает."
"# Translate:

myself

## Footnote

I did it myself.","сам

## Footnote

Я сам это сделал."
"# Translate:

case

## Footnote

I know about this case.","дело

## Footnote

Я знаю об этом деле."
"# Translate:

two

## Footnote

I have two books.","два

## Footnote

У меня две книги."
"# Translate:

new

## Footnote

I bought a new car.","новый

## Footnote

Я купил новую машину."
"# Translate:

to want

## Footnote

I want this.","хотеть

## Footnote

Я хочу это."
"# Translate:

whether

## Footnote

I do not know whether he wants this.","ли

## Footnote

Я не знаю, хочет ли он это."
"# Translate:

there

## Footnote

The book is there.","там

## Footnote

Книга там."
"# Translate:

many

## Footnote

I have many books.","много

## Footnote

У меня много книг."
"# Translate:

work

## Footnote

This is my work.","работа

## Footnote

Это моя работа."
"# Translate:

to have

## Footnote

I want to have time.","иметь

## Footnote

Я хочу иметь время."
"# Translate:

after

## Footnote

After work I go to the city.","после

## Footnote

После работы я иду в город."
"# Translate:

where

## Footnote

Where is my telephone?","где

## Footnote

Где мой телефон?"
"# Translate:

question

## Footnote

This is a question.","вопрос

## Footnote

Это вопрос."
"# Translate:

hand

## Footnote

My hand is on the table.","рука

## Footnote

Моя рука на столе."
"# Translate:

city

## Footnote

I live in a big city.","город

## Footnote

Я живу в большом городе."
"# Translate:

under

## Footnote

The book is under the table.","под

## Footnote

Книга под столом."
"# Translate:

each

## Footnote

Each person has a book.","каждый

## Footnote

У каждого человека есть книга."
"# Translate:

word

## Footnote

I know this word.","слово

## Footnote

Я знаю это слово."
"# Translate:

place

## Footnote

Find your place in the world.","место

## Footnote

Найди своё место в мире."
"# Translate:

without

## Footnote

I cannot live without you.","без

## Footnote

Я не могу жить без вас."
"# Translate:

well

## Footnote

Well, let's go.","ну

## Footnote

Ну, пойдем."
"# Translate:

simply

## Footnote

She simply forgot this.","просто

## Footnote

Она просто забыла это."
"# Translate:

more

## Footnote

This book is more interesting.","более

## Footnote

Эта книга более интересная."
"# Translate:

friend

## Footnote

This is my friend.","друг

## Footnote

Это мой друг."
"# Translate:

big

## Footnote

He bought a big house.","большой

## Footnote

Он купил большой дом."
"# Translate:

must

## Footnote

You must know this.","надо

## Footnote

Вам надо знать это."
"# Translate:

than

## Footnote

He is bigger than you.","чем

## Footnote

Он больше, чем вы."
"# Translate:

your

## Footnote

Is this your book?","ваш

## Footnote

Это ваша книга?"
"# Translate:

to do

## Footnote

I want to do this.","сделать

## Footnote

Я хочу сделать это."
"# Translate:

go

## Footnote

I go to the city.","идти

## Footnote

Я иду в город."
"# Translate:

do

## Footnote

I do this work.","делать

## Footnote

Я делаю эту работу."
"# Translate:

now

## Footnote

I want to sleep now.","сейчас

## Footnote

Я хочу спать сейчас."
"# Translate:

to see

## Footnote

I want to see you.","видеть

## Footnote

Я хочу видеть вас."
"# Translate:

then

## Footnote

I work, then I go.","потом

## Footnote

Я работаю, потом я иду."
"# Translate:

nothing

## Footnote

I know nothing.","ничто

## Footnote

Я ничего не знаю."
"# Translate:

through

## Footnote

I go through the city.","через

## Footnote

Я иду через город."
"# Translate:

world

## Footnote

The world is big.","мир

## Footnote

Мир большой."
"# Translate:

several

## Footnote

I read several books.","несколько

## Footnote

Я читал несколько книг."
"# Translate:

think

## Footnote

I think you know.","думать

## Footnote

Я думаю, что вы знаете."
"# Translate:

therefore

## Footnote

I work here; therefore, I know this city.","поэтому

## Footnote

Я работаю здесь, поэтому знаю этот город."
"# Translate:

side

## Footnote

This is my side.","сторона

## Footnote

Это моя сторона."
"# Translate:

good

## Footnote

This is a good idea.","хороший

## Footnote

Это хорошая идея."
"# Translate:

too

## Footnote

I know this, too.","тоже

## Footnote

Я тоже это знаю."
"# Translate:

eye

## Footnote

This is my eye.","глаз

## Footnote

Это мой глаз."
"# Translate:

house

## Footnote

I live in a big house.","дом

## Footnote

Я живу в большом доме."
"# Translate:

country

## Footnote

I love my country.","страна

## Footnote

Я люблю свою страну."
"# Translate:

strength

## Footnote

His strength is great.","сила

## Footnote

Его сила велика."
"# Translate:

last

## Footnote

This is the last day.","последний

## Footnote

Это последний день."
"# Translate:

to work

## Footnote

I work every day.","работать

## Footnote

Я работаю каждый день."
"# Translate:

also

## Footnote

She also knows this.","также

## Footnote

Она также это знает."
"# Translate:

face

## Footnote

I see her face.","лицо

## Footnote

Я вижу её лицо."
"# Translate:

live

## Footnote

We live in a small city.","жить

## Footnote

Мы живём в маленьком городе."
"# Translate:

part

## Footnote

This is part of the book.","часть

## Footnote

Это часть книги."
"# Translate:

although

## Footnote

Although he is small, he is strong.","хотя

## Footnote

Хотя он маленький, он сильный."
"# Translate:

woman

## Footnote

This woman is my mother.","женщина

## Footnote

Эта женщина — моя мать."
"# Translate:

system

## Footnote

This is a new system.","система

## Footnote

Это новая система."
"# Translate:

always

## Footnote

I always work.","всегда

## Footnote

Я всегда работаю."
"# Translate:

view

## Footnote

I like this view.","вид

## Footnote

Мне нравится этот вид."
"# Translate:

head

## Footnote

I see his head.","голова

## Footnote

Я вижу его голову."
"# Translate:

problem

## Footnote

He solved the problem quickly.","проблема

## Footnote

Он быстро решил проблему."
"# Translate:

end

## Footnote

This is the end of the book.","конец

## Footnote

Это конец книги."
"# Translate:

after all

## Footnote

You knew it, after all.","ведь

## Footnote

Ты ведь это знал."
"# Translate:

between

## Footnote

She sat between her two friends.","между

## Footnote

Она сидела между двумя своими друзьями."
"# Translate:

of course

## Footnote

Of course I know this.","конечно

## Footnote

Конечно, я это знаю."
"# Translate:

watch

## Footnote

I watch a movie in the evening.","смотреть

## Footnote

Я смотрю фильм вечером."
"# Translate:

bye

## Footnote

Bye, my friend.","пока

## Footnote

Пока, мой друг."
"# Translate:

attitude

## Footnote

His attitude to work is good.","отношение

## Footnote

У него хорошее отношение к работе."
"# Translate:

receive

## Footnote

I received your letter.","получить

## Footnote

Я получил ваше письмо."
"# Translate:

give

## Footnote

Give me this book.","дать

## Footnote

Дай мне эту книгу."
"# Translate:

Russian

## Footnote

I love the Russian language.","русский

## Footnote

Я люблю русский язык."
"# Translate:

three

## Footnote

I have three books.","три

## Footnote

У меня три книги."
"# Translate:

second

## Footnote

This is the second book.","второй

## Footnote

Это вторая книга."
"# Translate:

namely

## Footnote

He knows one language, namely Russian.","именно

## Footnote

Он знает один язык, а именно русский."
"# Translate:

before

## Footnote

I saw him before the meeting.","перед

## Footnote

Я видел его перед встречей."
"# Translate:

image

## Footnote

I see this image.","образ

## Footnote

Я вижу этот образ."
"# Translate:

understand

## Footnote

I want to understand this.","понять

## Footnote

Я хочу понять это."
"# Translate:

why

## Footnote

Why did you leave early?","почему

## Footnote

Почему ты ушел рано?"
"# Translate:

any

## Footnote

I want any book.","любой

## Footnote

Я хочу любую книгу."
"# Translate:

however

## Footnote

I know this, however I do not want it.","однако

## Footnote

Я это знаю, однако я этого не хочу."
"# Translate:

nobody

## Footnote

Nobody knows this.","никто

## Footnote

Никто этого не знает."
"# Translate:

hour

## Footnote

We have one hour.","час

## Footnote

У нас один час."
"# Translate:

to start

## Footnote

I want to start this.","начать

## Footnote

Я хочу начать это."
"# Translate:

find

## Footnote

Find my book.","найти

## Footnote

Найди мою книгу."
"# Translate:

to consider

## Footnote

I consider him a close friend.","считать

## Footnote

Я считаю его близким другом."
"# Translate:

take

## Footnote

Take my hand.","взять

## Footnote

Возьми мою руку."
"# Translate:

above

## Footnote

The sky is above the house.","над

## Footnote

Небо над домом."
"# Translate:

earth

## Footnote

We live on the earth.","земля

## Footnote

Мы живём на земле."
"# Translate:

today

## Footnote

Today is a good day.","сегодня

## Footnote

Сегодня хороший день."
"# Translate:

generally

## Footnote

Generally, it's a good idea.","вообще

## Footnote

Вообще, это хорошая идея."
"# Translate:

book

## Footnote

I read this book.","книга

## Footnote

Я читаю эту книгу."
"# Translate:

to go

## Footnote

I want to go with you.","пойти

## Footnote

Я хочу пойти с тобой."
"# Translate:

opportunity

## Footnote

This is a good opportunity.","возможность

## Footnote

Это хорошая возможность."
"# Translate:

some

## Footnote

Some books are new.","некоторый

## Footnote

Некоторые книги новые."
"# Translate:

turn out

## Footnote

The book turned out to be interesting.","оказаться

## Footnote

Книга оказалась интересной."
"# Translate:

to come

## Footnote

He came today.","прийти

## Footnote

Он пришёл сегодня."
"# Translate:

company

## Footnote

I work in a company.","компания

## Footnote

Я работаю в компании."
"# Translate:

history

## Footnote

This is the history of the country.","история

## Footnote

Это история страны."
"# Translate:

to love

## Footnote

I love my mother.","любить

## Footnote

Я люблю свою мать."
"# Translate:

high

## Footnote

The house is very high.","высокий

## Footnote

Дом очень высокий."
"# Translate:

necessary

## Footnote

It is necessary to work.","нужно

## Footnote

Нужно работать."
"# Translate:

almost

## Footnote

I almost forgot this.","почти

## Footnote

Я почти это забыл."
"# Translate:

to stay

## Footnote

I want to stay in the house today.","остаться

## Footnote

Я хочу остаться в доме сегодня."
"# Translate:

result

## Footnote

This is a good result.","результат

## Footnote

Это хороший результат."
"# Translate:

for example

## Footnote

For example, take this book.","например

## Footnote

Например, возьми эту книгу."
"# Translate:

right

## Footnote

This is my right.","право

## Footnote

Это моё право."
"# Translate:

group

## Footnote

I see the group.","группа

## Footnote

Я вижу группу."
"# Translate:

write

## Footnote

I write a letter.","писать

## Footnote

Я пишу письмо."
"# Translate:

sit

## Footnote

I sit at the table.","сидеть

## Footnote

Я сижу за столом."
"# Translate:

path

## Footnote

This is my path.","путь

## Footnote

Это мой путь."
"# Translate:

car

## Footnote

I bought a new car.","машина

## Footnote

Я купил новую машину."
"# Translate:

war

## Footnote

I know about the war.","война

## Footnote

Я знаю о войне."
"# Translate:

to seem

## Footnote

He seems good.","казаться

## Footnote

Он кажется хорошим."
"# Translate:

to stand

## Footnote

I stand at the door.","стоять

## Footnote

Я стою у двери."
"# Translate:

name

## Footnote

Write your name.","имя

## Footnote

Напишите своё имя."
"# Translate:

solve

## Footnote

Let's solve this problem together.","решить

## Footnote

Давайте решим эту проблему вместе."
"# Translate:

never

## Footnote

I never do this.","никогда

## Footnote

Я никогда этого не делаю."
"# Translate:

cost

## Footnote

The book costs one ruble.","стоить

## Footnote

Книга стоит один рубль."
"# Translate:

small

## Footnote

She bought a small house.","маленький

## Footnote

Она купила маленький дом."
"# Translate:

answer

## Footnote

He knew the answer.","ответ

## Footnote

Он знал ответ."
"# Translate:

water

## Footnote

Give me water.","вода

## Footnote

Дай мне воду."
"# Translate:

solution

## Footnote

We found the solution.","решение

## Footnote

Мы нашли решение."
"# Translate:

god

## Footnote

I believe in God.","бог

## Footnote

Я верю в бога."
"# Translate:

completely

## Footnote

He completely forgot this.","совсем

## Footnote

Он совсем забыл это."
"# Translate:

language

## Footnote

This is a new language.","язык

## Footnote

Это новый язык."
"# Translate:

far

## Footnote

The house is far from the city.","далеко

## Footnote

Дом далеко от города."
"# Translate:

to give

## Footnote

I give him a book.","давать

## Footnote

Я даю ему книгу."
"# Translate:

to answer

## Footnote

I want to answer the question.","ответить

## Footnote

Я хочу ответить на вопрос."
"# Translate:

full

## Footnote

The room is full.","полный

## Footnote

Комната полна."
"# Translate:

people

## Footnote

The people want this.","народ

## Footnote

Народ хочет этого."
"# Translate:

power

## Footnote

He wants power.","власть

## Footnote

Он хочет власти."
"# Translate:

immediately

## Footnote

He left immediately.","сразу

## Footnote

Он ушёл сразу."
"# Translate:

level

## Footnote

The water level is high.","уровень

## Footnote

Уровень воды высокий."
"# Translate:

to exit

## Footnote

I want to exit the house.","выйти

## Footnote

Я хочу выйти из дома."
"# Translate:

night

## Footnote

I sleep at night.","ночь

## Footnote

Я сплю ночью."
"# Translate:

often

## Footnote

I often work in the morning.","часто

## Footnote

Я часто работаю утром."
"# Translate:

ask

## Footnote

Can I ask you?","спросить

## Footnote

Могу я вас спросить?"
"# Translate:

development

## Footnote

This is economic development.","развитие

## Footnote

Это экономическое развитие."
"# Translate:

program

## Footnote

I started a new program.","программа

## Footnote

Я начал новую программу."
"# Translate:

beginning

## Footnote

This is the beginning of the book.","начало

## Footnote

Это начало книги."
"# Translate:

it

## Footnote

It is new.","оно

## Footnote

Оно новое."
"# Translate:

main

## Footnote

This is the main goal.","главный

## Footnote

Это главная цель."
"# Translate:

door

## Footnote

Open the door.","дверь

## Footnote

Откройте дверь."
"# Translate:

together

## Footnote

We work together.","вместе

## Footnote

Мы работаем вместе."
"# Translate:

moment

## Footnote

This moment is important.","момент

## Footnote

Этот момент важен."
"# Translate:

law

## Footnote

I know this law.","закон

## Footnote

Я знаю этот закон."
"# Translate:

number

## Footnote

This is a big number.","число

## Footnote

Это большое число."
"# Translate:

goal

## Footnote

This is my goal.","цель

## Footnote

Это моя цель."
"# Translate:

accept

## Footnote

I can accept this.","принять

## Footnote

Я могу принять это."
"# Translate:

next

## Footnote

Who is next in the queue?","следующий

## Footnote

Кто следующий в очереди?"
"# Translate:

to write

## Footnote

I must write a letter.","написать

## Footnote

Мне надо написать письмо."
"# Translate:

father

## Footnote

I love my father.","отец

## Footnote

Я люблю своего отца."
"# Translate:

truth

## Footnote

I know the truth.","правда

## Footnote

Я знаю правду."
"# Translate:

leg

## Footnote

This is my leg.","нога

## Footnote

Это моя нога."
"# Translate:

old

## Footnote

My old friend is there.","старый

## Footnote

Мой старый друг там."
"# Translate:

help

## Footnote

Thank you for your help.","помощь

## Footnote

Спасибо за вашу помощь."
"# Translate:

information

## Footnote

We want more information.","информация

## Footnote

Мы хотим ещё информации."
"# Translate:

grass snake

## Footnote

I see a grass snake.","уж

## Footnote

Я вижу ужа."
"# Translate:

thousand

## Footnote

I have a thousand rubles.","тысяча

## Footnote

У меня тысяча рублей."
"# Translate:

similar

## Footnote

They have similar interests.","подобный

## Footnote

У них подобные интересы."
"# Translate:

different

## Footnote

We have different opinions.","разный

## Footnote

У нас разные мнения."
"# Translate:

general

## Footnote

This is a general question.","общий

## Footnote

Это общий вопрос."
"# Translate:

month

## Footnote

I work this month.","месяц

## Footnote

Я работаю в этом месяце."
"# Translate:

pass

## Footnote

We passed by the house.","пройти

## Footnote

Мы прошли мимо дома."
"# Translate:

except

## Footnote

I work every day except this day.","кроме

## Footnote

Я работаю каждый день, кроме этого дня."
"# Translate:

minute

## Footnote

One minute is enough.","минута

## Footnote

Одной минуты достаточно."
"# Translate:

little

## Footnote

I have little time.","мало

## Footnote

У меня мало времени."
"# Translate:

everything

## Footnote

I know everything.","всё

## Footnote

Я знаю всё."
"# Translate:

process

## Footnote

I know this process.","процесс

## Footnote

Я знаю этот процесс."
"# Translate:

situation

## Footnote

This situation is bad.","ситуация

## Footnote

Эта ситуация плохая."
"# Translate:

to be able

## Footnote

I was able to do this.","смочь

## Footnote

Я смог это сделать."
"# Translate:

author

## Footnote

The author wrote this book.","автор

## Footnote

Автор написал эту книгу."
"# Translate:

form

## Footnote

Give me the form.","форма

## Footnote

Дайте мне форму."
"# Translate:

voice

## Footnote

I hear your voice.","голос

## Footnote

Я слышу ваш голос."
"# Translate:

thought

## Footnote

This thought is good.","мысль

## Footnote

Эта мысль хорошая."
"# Translate:

light

## Footnote

I see the light.","свет

## Footnote

Я вижу свет."
"# Translate:

quality

## Footnote

The quality is good.","качество

## Footnote

Качество хорошее."
"# Translate:

school

## Footnote

I go to school every day.","школа

## Footnote

Я хожу в школу каждый день."
"# Translate:

every

## Footnote

Every person knows this.","каждый

## Footnote

Каждый человек знает это."
"# Translate:

action

## Footnote

This action is good.","действие

## Footnote

Это действие хорошее."
"# Translate:

man

## Footnote

I see a man.","мужчина

## Footnote

Я вижу мужчину."
"# Translate:

region

## Footnote

This region is big.","область

## Footnote

Эта область большая."
"# Translate:

attention

## Footnote

Thank you for your attention.","внимание

## Footnote

Спасибо за ваше внимание."
"# Translate:

to follow

## Footnote

I follow this path.","следовать

## Footnote

Я следую этому пути."
"# Translate:

use

## Footnote

I use this.","использовать

## Footnote

Я использую это."
"# Translate:

road

## Footnote

I see the road.","дорога

## Footnote

Я вижу дорогу."
"# Translate:

connection

## Footnote

Our connection is strong.","связь

## Footnote

Наша связь сильная."
"# Translate:

look

## Footnote

I remember his look.","взгляд

## Footnote

Я помню его взгляд."
"# Translate:

condition

## Footnote

I know this condition.","условие

## Footnote

Я знаю это условие."
"# Translate:

young

## Footnote

She is young.","молодой

## Footnote

Она молодая."
"# Translate:

soon

## Footnote

I will be there soon.","скоро

## Footnote

Я скоро буду там."
"# Translate:

again

## Footnote

He is reading this again.","снова

## Footnote

Он снова читает это."
"# Translate:

love

## Footnote

I feel love.","любовь

## Footnote

Я чувствую любовь."
"# Translate:

to become

## Footnote

She is becoming famous.","становиться

## Footnote

Она становится известной."
"# Translate:

important

## Footnote

This is an important question.","важный

## Footnote

Это важный вопрос."
"# Translate:

wait

## Footnote

Wait for me there.","ждать

## Footnote

Ждите меня там."
"# Translate:

suddenly

## Footnote

Suddenly he came.","вдруг

## Footnote

Вдруг он пришёл."
"# Translate:

game

## Footnote

We play a new game.","игра

## Footnote

Мы играем в новую игру."
"# Translate:

read

## Footnote

I love to read books every day.","читать

## Footnote

Я люблю читать книги каждый день."
"# Translate:

article

## Footnote

I read an interesting article.","статья

## Footnote

Я читаю интересную статью."
"# Translate:

organization

## Footnote

I know this organization.","организация

## Footnote

Я знаю эту организацию."
"# Translate:

means

## Footnote

We have the means to do this.","средство

## Footnote

У нас есть средства, чтобы это сделать."
"# Translate:

to exist

## Footnote

They exist.","существовать

## Footnote

Они существуют."
"# Translate:

soul

## Footnote

I feel my soul.","душа

## Footnote

Я чувствую свою душу."
"# Translate:

to try

## Footnote

I try again.","пытаться

## Footnote

Я пытаюсь снова."
"# Translate:

body

## Footnote

I see the body.","тело

## Footnote

Я вижу тело."
"# Translate:

to watch

## Footnote

I want to watch this.","посмотреть

## Footnote

Я хочу посмотреть это."
"# Translate:

society

## Footnote

I know this society.","общество

## Footnote

Я знаю это общество."
"# Translate:

wife

## Footnote

He loves his wife.","жена

## Footnote

Он любит свою жену."
"# Translate:

state

## Footnote

This is a state.","государство

## Footnote

Это государство."
"# Translate:

absolutely

## Footnote

Absolutely nobody was there.","совершенно

## Footnote

Совершенно никого там не было."
"# Translate:

letter

## Footnote

I received a letter today.","письмо

## Footnote

Я получил письмо сегодня."
"# Translate:

evening

## Footnote

Good evening.","вечер

## Footnote

Добрый вечер."
"# Translate:

real

## Footnote

This is a real friend.","настоящий

## Footnote

Это настоящий друг."
"# Translate:

back

## Footnote

He looks back.","назад

## Footnote

Он смотрит назад."
"# Translate:

meaning

## Footnote

What is the meaning of life?","смысл

## Footnote

В чём смысл жизни?"
"# Translate:

measure

## Footnote

This measure is good.","мера

## Footnote

Эта мера хорошая."
"# Translate:

family

## Footnote

Family is everything to me.","семья

## Footnote

Семья для меня - это всё."
"# Translate:

simple

## Footnote

The solution was simple.","простой

## Footnote

Решение было простым."
"# Translate:

thing

## Footnote

I see this thing.","вещь

## Footnote

Я вижу эту вещь."
"# Translate:

return

## Footnote

I returned to the house.","вернуться

## Footnote

Я вернулся в дом."
"# Translate:

reason

## Footnote

I know the reason.","причина

## Footnote

Я знаю причину."
"# Translate:

morning

## Footnote

Good morning.","утро

## Footnote

Доброе утро."
"# Translate:

mother

## Footnote

I love my mother.","мать

## Footnote

Я люблю свою мать."
"# Translate:

market

## Footnote

I am at the market today.","рынок

## Footnote

Я сегодня на рынке."
"# Translate:

really

## Footnote

Is this really so?","действительно

## Footnote

Это действительно так?"
"# Translate:

to occur

## Footnote

Such events occur.","происходить

## Footnote

Такие события происходят."
"# Translate:

given

## Footnote

I know the given fact.","данный

## Footnote

Я знаю данный факт."
"# Translate:

girl

## Footnote

I see a girl.","девушка

## Footnote

Я вижу девушку."
"# Translate:

lead

## Footnote

I lead the team.","вести

## Footnote

Я веду команду."
"# Translate:

how much

## Footnote

How much does it cost?","сколько

## Footnote

Сколько это стоит?"
"# Translate:

topic

## Footnote

This is a new topic.","тема

## Footnote

Это новая тема."
"# Translate:

table

## Footnote

The book is on the table.","стол

## Footnote

Книга на столе."
"# Translate:

project

## Footnote

This is a new project.","проект

## Footnote

Это новый проект."
"# Translate:

street

## Footnote

I am on the street.","улица

## Footnote

Я на улице."
"# Translate:

remember

## Footnote

Always remember your first love.","помнить

## Footnote

Всегда помни свою первую любовь."
"# Translate:

to call

## Footnote

They call him that.","называть

## Footnote

Они называют его так."
"# Translate:

point

## Footnote

I see a point.","точка

## Footnote

Я вижу точку."
"# Translate:

appear

## Footnote

He appeared at night.","появиться

## Footnote

Он появился ночью."
"# Translate:

cannot

## Footnote

You cannot do this.","нельзя

## Footnote

Вам нельзя это делать."
"# Translate:

white

## Footnote

I see a white house.","белый

## Footnote

Я вижу белый дом."
"# Translate:

center

## Footnote

I am at the center.","центр

## Footnote

Я в центре."
"# Translate:

equal

## Footnote

We are equal.","равный

## Footnote

Мы равны."
"# Translate:

against

## Footnote

She is against the new policy.","против

## Footnote

Она против новой политики."
"# Translate:

week

## Footnote

This week is good.","неделя

## Footnote

Эта неделя хорошая."
"# Translate:

idea

## Footnote

I love your idea.","идея

## Footnote

Мне нравится ваша идея."
"# Translate:

especially

## Footnote

I love this, especially now.","особенно

## Footnote

Я люблю это, особенно сейчас."
"# Translate:

to fall

## Footnote

The book fell on the table.","упасть

## Footnote

Книга упала на стол."
"# Translate:

room

## Footnote

I am in my room.","комната

## Footnote

Я в своей комнате."
"# Translate:

other

## Footnote

We have no other way.","иной

## Footnote

У нас нет иного пути."
"# Translate:

price

## Footnote

The price is too high.","цена

## Footnote

Цена слишком высокая."
"# Translate:

finally

## Footnote

Finally I know.","наконец

## Footnote

Наконец я знаю."
"# Translate:

famous

## Footnote

He is famous in the world.","известный

## Footnote

Он известен в мире."
"# Translate:

among

## Footnote

He is among friends.","среди

## Footnote

Он среди друзей."
"# Translate:

son

## Footnote

His son loves to play.","сын

## Footnote

Его сын любит играть."
"# Translate:

activity

## Footnote

His activity is important.","деятельность

## Footnote

Его деятельность важна."
"# Translate:

find out

## Footnote

I want to find out.","узнать

## Footnote

Я хочу узнать."
"# Translate:

play

## Footnote

Let's play a game together.","играть

## Footnote

Давайте вместе играть в игру."
"# Translate:

rule

## Footnote

Always follow the rule.","правило

## Footnote

Всегда следуйте правилу."
"# Translate:

Soviet

## Footnote

This is a Soviet book.","советский

## Footnote

Это советская книга."
"# Translate:

movement

## Footnote

I see the movement.","движение

## Footnote

Я вижу движение."
"# Translate:

to engage

## Footnote

I engage in research.","заниматься

## Footnote

Я занимаюсь исследованием."
"# Translate:

exactly

## Footnote

This is exactly what I want.","точно

## Footnote

Это точно то, что я хочу."
"# Translate:

huge

## Footnote

The house is huge.","огромный

## Footnote

Дом огромный."
"# Translate:

mom

## Footnote

I love my mom.","мама

## Footnote

Я люблю свою маму."
"# Translate:

task

## Footnote

I have a task.","задача

## Footnote

У меня есть задача."
