Question,Answer
"# Translate:

abstract

## Footnote

His art is purely abstract.","abstracto

## Footnote

Su arte es puramente abstracto."
"# Translate:

innovative

## Footnote

Their innovative approach solved the issue.","innovador

## Footnote

Su enfoque innovador resolvió el problema."
"# Translate:

dildo

## Footnote

She bought a dildo at the shop.","consolador

## Footnote

Ella compró un consolador en la tienda."
"# Translate:

prominent

## Footnote

He became a prominent scientist.","prominente

## Footnote

Se convirtió en un científico prominente."
"# Translate:

spokesperson

## Footnote

The spokesperson addressed the media.","vocero

## Footnote

El vocero se dirigió a los medios."
"# Translate:

extermination

## Footnote

The extermination of pests is essential.","exterminio

## Footnote

El exterminio de plagas es esencial."
"# Translate:

scalpel

## Footnote

Hand me the scalpel, please.","escalpelo

## Footnote

Pásame el escalpelo, por favor."
"# Translate:

to grab you

## Footnote

I tried to grab you quickly.","agarrarte

## Footnote

Intenté agarrarte rápidamente."
"# Translate:

differential

## Footnote

The differential equation was complex.","diferencial

## Footnote

La ecuación diferencial era compleja."
"# Translate:

faded

## Footnote

The colors on the fabric faded.","desvanecido

## Footnote

Los colores en la tela se han desvanecido."
"# Translate:

herring

## Footnote

I enjoy smoked herring on crackers.","arenque

## Footnote

Disfruto del arenque ahumado en galletas saladas."
"# Translate:

cornice

## Footnote

The cornice adorned the ancient building.","cornisa

## Footnote

La cornisa adornaba el edificio antiguo."
"# Translate:

exorcist

## Footnote

The exorcist banished the evil spirit.","exorcista

## Footnote

El exorcista expulsó al espíritu maligno."
"# Translate:

tenor

## Footnote

He sings as a tenor beautifully.","tenor

## Footnote

Él canta como tenor maravillosamente."
"# Translate:

to rub

## Footnote

Gently rub the lotion in.","frotar

## Footnote

Frota suavemente la loción."
"# Translate:

key

## Footnote

Press the key to start.","tecla

## Footnote

Pulsa la tecla para iniciar."
"# Translate:

I covered

## Footnote

I covered the table with a cloth.","cubrí

## Footnote

Cubrí la mesa con un paño."
"# Translate:

surfer

## Footnote

The surfer rode the giant wave.","surfista

## Footnote

El surfista cabalgó la ola gigante."
"# Translate:

healer

## Footnote

The healer used ancient herbs.","curandero

## Footnote

El curandero usó hierbas antiguas."
"# Translate:

caveman

## Footnote

The caveman hunted with a spear.","cavernícola

## Footnote

El cavernícola cazaba con una lanza."
"# Translate:

guardianship

## Footnote

She assumed guardianship of her niece.","tutela

## Footnote

Ella asumió la tutela de su sobrina."
"# Translate:

forger

## Footnote

The forger created fake paintings.","falsificador

## Footnote

El falsificador creó pinturas falsas."
"# Translate:

founded

## Footnote

The city was founded in 1823.","fundado

## Footnote

La ciudad fue fundada en 1823."
"# Translate:

cut it off

## Footnote

Just cut it off quickly.","córtale

## Footnote

Córtale rápido."
"# Translate:

to reign

## Footnote

She aspires to reign over the kingdom.","reinar

## Footnote

Ella aspira a reinar sobre el reino."
"# Translate:

sleepwalker

## Footnote

The sleepwalker wandered into the kitchen.","sonámbulo

## Footnote

El sonámbulo deambuló hacia la cocina."
"# Translate:

go away (imperative, tú)

## Footnote

Please, just go away now.","ándate

## Footnote

Por favor, ándate ya."
"# Translate:

nutrition

## Footnote

Proper nutrition is essential for health.","nutrición

## Footnote

La nutrición adecuada es esencial para la salud."
"# Translate:

to rest

## Footnote

Time to rest after a long day.","reposar

## Footnote

Hora de reposar después de un largo día."
"# Translate:

gastric

## Footnote

He suffered from severe gastric pain.","estomacal

## Footnote

Sufrió de un dolor estomacal severo."
"# Translate:

supply

## Footnote

We must increase our food supply.","abastecimiento

## Footnote

Debemos aumentar nuestro abastecimiento de alimentos."
"# Translate:

schizophrenic

## Footnote

He was diagnosed as schizophrenic.","esquizofrénico

## Footnote

Fue diagnosticado como esquizofrénico."
"# Translate:

irrigation

## Footnote

Irrigation sustains our farm's crops.","riego

## Footnote

El riego sostiene los cultivos de nuestra granja."
"# Translate:

to pay for

## Footnote

I had to pay for dinner.","costear

## Footnote

Tuve que costear la cena."
"# Translate:

preservation

## Footnote

Wildlife preservation is critically important.","preservación

## Footnote

La preservación de la vida silvestre es de vital importancia."
"# Translate:

encryption

## Footnote

Encryption protects our data online.","encriptación

## Footnote

La encriptación protege nuestros datos en línea."
"# Translate:

to socialize

## Footnote

I love to socialize with friends.","socializar

## Footnote

Me encanta socializar con amigos."
"# Translate:

groin

## Footnote

He felt a sharp pain in his groin.","ingle

## Footnote

Sintió un dolor agudo en su ingle."
"# Translate:

to investigate

## Footnote

Police arrived to investigate the scene.","indagar

## Footnote

La policía llegó para indagar la escena."
"# Translate:

reasonably

## Footnote

Prices are reasonably affordable here.","razonablemente

## Footnote

Los precios son razonablemente asequibles aquí."
"# Translate:

inflexible

## Footnote

The schedule is inflexible.","inflexible

## Footnote

El horario es inflexible."
"# Translate:

Hispanic

## Footnote

She identifies as Hispanic.","hispano

## Footnote

Ella se identifica como hispana."
"# Translate:

governed

## Footnote

The city was governed fairly.","gobernado

## Footnote

La ciudad fue gobernada justamente."
"# Translate:

I write down

## Footnote

I write down the most important details.","anoto

## Footnote

Anoto la información más importante."
"# Translate:

to cheer me up

## Footnote

I called her to cheer myself up.","animarme

## Footnote

La llamé para animarme."
"# Translate:

potty, chamber pot

## Footnote

He emptied the chamber pot outside.","orinal

## Footnote

Vació el orinal afuera."
"# Translate:

egotistical

## Footnote

He's too egotistical to listen.","egocéntrico

## Footnote

Es demasiado egocéntrico para escuchar."
"# Translate:

operational

## Footnote

The system is now operational.","operacional

## Footnote

El sistema está ahora operacional."
"# Translate:

sculptor

## Footnote

The sculptor chiseled the marble carefully.","escultor

## Footnote

El escultor cinceló el mármol cuidadosamente."
"# Translate:

bully

## Footnote

The bully targeted the new student.","abusador

## Footnote

El abusador se metió con el nuevo estudiante."
"# Translate:

walrus

## Footnote

A walrus has large tusks.","morsa

## Footnote

Una morsa tiene colmillos grandes."
"# Translate:

sawmill

## Footnote

The sawmill buzzed with activity today.","aserradero

## Footnote

El aserradero zumbaba de actividad hoy."
"# Translate:

to please

## Footnote

She sings to please the crowd.","agradar

## Footnote

Ella canta para agradar al público."
"# Translate:

I improvise

## Footnote

I improvise the song.","improviso

## Footnote

Improviso la canción."
"# Translate:

I disappointed

## Footnote

I disappointed my parents greatly.","decepcioné

## Footnote

Decepcioné mucho a mis padres."
"# Translate:

save you

## Footnote

I can save you some time.","ahorrarte

## Footnote

Puedo ahorrarte algo de tiempo."
"# Translate:

relativity

## Footnote

Einstein's theory of relativity revolutionized physics.","relatividad

## Footnote

La teoría de la relatividad de Einstein revolucionó la física."
"# Translate:

updated

## Footnote

I have updated my resume.","actualizado

## Footnote

He actualizado mi currículum."
"# Translate:

leave (imperative, ustedes)

## Footnote

Please leave the room now.","márchense

## Footnote

Por favor, márchense de la habitación ahora."
"# Translate:

intolerant

## Footnote

He is intolerant of loud noises.","intolerante

## Footnote

Él es intolerante a los ruidos fuertes."
"# Translate:

to rent

## Footnote

I decided to rent a car.","rentar

## Footnote

Decidí rentar un coche."
"# Translate:

macabre

## Footnote

The movie's theme was deeply macabre.","macabro

## Footnote

El tema de la película era profundamente macabro."
"# Translate:

healer

## Footnote

The healer restored my health.","sanador

## Footnote

El sanador restauró mi salud."
"# Translate:

to explain it to me

## Footnote

Please, try to explain it to me.","explicármelo

## Footnote

Por favor, intenta explicármelo."
"# Translate:

pathologist

## Footnote

The pathologist examined the tissue samples.","patólogo

## Footnote

El patólogo examinó las muestras de tejido."
"# Translate:

hatter

## Footnote

The hatter crafted exquisite hats.","sombrerero

## Footnote

El sombrerero fabricó sombreros exquisitos."
"# Translate:

outlaw

## Footnote

The outlaw fled into the mountains.","forajido

## Footnote

El forajido huyó hacia las montañas."
"# Translate:

instrumental

## Footnote

Beethoven's Für Elise is an instrumental piece.","instrumental

## Footnote

Para Elisa de Beethoven es un tema instrumental."
"# Translate:

to house

## Footnote

The shelter aims to house refugees.","albergar

## Footnote

El refugio tiene como objetivo albergar a refugiados."
"# Translate:

eviction

## Footnote

The eviction notice arrived yesterday.","desalojo

## Footnote

La notificación de desalojo llegó ayer."
"# Translate:

protruding

## Footnote

Rocks were protruding from the water.","saliente

## Footnote

Había rocas salientes del agua."
"# Translate:

abused

## Footnote

The dog was abused and neglected.","maltratado

## Footnote

El perro fue maltratado y descuidado."
"# Translate:

edema

## Footnote

His leg showed signs of edema.","edema

## Footnote

Su pierna mostraba signos de edema."
"# Translate:

we analyze

## Footnote

We analyze the data thoroughly.","analizamos

## Footnote

Analizamos los datos minuciosamente."
"# Translate:

seals

## Footnote

The notary seals the document with his signature.","sella

## Footnote

El notario sella el documento con su firma."
"# Translate:

crouched

## Footnote

The cat crouched before pouncing.","agachado

## Footnote

El gato estaba agachado antes de saltar."
"# Translate:

succeeded

## Footnote

She finally succeeded in her goals.","triunfado

## Footnote

Ella finalmente ha triunfado en sus metas."
"# Translate:

pathogen

## Footnote

The pathogen caused the disease.","patógeno

## Footnote

El patógeno causó la enfermedad."
"# Translate:

we ride

## Footnote

We ride at dawn together.","montamos

## Footnote

Montamos al amanecer juntos."
"# Translate:

let's move

## Footnote

Let's move to the next topic.","movamos

## Footnote

Movamos la discusión al siguiente tema."
"# Translate:

they will take out

## Footnote

They will take out the trash.","sacarán

## Footnote

Sacarán la basura."
"# Translate:

exceptionally

## Footnote

She sings exceptionally well.","excepcionalmente

## Footnote

Ella canta excepcionalmente bien."
"# Translate:

dictation

## Footnote

He practiced English through dictation exercises.","dictado

## Footnote

Practicó inglés mediante ejercicios de dictado."
"# Translate:

interpreter

## Footnote

She works as a court interpreter.","intérprete

## Footnote

Ella trabaja como intérprete de tribunal."
"# Translate:

injured

## Footnote

The injured player left the field.","lesionado

## Footnote

El jugador lesionado salió del campo."
"# Translate:

to corroborate

## Footnote

Witnesses could corroborate his alibi.","corroborar

## Footnote

Los testigos podían corroborar su coartada."
"# Translate:

read you

## Footnote

I can read you like a book.","leerte

## Footnote

Puedo leerte como a un libro."
"# Translate:

council

## Footnote

The council will meet tomorrow.","concilio

## Footnote

El concilio se reunirá mañana."
"# Translate:

harpoon

## Footnote

He aimed the harpoon at the whale.","arpón

## Footnote

Apuntó con el arpón a la ballena."
"# Translate:

vitality

## Footnote

Her dance was full of vitality.","vitalidad

## Footnote

Su baile estaba lleno de vitalidad."
"# Translate:

medically

## Footnote

The treatment is medically necessary.","médicamente

## Footnote

El tratamiento es médicamente necesario."
"# Translate:

hick

## Footnote

He seemed like a hick to them.","paleto

## Footnote

Les pareció un paleto."
"# Translate:

gnomes

## Footnote

Gnomes often appear in fairy tales.","gnomos

## Footnote

Los gnomos aparecen a menudo en los cuentos de hadas."
"# Translate:

catalyst

## Footnote

Enzymes act as a catalyst in reactions.","catalizador

## Footnote

Las enzimas actúan como un catalizador en las reacciones."
"# Translate:

changing

## Footnote

The weather is always changing.","cambiante

## Footnote

El clima está siempre cambiante."
"# Translate:

unleashed

## Footnote

The storm unleashed chaos everywhere.","desatado

## Footnote

La tormenta ha desatado el caos en todas partes."
"# Translate:

I pursued

## Footnote

I pursued my dreams relentlessly.","perseguí

## Footnote

Perseguí mis sueños sin descanso."
"# Translate:

good sense, good judgment

## Footnote

She spoke with remarkable sense.","sensatez

## Footnote

Ella habló con notable sensatez."
"# Translate:

twenty-three

## Footnote

She turned twenty-three last month.","veintitrés

## Footnote

Ella cumplió veintitrés el mes pasado."
"# Translate:

fundamentally

## Footnote

He is fundamentally a good person.","fundamentalmente

## Footnote

Él es fundamentalmente una buena persona."
"# Translate:

parody

## Footnote

SNL is famous for its parody sketches.","parodia

## Footnote

SNL es famoso por sus sketches de parodia."
"# Translate:

prodigal

## Footnote

The prodigal son returned home.","pródigo

## Footnote

El hijo pródigo regresó a casa."
"# Translate:

humanitarian

## Footnote

She received a humanitarian award.","humanitario

## Footnote

Ella recibió un premio humanitario."
"# Translate:

to move away

## Footnote

You need to move away from the edge.","apartarte

## Footnote

Necesitas apartarte del borde."
"# Translate:

invader

## Footnote

The invader breached the city walls.","invasor

## Footnote

El invasor rompió las murallas de la ciudad."
"# Translate:

celebrated

## Footnote

She is a celebrated author.","celebrado

## Footnote

Ella es una autora celebrada."
"# Translate:

get in (imperative, usted)

## Footnote

Hurry, get in the car!","métase

## Footnote

¡Apúrese, métase en el coche!"
"# Translate:

beach umbrella

## Footnote

She forgot her beach umbrella at home.","sombrilla

## Footnote

Ella olvidó su sombrilla en casa."
"# Translate:

you shoot (subjunctive, vosotros)

## Footnote

Please don't shoot the messenger.","disparéis

## Footnote

Por favor, no le disparéis al mensajero."
"# Translate:

invent (imperative, usted)

## Footnote

Please invent a new recipe.","invente

## Footnote

Por favor, invente una nueva receta."
"# Translate:

to pump

## Footnote

I need to pump the water.","bombear

## Footnote

Necesito bombear el agua."
"# Translate:

you had

## Footnote

You had your chance yesterday.","tuvisteis

## Footnote

Tuvisteis vuestra oportunidad ayer."
"# Translate:

striped

## Footnote

The cat wore a striped collar.","rayado

## Footnote

El gato llevaba un collar rayado."
"# Translate:

flexibility

## Footnote

Yoga improves your flexibility significantly.","flexibilidad

## Footnote

El yoga mejora significativamente tu flexibilidad."
"# Translate:

I dared

## Footnote

I dared to speak up first.","me atreví

## Footnote

Me atreví a hablar primero."
"# Translate:

lithium

## Footnote

Lithium batteries power many devices.","litio

## Footnote

Las baterías de litio alimentan muchos dispositivos."
"# Translate:

to melt

## Footnote

The sun is going to melt the ice.","derretir

## Footnote

El sol va a derretir el hielo."
"# Translate:

triangular

## Footnote

The table has a triangular shape.","triangular

## Footnote

La mesa tiene forma triangular."
"# Translate:

horn

## Footnote

The car's horn blared loudly.","claxon

## Footnote

El claxon del coche sonó fuertemente."
"# Translate:

I confuse

## Footnote

I get confused easily in large crowds.","confundo

## Footnote

Me confundo fácilmente en multitudes grandes."
"# Translate:

census

## Footnote

The census occurs every ten years.","censo

## Footnote

El censo ocurre cada diez años."
"# Translate:

slip-up

## Footnote

It was just a slip-up.","desliz

## Footnote

Fue solo un desliz."
"# Translate:

they pretend

## Footnote

Kids often pretend to be superheroes.","fingen

## Footnote

Los niños a menudo fingen ser superhéroes."
"# Translate:

submission

## Footnote

Her submission was met with approval.","sumisión

## Footnote

Su sumisión fue recibida con aprobación."
"# Translate:

condition

## Footnote

He suffers from a heart condition.","afección

## Footnote

Él sufre de una afección cardíaca."
"# Translate:

I discuss

## Footnote

I discuss politics frequently.","discuto

## Footnote

Discuto sobre política frecuentemente."
"# Translate:

sore

## Footnote

My muscles are sore after exercising.","dolorido

## Footnote

Mis músculos están doloridos después de hacer ejercicio."
"# Translate:

albino

## Footnote

The albino rabbit hid under the bed.","albino

## Footnote

El conejo albino se escondió debajo de la cama."
"# Translate:

cartoonist, draftsman

## Footnote

The cartoonist explained all the cartoons.","dibujante

## Footnote

El dibujante explicó todas las viñetas."
"# Translate:

atrocious

## Footnote

The movies were atrocious.","espantosas

## Footnote

Las películas eran espantosas."
"# Translate:

disobedience

## Footnote

His disobedience led to severe consequences.","desobediencia

## Footnote

Su desobediencia condujo a consecuencias severas."
"# Translate:

folk (music)

## Footnote

We danced to lively folk music.","folk

## Footnote

Bailamos con música folk animada."
"# Translate:

abusive

## Footnote

He left due to her abusive behavior.","abusivo

## Footnote

Él se fue debido a su comportamiento abusivo."
"# Translate:

we used

## Footnote

We used it all the time.","usábamos

## Footnote

Lo usábamos todo el tiempo."
"# Translate:

stimulates

## Footnote

Coffee stimulates my brain in the morning.","estimula

## Footnote

El café estimula mi cerebro por la mañana."
"# Translate:

charitable

## Footnote

The charitable event starts now.","benéfico

## Footnote

El evento benéfico comienza ahora."
"# Translate:

I insisted

## Footnote

I insisted on paying the bill.","insistí

## Footnote

Insistí en pagar la cuenta."
"# Translate:

irreversible

## Footnote

Climate change effects are irreversible.","irreversible

## Footnote

Los efectos del cambio climático son irreversibles."
"# Translate:

joined

## Footnote

They joined their hands together.","juntado

## Footnote

Se han juntado las manos."
"# Translate:

renewed, renovated

## Footnote

The house was renovated beautifully.","renovado

## Footnote

La casa fue renovada hermosamente."
"# Translate:

celery

## Footnote

I added celery to the salad.","apio

## Footnote

Agregué apio a la ensalada."
"# Translate:

to tempt

## Footnote

She tried to tempt him with sweets.","tentar

## Footnote

Ella intentó tentarlo con dulces."
"# Translate:

bourgeois

## Footnote

The bourgeois family lived comfortably.","burgués

## Footnote

La familia burguesa vivía cómodamente."
"# Translate:

vanished

## Footnote

It vanished into thin air.","esfumado

## Footnote

Se ha esfumado en el aire."
"# Translate:

fauna

## Footnote

Australia's fauna is incredibly diverse.","fauna

## Footnote

La fauna de Australia es increíblemente diversa."
"# Translate:

menopause

## Footnote

Menopause marks a significant life transition.","menopausia

## Footnote

La menopausia marca una transición significativa en la vida."
"# Translate:

volleyball

## Footnote

We play volleyball every Saturday morning.","voleibol

## Footnote

Jugamos al voleibol todos los sábados por la mañana."
"# Translate:

prisoner

## Footnote

The prisoner awaited his trial patiently.","reo

## Footnote

El reo esperó su juicio pacientemente."
"# Translate:

threatening

## Footnote

The sky looked dark and threatening.","amenazante

## Footnote

El cielo se veía oscuro y amenazante."
"# Translate:

uncontrolled

## Footnote

The fire spread uncontrolled.","descontrolado

## Footnote

El fuego se propagó descontrolado."
"# Translate:

to counterattack

## Footnote

They planned a swift counterattack.","contraatacar

## Footnote

Planearon contraatacar rápidamente."
"# Translate:

I released

## Footnote

I released the balloon into the sky.","solté

## Footnote

Solté el globo al cielo."
"# Translate:

let's forget it (imperative, nosotros)

## Footnote

About the argument, let's forget it.","olvidémoslo

## Footnote

Sobre el argumento, olvidémoslo."
