Question,Answer
"# Translate:

loneliness

## Footnote

Loneliness is hard.","одиночество

## Footnote

Одиночество — это тяжело."
"# Translate:

fantasy

## Footnote

She lived in her own fantasy world.","фантазия

## Footnote

Она жила в своем мире фантазий."
"# Translate:

allegedly

## Footnote

He allegedly left.","якобы

## Footnote

Он якобы ушёл."
"# Translate:

manufacturing

## Footnote

The manufacturing sector is important.","производственный

## Footnote

Производственный сектор важен."
"# Translate:

mine

## Footnote

The field was full of mines.","мина

## Footnote

Поле было полно мин."
"# Translate:

responsible

## Footnote

He is a responsible person.","ответственный

## Footnote

Он ответственный человек."
"# Translate:

wolf

## Footnote

I see a wolf.","волк

## Footnote

Я вижу волка."
"# Translate:

damage

## Footnote

This is significant damage.","ущерб

## Footnote

Это значительный ущерб."
"# Translate:

wet

## Footnote

The grass is wet.","мокрый

## Footnote

Трава мокрая."
"# Translate:

expansion

## Footnote

The company announced the expansion.","расширение

## Footnote

Компания объявила о расширении."
"# Translate:

to scream

## Footnote

She screamed for help.","закричать

## Footnote

Она закричала о помощи."
"# Translate:

tent

## Footnote

The tent is here.","палатка

## Footnote

Палатка здесь."
"# Translate:

salon

## Footnote

She is at the salon.","салон

## Footnote

Она в салоне."
"# Translate:

magnificent

## Footnote

The view was simply magnificent.","великолепный

## Footnote

Вид был просто великолепен."
"# Translate:

reflect

## Footnote

Water reflects the sky.","отражать

## Footnote

Вода отражает небо."
"# Translate:

to climb

## Footnote

The cat is climbing a tree.","лезть

## Footnote

Кошка лезет на дерево."
"# Translate:

hunger

## Footnote

He knows hunger.","голод

## Footnote

Он знает голод."
"# Translate:

shot

## Footnote

He heard a shot.","выстрел

## Footnote

Он слышал выстрел."
"# Translate:

cupboard

## Footnote

The cupboard is here.","шкаф

## Footnote

Шкаф здесь."
"# Translate:

winner

## Footnote

She is the winner.","победитель

## Footnote

Она победитель."
"# Translate:

to trust

## Footnote

I trust him.","доверять

## Footnote

Я ему доверяю."
"# Translate:

genre

## Footnote

I love this genre.","жанр

## Footnote

Я люблю этот жанр."
"# Translate:

philosophical

## Footnote

This is a philosophical question.","философский

## Footnote

Это философский вопрос."
"# Translate:

objective

## Footnote

His analysis was objective.","объективный

## Footnote

Его анализ был объективным."
"# Translate:

tragedy

## Footnote

This is a tragedy.","трагедия

## Footnote

Это трагедия."
"# Translate:

sacred

## Footnote

The forest is considered sacred.","священный

## Footnote

Лес считается священным."
"# Translate:

complain

## Footnote

She did not complain.","жаловаться

## Footnote

Она не жаловалась."
"# Translate:

Thursday

## Footnote

I have a meeting on Thursday.","четверг

## Footnote

У меня встреча в четверг."
"# Translate:

festival

## Footnote

The city has a music festival.","фестиваль

## Footnote

В городе есть музыкальный фестиваль."
"# Translate:

hatred

## Footnote

I feel hatred.","ненависть

## Footnote

Я чувствую ненависть."
"# Translate:

hill

## Footnote

We sat on the hill.","холм

## Footnote

Мы сидели на холме."
"# Translate:

frequency

## Footnote

This frequency is high.","частота

## Footnote

Эта частота высокая."
"# Translate:

context

## Footnote

This is the context.","контекст

## Footnote

Это контекст."
"# Translate:

copy

## Footnote

Please, make a copy of this document.","копия

## Footnote

Пожалуйста, сделайте копию этого документа."
"# Translate:

satisfaction

## Footnote

She felt satisfaction.","удовлетворение

## Footnote

Она чувствовала удовлетворение."
"# Translate:

knot

## Footnote

There is a knot.","узел

## Footnote

Там есть узел."
"# Translate:

psychologist

## Footnote

The psychologist spoke to me.","психолог

## Footnote

Психолог говорил со мной."
"# Translate:

harm

## Footnote

Harm exists.","вред

## Footnote

Вред существует."
"# Translate:

financing

## Footnote

We need financing for this project.","финансирование

## Footnote

Нам нужно финансирование для этого проекта."
"# Translate:

not bad

## Footnote

This is not bad.","неплохо

## Footnote

Это неплохо."
"# Translate:

to visit

## Footnote

I want to visit this city soon.","побывать

## Footnote

Я хочу скоро побывать в этом городе."
"# Translate:

ideology

## Footnote

His ideology is clear.","идеология

## Footnote

Его идеология ясна."
"# Translate:

register

## Footnote

Please register this document.","зарегистрировать

## Footnote

Пожалуйста, зарегистрируйте этот документ."
"# Translate:

command

## Footnote

He received command of the army.","командование

## Footnote

Он получил командование армией."
"# Translate:

negative

## Footnote

The result was negative.","отрицательный

## Footnote

Результат был отрицательным."
"# Translate:

to be created

## Footnote

New companies continue to be created.","создаваться

## Footnote

Новые компании продолжают создаваться."
"# Translate:

conviction

## Footnote

His conviction is strong.","убеждение

## Footnote

Его убеждение сильно."
"# Translate:

to regret

## Footnote

He began to regret his words.","жалеть

## Footnote

Он начал жалеть о своих словах."
"# Translate:

rock

## Footnote

The rock is high.","скала

## Footnote

Скала высокая."
"# Translate:

Tuesday

## Footnote

I have a meeting on Tuesday.","вторник

## Footnote

У меня встреча во вторник."
"# Translate:

certainly

## Footnote

I will certainly come.","непременно

## Footnote

Я непременно приду."
"# Translate:

accusation

## Footnote

The accusation was clear.","обвинение

## Footnote

Обвинение было ясным."
"# Translate:

artificial

## Footnote

These flowers look artificial.","искусственный

## Footnote

Эти цветы выглядят искусственными."
"# Translate:

carry out

## Footnote

They will carry out the old table.","вынести

## Footnote

Они вынесут старый стол."
"# Translate:

exclude

## Footnote

Please exclude this name from the list.","исключить

## Footnote

Пожалуйста, исключите это имя из списка."
"# Translate:

liter

## Footnote

I need a liter of milk.","литр

## Footnote

Мне нужен литр молока."
"# Translate:

textbook

## Footnote

Her textbook is at home.","учебник

## Footnote

Её учебник дома."
"# Translate:

to exceed

## Footnote

This number can exceed ten.","превышать

## Footnote

Это число может превышать десять."
"# Translate:

ribbon

## Footnote

She has a red ribbon in her hair.","лента

## Footnote

У неё красная лента в волосах."
"# Translate:

Christian

## Footnote

This is a Christian book.","христианский

## Footnote

Это христианская книга."
"# Translate:

insufficient

## Footnote

His answer was insufficient.","недостаточный

## Footnote

Его ответ был недостаточным."
"# Translate:

readiness

## Footnote

His readiness is important.","готовность

## Footnote

Его готовность важна."
"# Translate:

authority

## Footnote

He spoke to the authority.","начальство

## Footnote

Он говорил с начальством."
"# Translate:

to manifest

## Footnote

Fear began to manifest.","проявляться

## Footnote

Страх начал проявляться."
"# Translate:

load

## Footnote

The computer has a big load.","нагрузка

## Footnote

У компьютера большая нагрузка."
"# Translate:

unite

## Footnote

Let's unite our groups.","объединить

## Footnote

Давайте объединим наши группы."
"# Translate:

soulful

## Footnote

Her voice was deep and soulful.","душевный

## Footnote

Её голос был глубоким и душевным."
"# Translate:

slave

## Footnote

He lived like a slave.","раб

## Footnote

Он жил как раб."
"# Translate:

correspondent

## Footnote

The correspondent wrote this letter.","корреспондент

## Footnote

Корреспондент написал это письмо."
"# Translate:

satellite

## Footnote

The satellite is near Earth.","спутник

## Footnote

Спутник рядом с Землёй."
"# Translate:

chain

## Footnote

This chain is old.","цепь

## Footnote

Эта цепь старая."
"# Translate:

miss

## Footnote

I will miss the train again.","пропустить

## Footnote

Я снова пропущу поезд."
"# Translate:

pink

## Footnote

She has a bright pink dress.","розовый

## Footnote

У неё яркое розовое платье."
"# Translate:

to thank

## Footnote

We thank the teacher.","благодарить

## Footnote

Мы благодарим учителя."
"# Translate:

episode

## Footnote

I watched this episode yesterday.","эпизод

## Footnote

Я смотрел этот эпизод вчера."
"# Translate:

take into account

## Footnote

We need to take this fact into account.","учесть

## Footnote

Нужно учесть этот факт."
"# Translate:

column

## Footnote

The column is high.","колонна

## Footnote

Колонна высокая."
"# Translate:

parliament

## Footnote

The parliament accepted a new law.","парламент

## Footnote

Парламент принял новый закон."
"# Translate:

cathedral

## Footnote

The cathedral is old and big.","собор

## Footnote

Собор старый и большой."
"# Translate:

to dance

## Footnote

She loves to dance.","танцевать

## Footnote

Она любит танцевать."
"# Translate:

foolishness

## Footnote

This is foolishness.","глупость

## Footnote

Это глупость."
"# Translate:

emotional

## Footnote

This was an emotional day.","эмоциональный

## Footnote

Это был эмоциональный день."
"# Translate:

transfer

## Footnote

Please transfer the meeting to Friday.","перенести

## Footnote

Пожалуйста, перенесите встречу на пятницу."
"# Translate:

town

## Footnote

The town is small.","городок

## Footnote

Городок маленький."
"# Translate:

amateur

## Footnote

He is an amateur.","любитель

## Footnote

Он любитель."
"# Translate:

bar

## Footnote

The bar is here.","бар

## Footnote

Бар здесь."
"# Translate:

decent

## Footnote

He has a decent suit.","приличный

## Footnote

У него приличный костюм."
"# Translate:

to be contained

## Footnote

This information is contained in the letter.","содержаться

## Footnote

Эта информация содержится в письме."
"# Translate:

review

## Footnote

I read an interesting movie review.","обзор

## Footnote

Я прочитал интересный обзор фильма."
"# Translate:

claim

## Footnote

He has a claim to this house.","право

## Footnote

У него есть право на этот дом."
"# Translate:

shirt

## Footnote

I have a new shirt.","рубашка

## Footnote

У меня новая рубашка."
"# Translate:

Italian

## Footnote

I love Italian music.","итальянский

## Footnote

Я люблю итальянскую музыку."
"# Translate:

yearning

## Footnote

She felt a deep yearning for home.","тоска

## Footnote

Она чувствовала глубокую тоску по дому."
"# Translate:

breakfast

## Footnote

I eat bread for breakfast.","завтрак

## Footnote

Я ем хлеб на завтрак."
"# Translate:

pension

## Footnote

She has a small pension.","пенсия

## Footnote

У неё маленькая пенсия."
"# Translate:

recovery

## Footnote

Recovery is important.","восстановление

## Footnote

Восстановление важно."
"# Translate:

tourist

## Footnote

The tourist has a map.","турист

## Footnote

У туриста есть карта."
"# Translate:

investor

## Footnote

The investor looks at the market.","инвестор

## Footnote

Инвестор смотрит на рынок."
"# Translate:

compare

## Footnote

Let's compare the two books.","сравнить

## Footnote

Давайте сравним две книги."
"# Translate:

fashion

## Footnote

Fashion changes every year.","мода

## Footnote

Мода меняется каждый год."
"# Translate:

mortgage

## Footnote

They want to mortgage their house.","заложить

## Footnote

Они хотят заложить свой дом."
"# Translate:

developer

## Footnote

The developer wrote this program.","разработчик

## Footnote

Разработчик написал эту программу."
"# Translate:

to draw

## Footnote

I love to draw.","рисовать

## Footnote

Я люблю рисовать."
"# Translate:

emergence

## Footnote

The emergence of the problem was unexpected.","возникновение

## Footnote

Возникновение проблемы было неожиданным."
"# Translate:

to be fooled

## Footnote

I am not fooled by that.","вестись

## Footnote

Я на это не ведусь."
"# Translate:

unity

## Footnote

Unity is important.","единство

## Footnote

Единство важно."
"# Translate:

foreigner

## Footnote

The foreigner is here.","иностранец

## Footnote

Иностранец здесь."
"# Translate:

statistics

## Footnote

Statistics show this fact.","статистика

## Footnote

Статистика показывает этот факт."
"# Translate:

to warn

## Footnote

I want to warn you.","предупредить

## Footnote

Я хочу предупредить вас."
"# Translate:

to worry

## Footnote

I worry.","волноваться

## Footnote

Я волнуюсь."
"# Translate:

musician

## Footnote

The musician plays music.","музыкант

## Footnote

Музыкант играет музыку."
"# Translate:

decade

## Footnote

She lived in this city for a decade.","десятилетие

## Footnote

Она жила в этом городе десятилетие."
"# Translate:

to shake

## Footnote

I want to shake his hand.","пожать

## Footnote

Я хочу пожать ему руку."
"# Translate:

realize

## Footnote

She will realize the truth.","осознать

## Footnote

Она осознает правду."
"# Translate:

brilliant

## Footnote

This is a brilliant idea.","блестящий

## Footnote

Это блестящая идея."
"# Translate:

killer

## Footnote

The police will find the killer.","убийца

## Footnote

Полиция найдёт убийцу."
"# Translate:

sad

## Footnote

He felt sad today.","печальный

## Footnote

Он был печален сегодня."
"# Translate:

improvement

## Footnote

This is a significant improvement.","улучшение

## Footnote

Это значительное улучшение."
"# Translate:

apple

## Footnote

I eat an apple every morning.","яблоко

## Footnote

Я ем яблоко каждое утро."
"# Translate:

to declare

## Footnote

They declare this every year.","заявлять

## Footnote

Они заявляют это каждый год."
"# Translate:

locality

## Footnote

This locality is beautiful.","местность

## Footnote

Эта местность красива."
"# Translate:

expedition

## Footnote

The expedition is in the mountains.","экспедиция

## Footnote

Экспедиция в горах."
"# Translate:

to earn

## Footnote

She earns enough.","зарабатывать

## Footnote

Она зарабатывает достаточно."
"# Translate:

progress

## Footnote

We see progress today.","прогресс

## Footnote

Мы видим прогресс сегодня."
"# Translate:

belt

## Footnote

His belt is new.","пояс

## Footnote

Его пояс новый."
"# Translate:

queen

## Footnote

The queen is in the palace.","королева

## Footnote

Королева во дворце."
"# Translate:

profitable

## Footnote

This business can be profitable.","выгодный

## Footnote

Этот бизнес может быть выгодным."
"# Translate:

old woman

## Footnote

The old woman is in the room.","старуха

## Footnote

Старуха в комнате."
"# Translate:

aerodrome

## Footnote

We are at the aerodrome.","аэродром

## Footnote

Мы на аэродроме."
"# Translate:

to share

## Footnote

I love to share my stories.","делиться

## Footnote

Я люблю делиться своими историями."
"# Translate:

react

## Footnote

She will not react to the news.","реагировать

## Footnote

Она не будет реагировать на новости."
"# Translate:

ally

## Footnote

He became our ally.","союзник

## Footnote

Он стал нашим союзником."
"# Translate:

reveal

## Footnote

She will reveal the secret.","раскрыть

## Footnote

Она раскроет секрет."
"# Translate:

corporation

## Footnote

The corporation has a new name.","корпорация

## Footnote

У корпорации новое имя."
"# Translate:

temporary

## Footnote

This is a temporary solution.","временный

## Footnote

Это временное решение."
"# Translate:

to tire of

## Footnote

She began to tire of this work.","надоесть

## Footnote

Ей надоела эта работа."
"# Translate:

detain

## Footnote

The police will detain this man soon.","задержать

## Footnote

Полиция скоро задержит этого человека."
"# Translate:

boot

## Footnote

Her boot is new.","сапог

## Footnote

Её сапог новый."
"# Translate:

trifle

## Footnote

It is a trifle.","мелочь

## Footnote

Это мелочь."
"# Translate:

discipline

## Footnote

Discipline is important for success.","дисциплина

## Footnote

Дисциплина важна для успеха."
"# Translate:

at first

## Footnote

At first I did not know.","вначале

## Footnote

Вначале я не знал."
"# Translate:

airport

## Footnote

The airport is near.","аэропорт

## Footnote

Аэропорт рядом."
"# Translate:

on time

## Footnote

He arrived on time for the meeting.","вовремя

## Footnote

Он прибыл вовремя на встречу."
"# Translate:

myth

## Footnote

The myth is old.","миф

## Footnote

Миф старый."
"# Translate:

freely

## Footnote

He speaks freely.","свободно

## Footnote

Он свободно говорит."
"# Translate:

author's

## Footnote

I love the author's unique style.","авторский

## Footnote

Мне нравится уникальный авторский стиль."
"# Translate:

knock down

## Footnote

The car will knock down the tree.","сбить

## Footnote

Машина собьёт дерево."
"# Translate:

Polish

## Footnote

She loves Polish books.","польский

## Footnote

Она любит польские книги."
"# Translate:

competitor

## Footnote

He is my competitor.","конкурент

## Footnote

Он мой конкурент."
"# Translate:

mask

## Footnote

Wear a mask in the store.","маска

## Footnote

Надень маску в магазине."
"# Translate:

complaint

## Footnote

She wrote a complaint yesterday.","жалоба

## Footnote

Она написала жалобу вчера."
"# Translate:

consumption

## Footnote

Energy consumption is increasing.","потребление

## Footnote

Потребление энергии растёт."
"# Translate:

to rely on

## Footnote

I learned to rely on myself.","опираться

## Footnote

Я научился опираться на себя."
"# Translate:

signature

## Footnote

The document needs a signature.","подпись

## Footnote

Документу нужна подпись."
"# Translate:

transparent

## Footnote

The water was transparent.","прозрачный

## Footnote

Вода была прозрачной."
"# Translate:

aviation

## Footnote

Aviation is important.","авиация

## Footnote

Авиация важна."
"# Translate:

cow

## Footnote

The cow is in the field.","корова

## Footnote

Корова на поле."
"# Translate:

start

## Footnote

I'll start the car now.","завести

## Footnote

Я сейчас заведу машину."
"# Translate:

to be applied

## Footnote

This rule is applied everywhere.","применяться

## Footnote

Это правило применяется везде."
"# Translate:

to lie down

## Footnote

I lie down early.","ложиться

## Footnote

Я ложусь рано."
"# Translate:

insist

## Footnote

I insist on this answer.","настаивать

## Footnote

Я настаиваю на этом ответе."
"# Translate:

beverage

## Footnote

I want a cold beverage.","напиток

## Footnote

Я хочу холодный напиток."
"# Translate:

elect

## Footnote

They will elect a new president soon.","избрать

## Footnote

Они скоро изберут нового президента."
"# Translate:

liberation

## Footnote

The city celebrated its liberation.","освобождение

## Footnote

Город отметил своё освобождение."
"# Translate:

double

## Footnote

I want a double coffee.","двойной

## Footnote

Я хочу двойной кофе."
"# Translate:

written

## Footnote

This is a written document.","письменный

## Footnote

Это письменный документ."
"# Translate:

count

## Footnote

The count lives in the city.","граф

## Footnote

Граф живёт в городе."
"# Translate:

thick

## Footnote

The forest is thick.","густой

## Footnote

Лес густой."
"# Translate:

Roman

## Footnote

The Roman Empire was strong.","римский

## Footnote

Римская империя была сильной."
"# Translate:

fold

## Footnote

I will fold the paper.","сложить

## Footnote

Я сложу бумагу."
"# Translate:

studio

## Footnote

She has a studio for work.","студия

## Footnote

У неё есть студия для работы."
"# Translate:

arrival

## Footnote

The arrival was unexpected.","прибытие

## Footnote

Прибытие было неожиданным."
"# Translate:

Kremlin

## Footnote

The Kremlin is in Moscow.","кремль

## Footnote

Кремль в Москве."
"# Translate:

reflection

## Footnote

I see a reflection in the lake.","отражение

## Footnote

Я вижу отражение в озере."
"# Translate:

on the eve

## Footnote

On the eve of the exam, she studied.","накануне

## Footnote

Накануне экзамена она училась."
"# Translate:

measurement

## Footnote

We need this measurement.","измерение

## Footnote

Нам нужно это измерение."
"# Translate:

celestial

## Footnote

He can see celestial bodies.","небесный

## Footnote

Он видит небесные тела."
"# Translate:

genuine

## Footnote

This is a genuine gold ring.","подлинный

## Footnote

Это подлинное золотое кольцо."
"# Translate:

noticeably

## Footnote

He became noticeably quieter.","заметно

## Footnote

Он стал заметно тише."
"# Translate:

separately

## Footnote

We live separately.","отдельно

## Footnote

Мы живём отдельно."
"# Translate:

fulfill

## Footnote

She will fulfill the plan.","исполнить

## Footnote

Она исполнит план."
"# Translate:

restore

## Footnote

We will restore the old building.","восстановить

## Footnote

Мы восстановим старое здание."
"# Translate:

preliminary

## Footnote

The preliminary results are good.","предварительный

## Footnote

Предварительные результаты хорошие."
"# Translate:

sincerely

## Footnote

I sincerely thank you.","искренне

## Footnote

Я искренне благодарю вас."
"# Translate:

to care

## Footnote

She learned to care for plants.","заботиться

## Footnote

Она научилась заботиться о растениях."
"# Translate:

get rid of

## Footnote

We want to get rid of this.","избавиться

## Footnote

Мы хотим избавиться от этого."
"# Translate:

hide

## Footnote

I want to hide this.","скрыть

## Footnote

Я хочу скрыть это."
"# Translate:

ecological

## Footnote

Ecological problems are important.","экологический

## Footnote

Экологические проблемы важны."
"# Translate:

pray

## Footnote

I pray every night.","молиться

## Footnote

Я молюсь каждую ночь."
"# Translate:

novella

## Footnote

She published her first novella.","повесть

## Footnote

Она опубликовала свою первую повесть."
"# Translate:

component

## Footnote

This component is important.","компонент

## Footnote

Этот компонент важен."
"# Translate:

violate

## Footnote

They did not violate the agreement.","нарушить

## Footnote

Они не нарушили соглашение."
"# Translate:

pride

## Footnote

Her pride was obvious.","гордость

## Footnote

Её гордость была очевидна."
"# Translate:

bride

## Footnote

The bride looked beautiful.","невеста

## Footnote

Невеста выглядела красивой."
"# Translate:

lead away

## Footnote

The officer will lead away the man.","отвести

## Footnote

Офицер отведёт человека."
"# Translate:

contribution

## Footnote

His contribution is important.","вклад

## Footnote

Его вклад важен."
"# Translate:

to prove

## Footnote

He wants to prove this.","доказать

## Footnote

Он хочет доказать это."
"# Translate:

to be observed

## Footnote

Such problems are observed often.","наблюдаться

## Footnote

Такие проблемы часто наблюдаются."
"# Translate:

deaf

## Footnote

He is deaf in one ear.","глухой

## Footnote

Он глух на одно ухо."
"# Translate:

metal

## Footnote

Metal is cold.","металл

## Footnote

Металл холодный."
"# Translate:

incorrect

## Footnote

Your answer is incorrect.","неправильный

## Footnote

Ваш ответ неправильный."
"# Translate:

brief

## Footnote

Keep the explanation brief, please.","краткий

## Footnote

Пожалуйста, дайте краткое объяснение."
"# Translate:

suitable

## Footnote

This is a suitable dress.","подходящий

## Footnote

Это подходящее платье."
"# Translate:

accompany

## Footnote

She will accompany me to the store.","сопровождать

## Footnote

Она будет сопровождать меня в магазин."
"# Translate:

theoretical

## Footnote

Theoretical knowledge differs from practical.","теоретический

## Footnote

Теоретические знания отличаются от практических."
"# Translate:

stay

## Footnote

Her stay at the hotel was short.","пребывание

## Footnote

Её пребывание в гостинице было коротким."
"# Translate:

lie

## Footnote

The lie is bad.","ложь

## Footnote

Ложь плохая."
"# Translate:

catastrophe

## Footnote

The war was a major catastrophe.","катастрофа

## Footnote

Война была большой катастрофой."
"# Translate:

environment

## Footnote

He grew up in a good environment.","окружение

## Footnote

Он вырос в хорошем окружении."
"# Translate:

processor

## Footnote

The processor is new.","процессор

## Footnote

Процессор новый."
"# Translate:

fair

## Footnote

Life is not always fair.","справедливый

## Footnote

Жизнь не всегда справедлива."
"# Translate:

profile

## Footnote

The profile is new.","профиль

## Footnote

Профиль новый."
"# Translate:

quarter

## Footnote

I live in a quiet quarter.","квартал

## Footnote

Я живу в тихом квартале."
"# Translate:

legislative

## Footnote

The legislative body passed a new law.","законодательный

## Footnote

Законодательный орган принял новый закон."
"# Translate:

exploitation

## Footnote

The book showed workers' exploitation.","эксплуатация

## Footnote

Книга показала эксплуатацию рабочих."
"# Translate:

little house

## Footnote

The little house is blue.","домик

## Footnote

Домик синий."
"# Translate:

metallic

## Footnote

The door is metallic.","металлический

## Footnote

Дверь металлическая."
"# Translate:

wonderful

## Footnote

She had a wonderful smile.","чудесный

## Footnote

У неё была чудесная улыбка."
"# Translate:

servant

## Footnote

The king has a good servant.","слуга

## Footnote

У короля есть хороший слуга."
"# Translate:

decisively

## Footnote

She spoke decisively.","решительно

## Footnote

Она говорила решительно."
"# Translate:

critical

## Footnote

This is a critical moment.","критический

## Footnote

Это критический момент."
"# Translate:

activist

## Footnote

The activist works.","активист

## Footnote

Активист работает."
"# Translate:

to advise

## Footnote

I want to advise you to wait.","посоветовать

## Footnote

Я хочу посоветовать вам подождать."
"# Translate:

steering wheel

## Footnote

He held the steering wheel.","руль

## Footnote

Он держал руль."
"# Translate:

sixth

## Footnote

He finished sixth.","шестой

## Footnote

Он закончил шестым."
"# Translate:

pancake

## Footnote

The pancake is good.","блин

## Footnote

Блин хороший."
"# Translate:

twice

## Footnote

He came twice.","дважды

## Footnote

Он пришёл дважды."
