Question,Answer
"# Translate:

подождать

## Footnote

Подожди секунду.","to wait

## Footnote

Wait a second."
"# Translate:

вершина

## Footnote

До вершины далеко.","peak, summit

## Footnote

The summit is far away."
"# Translate:

строй

## Footnote

Кто в строю?","formation, order

## Footnote

Who's in formation?"
"# Translate:

доска

## Footnote

Напиши на доске.","board

## Footnote

Write it on the board."
"# Translate:

японский

## Footnote

Японский фильм.","Japanese

## Footnote

A Japanese movie."
"# Translate:

секрет

## Footnote

Это секрет.","secret

## Footnote

It's a secret."
"# Translate:

достигать

## Footnote

Мы не достигаем цели.","to reach, to achieve

## Footnote

We're not reaching the goal."
"# Translate:

защищать

## Footnote

Я буду защищать тебя.","to protect, to defend

## Footnote

I'll protect you."
"# Translate:

воспринимать

## Footnote

Я так не воспринимаю.","to perceive, to take

## Footnote

I don't take it that way."
"# Translate:

предпочитать

## Footnote

Я предпочитаю чай.","to prefer

## Footnote

I prefer tea."
"# Translate:

выдать

## Footnote

Не выдай меня.","to give out, to give away

## Footnote

Don't give me away."
"# Translate:

ручка

## Footnote

Где ручка?","pen

## Footnote

Where's the pen?"
"# Translate:

одинаковый

## Footnote

Они одинаковые.","the same, identical

## Footnote

They're the same."
"# Translate:

ударить

## Footnote

Не ударь!","to hit, to strike

## Footnote

Don't hit!"
"# Translate:

имущество

## Footnote

Это моё имущество.","property

## Footnote

That's my property."
"# Translate:

курить

## Footnote

Он вышел курить.","to smoke

## Footnote

He went out to smoke."
"# Translate:

свидетельствовать

## Footnote

Она будет свидетельствовать в суде.","to testify

## Footnote

She'll testify in court."
"# Translate:

подтвердить

## Footnote

Можешь подтвердить?","to confirm

## Footnote

Can you confirm?"
"# Translate:

броситься

## Footnote

Он бросился к двери.","to rush, to throw oneself

## Footnote

He rushed to the door."
"# Translate:

верно

## Footnote

Всё верно.","right, correctly

## Footnote

That's right."
"# Translate:

взяться

## Footnote

Я возьмусь за это.","to take on, to start

## Footnote

I'll take this on."
"# Translate:

понедельник

## Footnote

В понедельник.","Monday

## Footnote

On Monday."
"# Translate:

строгий

## Footnote

У неё очень строгие родители.","strict, severe

## Footnote

She has very strict parents."
"# Translate:

дышать

## Footnote

Дыши.","to breathe

## Footnote

Breathe."
"# Translate:

портрет

## Footnote

Это её портрет.","portrait

## Footnote

That's her portrait."
"# Translate:

противоположный

## Footnote

На противоположной стороне.","opposite

## Footnote

On the opposite side."
"# Translate:

схватить

## Footnote

Схвати его!","to grab, to seize

## Footnote

Grab him!"
"# Translate:

ядерный

## Footnote

Ядерное оружие.","nuclear

## Footnote

Nuclear weapons."
"# Translate:

порог

## Footnote

Не стой на пороге.","threshold, doorstep

## Footnote

Don't stand on the doorstep."
"# Translate:

внести

## Footnote

Внеси стол сюда.","to bring in, to put in

## Footnote

Bring the table in here."
"# Translate:

окончательно

## Footnote

Я ухожу окончательно.","for good, finally

## Footnote

I'm leaving for good."
"# Translate:

объединение

## Footnote

Это наше объединение.","union, association

## Footnote

That's our association."
"# Translate:

сектор

## Footnote

В этом секторе.","sector

## Footnote

In this sector."
"# Translate:

гулять

## Footnote

Пойдём гулять?","to walk, to go out

## Footnote

Shall we go out?"
"# Translate:

подарить

## Footnote

Что подарить?","to give (as a gift)

## Footnote

What should I give?"
"# Translate:

луч

## Footnote

Луч света.","ray, beam

## Footnote

A ray of light."
"# Translate:

подробность

## Footnote

Без подробностей.","detail

## Footnote

No details."
"# Translate:

заключить

## Footnote

Заключили договор.","to conclude, to enter into

## Footnote

They concluded a contract."
"# Translate:

окружающий

## Footnote

Окружающий мир.","surrounding

## Footnote

The surrounding world."
"# Translate:

совершать

## Footnote

Он совершает преступление.","to commit, to perform

## Footnote

He's committing a crime."
"# Translate:

крутой

## Footnote

Он крутой.","cool

## Footnote

He's cool."
"# Translate:

привычка

## Footnote

Плохая привычка.","habit

## Footnote

A bad habit."
"# Translate:

уникальный

## Footnote

Он уникальный.","unique

## Footnote

He's unique."
"# Translate:

лейтенант

## Footnote

Он лейтенант.","lieutenant

## Footnote

He's a lieutenant."
"# Translate:

пресса

## Footnote

Пресса пишет об этом.","the press, media

## Footnote

The press writes about this."
"# Translate:

испытание

## Footnote

Трудное испытание.","test, trial

## Footnote

A hard trial."
"# Translate:

эмоция

## Footnote

Без эмоций.","emotion

## Footnote

No emotions."
"# Translate:

применять

## Footnote

Как это применять?","to apply, to use

## Footnote

How do you apply this?"
"# Translate:

девять

## Footnote

Девять книг.","nine

## Footnote

Nine books."
"# Translate:

вступить

## Footnote

Я вступлю в клуб.","to join, to enter

## Footnote

I'll join the club."
"# Translate:

транспорт

## Footnote

Где транспорт?","transport

## Footnote

Where's the transport?"
"# Translate:

наступление

## Footnote

Наступление началось.","offensive, onset

## Footnote

The offensive has started."
"# Translate:

проявление

## Footnote

Это проявление заботы.","display, sign

## Footnote

That's a sign of care."
"# Translate:

хвост

## Footnote

У собаки хвост.","tail

## Footnote

The dog has a tail."
"# Translate:

рекламный

## Footnote

Это рекламный ход.","advertising, promotional

## Footnote

That's a promotional move."
"# Translate:

воздушный

## Footnote

Воздушная атака.","air, aerial

## Footnote

An air attack."
"# Translate:

вслед

## Footnote

Он пошёл вслед за мной.","after, following

## Footnote

He went after me."
"# Translate:

уголовный

## Footnote

Это уголовное дело.","criminal

## Footnote

That's a criminal case."
"# Translate:

определяться

## Footnote

Он ещё определяется.","to make up one's mind, to be determined

## Footnote

He's still making up his mind."
"# Translate:

свидетель

## Footnote

Я свидетель.","witness

## Footnote

I'm a witness."
"# Translate:

килограмм

## Footnote

Килограмм мяса.","kilogram, kilo

## Footnote

A kilo of meat."
"# Translate:

экзамен

## Footnote

Завтра экзамен.","exam

## Footnote

The exam's tomorrow."
"# Translate:

вывести

## Footnote

Выведи собаку.","to take out, to lead out

## Footnote

Take the dog out."
"# Translate:

тянуть

## Footnote

Тяни сюда.","to pull, to drag

## Footnote

Pull it this way."
"# Translate:

ощущать

## Footnote

Я это ощущаю.","to feel, to sense

## Footnote

I can feel it."
"# Translate:

менеджер

## Footnote

Спроси менеджера.","manager

## Footnote

Ask the manager."
"# Translate:

приятно

## Footnote

Приятно познакомиться.","it's nice, pleasantly

## Footnote

Nice to meet you."
"# Translate:

каменный

## Footnote

Каменный дом.","stone

## Footnote

A stone house."
"# Translate:

цикл

## Footnote

Первый цикл.","cycle

## Footnote

The first cycle."
"# Translate:

удивление

## Footnote

Он посмотрел на меня с удивлением.","surprise, astonishment

## Footnote

He looked at me in surprise."
"# Translate:

еврейский

## Footnote

Еврейский праздник.","Jewish

## Footnote

A Jewish holiday."
"# Translate:

разумный

## Footnote

Он разумный.","reasonable, sensible

## Footnote

He's reasonable."
"# Translate:

инвестиция

## Footnote

Плохая инвестиция.","investment

## Footnote

A bad investment."
"# Translate:

надпись

## Footnote

Что означает эта надпись?","writing, inscription

## Footnote

What does this inscription mean?"
"# Translate:

случаться

## Footnote

Такое случается.","to happen

## Footnote

That happens."
"# Translate:

сумка

## Footnote

Где сумка?","bag

## Footnote

Where's the bag?"
"# Translate:

золото

## Footnote

Это золото?","gold

## Footnote

Is this gold?"
"# Translate:

сигарета

## Footnote

Дай сигарету.","cigarette

## Footnote

Give me a cigarette."
"# Translate:

успешный

## Footnote

Он успешный.","successful

## Footnote

He's successful."
"# Translate:

забрать

## Footnote

Я пришёл забрать ключи.","to pick up, to take

## Footnote

I came to pick up the keys."
"# Translate:

немало

## Footnote

Там немало проблем.","quite a bit, quite a few

## Footnote

There are quite a few problems there."
"# Translate:

природный

## Footnote

Это природный газ.","natural

## Footnote

That's natural gas."
"# Translate:

облако

## Footnote

Смотри, облако.","cloud

## Footnote

Look, a cloud."
"# Translate:

цитата

## Footnote

Чья это цитата?","quote

## Footnote

Whose quote is that?"
"# Translate:

полоса

## Footnote

Синяя полоса.","stripe, strip

## Footnote

A blue stripe."
"# Translate:

рейтинг

## Footnote

Какой рейтинг?","rating

## Footnote

What's the rating?"
"# Translate:

реализовать

## Footnote

Как это реализовать?","to implement, to carry out

## Footnote

How do we implement this?"
"# Translate:

таковой

## Footnote

Проблемы как таковой нет.","such; as such (как таковой)

## Footnote

There isn't a problem as such."
"# Translate:

указание

## Footnote

Это его указание.","instruction

## Footnote

That's his instruction."
"# Translate:

поход

## Footnote

Это долгий поход.","hike, outing

## Footnote

This is a long hike."
"# Translate:

вынужденный

## Footnote

Я вынужден уйти.","forced

## Footnote

I'm forced to leave."
"# Translate:

владеть

## Footnote

Он владеет этим домом.","to own, to command

## Footnote

He owns this house."
"# Translate:

воин

## Footnote

Он воин.","warrior

## Footnote

He's a warrior."
"# Translate:

атмосфера

## Footnote

Странная атмосфера.","atmosphere

## Footnote

A strange atmosphere."
"# Translate:

поступок

## Footnote

Странный поступок.","act, deed

## Footnote

A strange act."
"# Translate:

обойтись

## Footnote

Обойдёмся без этого.","to manage, to do without

## Footnote

We'll do without that."
"# Translate:

баба

## Footnote

Спроси у бабы.","woman (colloq.)

## Footnote

Ask the woman."
"# Translate:

последовать

## Footnote

Последуй за мной.","to follow

## Footnote

Follow me."
"# Translate:

памятник

## Footnote

Где памятник?","monument

## Footnote

Where's the monument?"
"# Translate:

спорить

## Footnote

Не спорь.","to argue

## Footnote

Don't argue."
"# Translate:

офис

## Footnote

Я в офисе.","office

## Footnote

I'm at the office."
"# Translate:

случайный

## Footnote

Случайная встреча.","accidental, chance

## Footnote

A chance meeting."
"# Translate:

отель

## Footnote

В каком отеле?","hotel

## Footnote

Which hotel?"
"# Translate:

телевидение

## Footnote

По телевидению сказали.","television

## Footnote

They said it on television."
"# Translate:

архив

## Footnote

Это в архиве.","archive

## Footnote

It's in the archive."
"# Translate:

осуществлять

## Footnote

Как это осуществлять?","to carry out

## Footnote

How do you carry this out?"
"# Translate:

активно

## Footnote

Он активно работает.","actively

## Footnote

He works actively."
"# Translate:

инженер

## Footnote

Он инженер.","engineer

## Footnote

He's an engineer."
"# Translate:

удивиться

## Footnote

Я удивился.","to be surprised

## Footnote

I was surprised."
"# Translate:

нация

## Footnote

Вся нация.","nation

## Footnote

The whole nation."
"# Translate:

строго

## Footnote

Следуйте закону строго.","strictly

## Footnote

Follow the law strictly."
"# Translate:

успешно

## Footnote

Всё прошло успешно.","successfully

## Footnote

It all went successfully."
"# Translate:

знакомство

## Footnote

Наше знакомство началось в школе.","acquaintance (relationship), introduction

## Footnote

Our acquaintance began at school."
"# Translate:

текущий

## Footnote

Это текущий план.","current

## Footnote

This is the current plan."
"# Translate:

дневник

## Footnote

Где дневник?","diary

## Footnote

Where's the diary?"
"# Translate:

влиять

## Footnote

Это влияет на нас.","to influence, to affect

## Footnote

This affects us."
"# Translate:

убедить

## Footnote

Я его убедил.","to convince

## Footnote

I convinced him."
"# Translate:

бегать

## Footnote

Не бегай.","to run

## Footnote

Don't run."
"# Translate:

кнопка

## Footnote

Где кнопка?","button

## Footnote

Where's the button?"
"# Translate:

сделка

## Footnote

Какая сделка?","deal

## Footnote

What's the deal?"
"# Translate:

неприятный

## Footnote

Неприятный запах.","unpleasant

## Footnote

An unpleasant smell."
"# Translate:

остаток

## Footnote

Это остаток суммы.","remainder, rest

## Footnote

This is the remainder of the sum."
"# Translate:

аспект

## Footnote

Это другой аспект.","aspect

## Footnote

That's another aspect."
"# Translate:

спортивный

## Footnote

Он спортивный.","athletic, sports

## Footnote

He's athletic."
"# Translate:

поддержать

## Footnote

Поддержи меня.","to support

## Footnote

Support me."
"# Translate:

программный

## Footnote

Программный продукт.","software, program

## Footnote

A software product."
"# Translate:

секретарь

## Footnote

Позвони секретарю.","secretary

## Footnote

Call the secretary."
"# Translate:

выяснить

## Footnote

Надо выяснить.","to find out

## Footnote

We need to find out."
"# Translate:

распространение

## Footnote

Быстрое распространение.","spread

## Footnote

A fast spread."
"# Translate:

правовой

## Footnote

Правовой вопрос.","legal

## Footnote

A legal question."
"# Translate:

признаться

## Footnote

Признаюсь, не знал.","to admit

## Footnote

I admit I didn't know."
"# Translate:

океан

## Footnote

Это океан.","ocean

## Footnote

That's the ocean."
"# Translate:

налоговый

## Footnote

Налоговый вопрос.","tax

## Footnote

A tax question."
"# Translate:

бесконечный

## Footnote

Бесконечный разговор.","endless

## Footnote

An endless conversation."
"# Translate:

скрывать

## Footnote

Не скрывай.","to hide

## Footnote

Don't hide it."
"# Translate:

посетитель

## Footnote

Есть посетитель.","visitor

## Footnote

There's a visitor."
"# Translate:

мгновение

## Footnote

Одно мгновение.","moment, instant

## Footnote

One moment."
"# Translate:

отсутствовать

## Footnote

Он отсутствует.","to be absent

## Footnote

He's absent."
"# Translate:

сохранение

## Footnote

Сохранение мира.","preservation

## Footnote

The preservation of peace."
"# Translate:

больно

## Footnote

Мне больно.","it hurts, painfully

## Footnote

It hurts."
"# Translate:

умение

## Footnote

Какое умение?","skill, ability

## Footnote

What skill?"
"# Translate:

император

## Footnote

Он как император.","emperor

## Footnote

He's like an emperor."
"# Translate:

вселенная

## Footnote

Вся вселенная.","universe

## Footnote

The whole universe."
"# Translate:

прожить

## Footnote

Мы можем прожить на это.","to live, to live on

## Footnote

We can live on this."
"# Translate:

намного

## Footnote

Она намного умнее его.","much, far

## Footnote

She is much smarter than him."
"# Translate:

признание

## Footnote

Это признание?","confession

## Footnote

Is that a confession?"
"# Translate:

губернатор

## Footnote

Это губернатор.","governor

## Footnote

That's the governor."
"# Translate:

стадия

## Footnote

На какой стадии?","stage

## Footnote

What stage are we at?"
"# Translate:

останавливаться

## Footnote

Не останавливайся.","to stop

## Footnote

Don't stop."
"# Translate:

инициатива

## Footnote

Это его инициатива.","initiative

## Footnote

That's his initiative."
"# Translate:

ремонт

## Footnote

Идёт ремонт.","renovation, repairs

## Footnote

The repairs are under way."
"# Translate:

масштаб

## Footnote

Какой масштаб?","scale

## Footnote

What scale is this?"
"# Translate:

отпустить

## Footnote

Отпусти меня.","to let go

## Footnote

Let me go."
"# Translate:

терпеть

## Footnote

Я не могу это терпеть.","to stand, to tolerate

## Footnote

I can't stand this."
"# Translate:

пятнадцать

## Footnote

Ей пятнадцать.","fifteen

## Footnote

She's fifteen."
"# Translate:

оказать

## Footnote

Окажи помощь.","to provide, to give

## Footnote

Provide help."
"# Translate:

летний

## Footnote

Летний день.","summer

## Footnote

A summer day."
"# Translate:

снижение

## Footnote

Снижение цен.","drop, reduction

## Footnote

A price drop."
"# Translate:

договориться

## Footnote

Мы договорились.","to agree

## Footnote

We agreed."
"# Translate:

наступать

## Footnote

Зима наступает.","to set in

## Footnote

Winter is setting in."
"# Translate:

привлечь

## Footnote

Это привлечёт внимание.","to attract

## Footnote

That will attract attention."
"# Translate:

выиграть

## Footnote

Мы выиграли.","to win

## Footnote

We won."
"# Translate:

дым

## Footnote

Откуда дым?","smoke

## Footnote

Where's that smoke from?"
"# Translate:

критика

## Footnote

Сильная критика.","criticism

## Footnote

Strong criticism."
"# Translate:

выражать

## Footnote

Как это выражать?","to express

## Footnote

How do you express that?"
"# Translate:

оплата

## Footnote

Нужна оплата.","payment

## Footnote

We need payment."
"# Translate:

протяжение

## Footnote

На всём протяжении пути.","extent, length

## Footnote

Along the whole length of the road."
"# Translate:

параметр

## Footnote

Какой параметр?","parameter

## Footnote

Which parameter?"
"# Translate:

лекция

## Footnote

После лекции.","lecture

## Footnote

After the lecture."
"# Translate:

танец

## Footnote

Какой танец?","dance

## Footnote

What dance?"
"# Translate:

радоваться

## Footnote

Радуюсь за тебя.","to be glad

## Footnote

I'm glad for you."
"# Translate:

распоряжение

## Footnote

По чьему распоряжению?","order, instruction

## Footnote

On whose orders?"
"# Translate:

щека

## Footnote

Я чувствую боль в щеке.","cheek

## Footnote

I feel pain in my cheek."
"# Translate:

вероятность

## Footnote

Какая вероятность?","probability, likelihood

## Footnote

What's the likelihood?"
"# Translate:

заработать

## Footnote

Сколько заработал?","to earn

## Footnote

How much did you earn?"
"# Translate:

обсудить

## Footnote

Давай обсудим.","to discuss

## Footnote

Let's discuss it."
"# Translate:

рубеж

## Footnote

Это важный рубеж.","frontier, milestone

## Footnote

This is a major milestone."
"# Translate:

интеллектуальный

## Footnote

Слишком интеллектуальный.","intellectual

## Footnote

Too intellectual."
"# Translate:

коробка

## Footnote

Я нашел кота в коробке.","box, case

## Footnote

I found a cat in the box."
"# Translate:

агент

## Footnote

Это наш агент.","agent

## Footnote

That's our agent."
"# Translate:

заменить

## Footnote

Можешь заменить меня?","to replace

## Footnote

Can you replace me?"
"# Translate:

согласие

## Footnote

Нужно твоё согласие.","consent, agreement

## Footnote

We need your consent."
"# Translate:

критерий

## Footnote

Это главный критерий.","criterion

## Footnote

That's the main criterion."
"# Translate:

посылать

## Footnote

Не посылай это.","to send

## Footnote

Don't send that."
"# Translate:

происхождение

## Footnote

Какое происхождение?","origin

## Footnote

What's the origin?"
"# Translate:

эфир

## Footnote

Мы в эфире.","air (broadcast)

## Footnote

We're on the air."
"# Translate:

смешной

## Footnote

Смешной фильм.","funny

## Footnote

A funny movie."
"# Translate:

потребовать

## Footnote

Он потребовал ответ.","to demand

## Footnote

He demanded an answer."
"# Translate:

абсолютный

## Footnote

Абсолютная правда.","absolute

## Footnote

The absolute truth."
"# Translate:

приятель

## Footnote

Это мой приятель.","buddy, pal

## Footnote

That's my buddy."
"# Translate:

семинар

## Footnote

Завтра семинар.","seminar

## Footnote

There's a seminar tomorrow."
"# Translate:

метро

## Footnote

Я езжу на метро на работу.","metro, subway

## Footnote

I take the metro to work."
"# Translate:

рекомендовать

## Footnote

Рекомендую этот фильм.","to recommend

## Footnote

I recommend this movie."
"# Translate:

сервер

## Footnote

Сервер упал.","server

## Footnote

The server went down."
"# Translate:

публика

## Footnote

Публика ждёт.","audience

## Footnote

The audience is waiting."
"# Translate:

молитва

## Footnote

Тихая молитва.","prayer

## Footnote

A quiet prayer."
"# Translate:

очки

## Footnote

Не потеряй свои очки.","glasses

## Footnote

Do not lose your glasses."
"# Translate:

таблица

## Footnote

Смотри таблицу.","table, chart

## Footnote

Look at the table."
"# Translate:

юный

## Footnote

Он ещё юный.","young

## Footnote

He's still young."
"# Translate:

сдать

## Footnote

Я сдал документы.","to pass, to hand in

## Footnote

I handed in the documents."
"# Translate:

ненавидеть

## Footnote

Я это ненавижу.","to hate

## Footnote

I hate this."
"# Translate:

сопротивление

## Footnote

Сопротивление сильное.","resistance

## Footnote

The resistance is strong."
"# Translate:

справиться

## Footnote

Я справлюсь.","to manage, to cope

## Footnote

I'll manage."
"# Translate:

удача

## Footnote

Удачи тебе!","luck, fortune

## Footnote

Good luck to you!"
"# Translate:

полицейский

## Footnote

Вон полицейский.","police officer

## Footnote

There's a police officer."
"# Translate:

признавать

## Footnote

Я признаю, что вы правы.","to admit, to recognize

## Footnote

I admit that you are right."
"# Translate:

сбор

## Footnote

Сбор в восемь.","gathering, collection

## Footnote

Gathering at eight."
"# Translate:

длина

## Footnote

Какая длина?","length

## Footnote

What's the length?"
"# Translate:

мирный

## Footnote

Мирный разговор.","peaceful

## Footnote

A peaceful conversation."
"# Translate:

колесо

## Footnote

Новое колесо.","wheel

## Footnote

A new wheel."
"# Translate:

намерение

## Footnote

У меня нет такого намерения.","intention

## Footnote

I have no such intention."
"# Translate:

дружба

## Footnote

Это настоящая дружба.","friendship

## Footnote

That's real friendship."
"# Translate:

крест

## Footnote

Он носит крест.","cross

## Footnote

He wears a cross."
"# Translate:

отлично

## Footnote

Отлично!","excellent, great

## Footnote

Excellent!"
"# Translate:

неожиданный

## Footnote

Неожиданный подарок.","unexpected

## Footnote

An unexpected gift."
"# Translate:

ужин

## Footnote

Что на ужин?","dinner

## Footnote

What's for dinner?"
"# Translate:

двигатель

## Footnote

Двигатель не работает.","engine

## Footnote

The engine does not work."
"# Translate:

длительный

## Footnote

Длительный разговор.","long, prolonged

## Footnote

A long conversation."
"# Translate:

планировать

## Footnote

Что ты планируешь?","to plan

## Footnote

What do you plan?"
"# Translate:

юноша

## Footnote

Кто этот юноша?","young man

## Footnote

Who's that young man?"
"# Translate:

талант

## Footnote

У неё талант.","talent

## Footnote

She's got talent."
"# Translate:

автомат

## Footnote

Кофе из автомата.","vending machine

## Footnote

Coffee from the vending machine."
"# Translate:

перемена

## Footnote

Сейчас перемена.","change, break

## Footnote

It's the break now."
"# Translate:

зверь

## Footnote

Это зверь.","beast

## Footnote

That's a beast."
"# Translate:

голый

## Footnote

Не ходи голый.","naked, bare

## Footnote

Don't walk around naked."
"# Translate:

дискуссия

## Footnote

Долгая дискуссия.","discussion

## Footnote

A long discussion."
"# Translate:

переживать

## Footnote

Не переживай.","to worry

## Footnote

Don't worry."
"# Translate:

труп

## Footnote

Там нашли труп.","corpse

## Footnote

They found a corpse there."
"# Translate:

прекратить

## Footnote

Прекрати.","to stop

## Footnote

Stop it."
"# Translate:

поворот

## Footnote

Там поворот.","turn

## Footnote

There's a turn."
"# Translate:

священник

## Footnote

Это священник.","priest

## Footnote

That's the priest."
"# Translate:

сочинение

## Footnote

Где сочинение?","essay

## Footnote

Where's the essay?"
"# Translate:

упражнение

## Footnote

Это упражнение.","exercise

## Footnote

This is the exercise."
"# Translate:

наказание

## Footnote

Какое наказание?","punishment

## Footnote

What's the punishment?"
"# Translate:

стратегический

## Footnote

Это стратегический план.","strategic

## Footnote

This is a strategic plan."
"# Translate:

выдавать

## Footnote

Они выдают билеты.","to issue, to give out

## Footnote

They're issuing tickets."
"# Translate:

моральный

## Footnote

Моральный выбор.","moral

## Footnote

A moral choice."
"# Translate:

чрезвычайно

## Footnote

Чрезвычайно важно.","extremely

## Footnote

Extremely important."
"# Translate:

упомянуть

## Footnote

Ты это упомянул?","to mention

## Footnote

Did you mention that?"
"# Translate:

родить

## Footnote

Она скоро родит.","to give birth

## Footnote

She's about to give birth."
"# Translate:

приближаться

## Footnote

Поезд приближается.","to approach

## Footnote

The train is approaching."
"# Translate:

меч

## Footnote

Где меч?","sword

## Footnote

Where's the sword?"
"# Translate:

обработка

## Footnote

Обработка продолжается.","processing

## Footnote

Processing continues."
"# Translate:

мобильный

## Footnote

Где мобильный?","mobile

## Footnote

Where's my mobile?"
"# Translate:

ныне

## Footnote

Ныне всё иначе.","nowadays

## Footnote

Nowadays everything's different."
"# Translate:

осуществляться

## Footnote

Это уже осуществляется.","to be carried out

## Footnote

That's already being carried out."
"# Translate:

непонятный

## Footnote

Непонятный ответ.","unclear

## Footnote

An unclear answer."
"# Translate:

сложность

## Footnote

В чём сложность?","difficulty, complexity

## Footnote

What's the difficulty?"
"# Translate:

мешок

## Footnote

Где мешок?","sack, bag

## Footnote

Where's the sack?"
"# Translate:

совесть

## Footnote

У него нет совести.","conscience

## Footnote

He has no conscience."
"# Translate:

диван

## Footnote

Сядь на диван.","sofa, couch

## Footnote

Sit on the sofa."
"# Translate:

охота

## Footnote

Идём на охоту.","hunting

## Footnote

We're going hunting."
"# Translate:

трудовой

## Footnote

Трудовой договор.","labor, employment

## Footnote

An employment contract."
"# Translate:

наркотик

## Footnote

Это наркотик?","narcotic, illicit drug

## Footnote

Is that a narcotic?"
"# Translate:

наверно

## Footnote

Он, наверно, придёт.","probably, perhaps

## Footnote

He'll probably come."
"# Translate:

сообщество

## Footnote

Наше сообщество.","community

## Footnote

Our community."
"# Translate:

пассажир

## Footnote

Где пассажир?","passenger

## Footnote

Where's the passenger?"
"# Translate:

областной

## Footnote

Областной центр.","regional

## Footnote

The regional center."
"# Translate:

описывать

## Footnote

Он всё описывает.","to describe

## Footnote

He's describing everything."
"# Translate:

поэзия

## Footnote

Я люблю поэзию.","poetry

## Footnote

I love poetry."
"# Translate:

убрать

## Footnote

Убери книгу.","to put away, to tidy

## Footnote

Put the book away."
"# Translate:

закрывать

## Footnote

Закрывай дверь.","to close

## Footnote

Close the door."
"# Translate:

премия

## Footnote

Мне дали премию.","bonus, prize

## Footnote

They gave me a bonus."
"# Translate:

рыночный

## Footnote

Рыночная цена.","market

## Footnote

The market price."
"# Translate:

достаточный

## Footnote

Достаточный повод.","sufficient

## Footnote

A sufficient reason."
"# Translate:

опустить

## Footnote

Опусти руку.","to lower, to drop

## Footnote

Lower your hand."
"# Translate:

сценарий

## Footnote

Где сценарий?","script, scenario

## Footnote

Where's the script?"
"# Translate:

психология

## Footnote

Я изучаю психологию.","psychology

## Footnote

I study psychology."
"# Translate:

код

## Footnote

Я забыл код.","code

## Footnote

I forgot the code."
"# Translate:

увы

## Footnote

Увы, нет.","alas

## Footnote

Alas, no."
"# Translate:

экипаж

## Footnote

Экипаж готов.","crew

## Footnote

The crew is ready."
"# Translate:

контролировать

## Footnote

Не могу себя контролировать.","to control

## Footnote

I can't control myself."
"# Translate:

помощник

## Footnote

Где помощник?","assistant, helper

## Footnote

Where's the assistant?"
"# Translate:

кормить

## Footnote

Я кормлю кота.","to feed

## Footnote

I feed the cat."
"# Translate:

кость

## Footnote

Собаке кость.","bone

## Footnote

A bone for the dog."
"# Translate:

ассоциация

## Footnote

Он в ассоциации.","association

## Footnote

He's in the association."
