Question,Answer
"# Translate:

видимый

## Footnote

Звёзды видимы сегодня.","visible, apparent

## Footnote

The stars are visible today."
"# Translate:

заря

## Footnote

Заря уже на небе.","dawn, twilight

## Footnote

Dawn is already in the sky."
"# Translate:

привязать

## Footnote

Привяжи лодку к берегу.","tie, attach

## Footnote

Tie the boat to the shore."
"# Translate:

издатель

## Footnote

Издатель выпустил новую книгу.","publisher

## Footnote

The publisher released a new book."
"# Translate:

предать

## Footnote

Он предал своего друга.","betray

## Footnote

He betrayed his friend."
"# Translate:

отставка

## Footnote

Он объявил о своей отставке.","resignation, dismissal

## Footnote

He announced his resignation."
"# Translate:

заголовок

## Footnote

Заголовок в газете короткий.","headline, title

## Footnote

The headline in the newspaper is short."
"# Translate:

отступать

## Footnote

Армия медленно отступает.","retreat, withdraw

## Footnote

The army is slowly retreating."
"# Translate:

улучшить

## Footnote

Мы должны улучшить работу.","improve, enhance

## Footnote

We must improve the work."
"# Translate:

изредка

## Footnote

Я изредка ем яблоки.","occasionally, rarely

## Footnote

I occasionally eat apples."
"# Translate:

делегация

## Footnote

Делегация прибыла утром.","delegation, mission

## Footnote

The delegation arrived in the morning."
"# Translate:

трамвай

## Footnote

Трамвай идёт в центр.","tram, streetcar

## Footnote

The tram goes to the center."
"# Translate:

комбинация

## Footnote

Это опасная комбинация.","combination, combo

## Footnote

This is a dangerous combination."
"# Translate:

попросту

## Footnote

Она попросту не поняла.","simply, plainly

## Footnote

She simply did not understand."
"# Translate:

зависть

## Footnote

Она чувствовала зависть.","envy, jealousy

## Footnote

She felt envy."
"# Translate:

роскошный

## Footnote

Она жила в роскошном отеле.","luxurious, sumptuous

## Footnote

She lived in a luxurious hotel."
"# Translate:

высказаться

## Footnote

Она хотела высказаться.","to express oneself, to speak out

## Footnote

She wanted to speak out."
"# Translate:

окраина

## Footnote

Они живут на окраине города.","outskirts, periphery

## Footnote

They live on the outskirts of town."
"# Translate:

скучать

## Footnote

Я скучаю по тебе.","to miss, to be bored

## Footnote

I miss you."
"# Translate:

потребительский

## Footnote

Потребительский спрос растёт.","consumer, consumerist

## Footnote

Consumer demand grows."
"# Translate:

прохождение

## Footnote

Прохождение через лес заняло час.","passage, walkthrough

## Footnote

The passage through the forest took an hour."
"# Translate:

подача

## Footnote

Подача воды снова работает.","supply, serve

## Footnote

The water supply works again."
"# Translate:

комедия

## Footnote

Я смотрю хорошую комедию.","comedy, farce

## Footnote

I am watching a good comedy."
"# Translate:

экономист

## Footnote

Экономист знает рынок.","economist

## Footnote

The economist knows the market."
"# Translate:

парламентский

## Footnote

Это парламентский вопрос.","parliamentary, legislative

## Footnote

This is a parliamentary question."
"# Translate:

деревенский

## Footnote

Это деревенский дом.","rural, village

## Footnote

This is a rural house."
"# Translate:

специфика

## Footnote

Я понял специфику дела.","specifics, specific nature

## Footnote

I understood the specifics of the matter."
"# Translate:

функционирование

## Footnote

Функционирование системы проверено.","functioning, operation

## Footnote

The system’s operation has been checked."
"# Translate:

выключить

## Footnote

Пожалуйста, выключи свет.","turn off, switch off

## Footnote

Please turn off the light."
"# Translate:

вольный

## Footnote

Он вольный человек.","free, voluntary

## Footnote

He is a free person."
"# Translate:

нота

## Footnote

Она сыграла неверную ноту.","note, musical note

## Footnote

She played a wrong note."
"# Translate:

ругать

## Footnote

Она ругает сына.","scold, berate

## Footnote

She scolds her son."
"# Translate:

альтернатива

## Footnote

У нас нет альтернативы.","alternative, option

## Footnote

We have no alternative."
"# Translate:

слышный

## Footnote

Звук едва слышен.","audible, hearable

## Footnote

The sound is barely audible."
"# Translate:

расстрелять

## Footnote

Солдаты расстреляли врага.","to shoot, to execute

## Footnote

The soldiers shot the enemy."
"# Translate:

значимость

## Footnote

Значимость решения очевидна.","significance, importance

## Footnote

The significance of the decision is clear."
"# Translate:

женатый

## Footnote

Он женат уже пять лет.","married, wedded

## Footnote

He has been married for five years."
"# Translate:

обидеться

## Footnote

Она обиделась на шутку.","to be offended, to take offense

## Footnote

She was offended by the joke."
"# Translate:

пропадать

## Footnote

Ключи вечно пропадают.","to disappear, to vanish

## Footnote

The keys keep disappearing."
"# Translate:

усилить

## Footnote

Мы усилили защиту.","to strengthen, to intensify

## Footnote

We strengthened our protection."
"# Translate:

дурацкий

## Footnote

Это дурацкая идея.","silly, foolish

## Footnote

That's a silly idea."
"# Translate:

выполняться

## Footnote

План выполняется по графику.","to be executed, to be carried out

## Footnote

The plan is being carried out on schedule."
"# Translate:

героиня

## Footnote

Она героиня книги.","heroine, female hero

## Footnote

She is the heroine of the book."
"# Translate:

девятый

## Footnote

Он живёт на девятом этаже.","ninth

## Footnote

He lives on the ninth floor."
"# Translate:

перебить

## Footnote

Он перебил меня.","interrupt, break

## Footnote

He interrupted me."
"# Translate:

ручей

## Footnote

Ручей течёт к реке.","brook, stream

## Footnote

The brook flows to the river."
"# Translate:

расслабиться

## Footnote

Просто расслабься.","relax, unwind

## Footnote

Just relax."
"# Translate:

перспективный

## Footnote

Он перспективный молодой врач.","promising, prospective

## Footnote

He is a promising young doctor."
"# Translate:

вспыхнуть

## Footnote

Огонь вспыхнул сразу.","flare up, ignite

## Footnote

The fire flared up at once."
"# Translate:

гараж

## Footnote

Машина в гараже.","garage, carport

## Footnote

The car is in the garage."
"# Translate:

уступить

## Footnote

Я уступил ему место.","yield, concede

## Footnote

I yielded my place to him."
"# Translate:

кончать

## Footnote

Он кончает работу в шесть.","to finish, to end

## Footnote

He finishes work at six."
"# Translate:

тестирование

## Footnote

Тестирование уже началось.","testing, test

## Footnote

Testing has already started."
"# Translate:

изменяться

## Footnote

Погода часто изменяется.","change, vary

## Footnote

The weather often changes."
"# Translate:

ген

## Footnote

Этот ген вызывает болезнь.","gene

## Footnote

This gene causes disease."
"# Translate:

задумать

## Footnote

Она задумала всё заранее.","to conceive, to plan

## Footnote

She planned everything in advance."
"# Translate:

чин

## Footnote

Он получил высокий чин.","rank, order

## Footnote

He got a high rank."
"# Translate:

заполнять

## Footnote

Я заполняю форму.","to fill, to fill in

## Footnote

I am filling in the form."
"# Translate:

отбросить

## Footnote

Отбрось эту мысль.","discard, reject

## Footnote

Discard this thought."
"# Translate:

включение

## Footnote

Включение света всё изменило.","inclusion, switching on

## Footnote

Switching on the light changed everything."
"# Translate:

новичок

## Footnote

Новичок уже знает правила.","newcomer, beginner

## Footnote

The beginner already knows the rules."
"# Translate:

преступный

## Footnote

Это преступный план.","criminal, felonious

## Footnote

This is a criminal plan."
"# Translate:

крыльцо

## Footnote

Мы сидели на крыльце.","porch, stoop

## Footnote

We sat on the porch."
"# Translate:

издавать

## Footnote

Она издаёт книгу.","to publish, to issue

## Footnote

She publishes a book."
"# Translate:

рубрика

## Footnote

Я читаю эту рубрику.","column, section

## Footnote

I read this column."
"# Translate:

поражать

## Footnote

Молния поражает дом.","strike, amaze

## Footnote

Lightning strikes the house."
"# Translate:

укрепить

## Footnote

Мы укрепили стену.","strengthen, reinforce

## Footnote

We strengthened the wall."
"# Translate:

драма

## Footnote

Это сильная драма.","drama, play

## Footnote

This is a strong drama."
"# Translate:

концентрация

## Footnote

Концентрация соли высока.","concentration, focus

## Footnote

The salt concentration is high."
"# Translate:

заблуждение

## Footnote

Это заблуждение.","misconception, delusion

## Footnote

This is a misconception."
"# Translate:

налево

## Footnote

Иди налево.","to the left, left

## Footnote

Go to the left."
"# Translate:

дева

## Footnote

Она ещё дева.","virgin, maiden

## Footnote

She is still a virgin."
"# Translate:

перемещение

## Footnote

Это большое перемещение.","displacement, movement

## Footnote

This is a big movement."
"# Translate:

спектр

## Footnote

Спектр света широкий.","spectrum, range

## Footnote

The spectrum of light is wide."
"# Translate:

командировка

## Footnote

Он сейчас в командировке.","business trip, assignment

## Footnote

He is on a business trip now."
"# Translate:

махать

## Footnote

Она машет рукой.","wave, flap

## Footnote

She is waving her hand."
"# Translate:

комплексный

## Footnote

Нужен комплексный подход.","comprehensive, integrated

## Footnote

We need a comprehensive approach."
"# Translate:

удачно

## Footnote

Всё прошло удачно.","successfully, fortunately

## Footnote

Everything went successfully."
"# Translate:

щель

## Footnote

Свет идёт через щель.","crack, slit

## Footnote

Light comes through the crack."
"# Translate:

стальной

## Footnote

Это стальной мост.","steel

## Footnote

This is a steel bridge."
"# Translate:

звуковой

## Footnote

Это звуковой сигнал.","sound, acoustic

## Footnote

This is a sound signal."
"# Translate:

простота

## Footnote

Мне нравится простота.","simplicity, easiness

## Footnote

I like the simplicity."
"# Translate:

актриса

## Footnote

Актриса вышла на сцену.","actress, female actor

## Footnote

The actress came on stage."
"# Translate:

ограничивать

## Footnote

Мы ограничиваем расходы.","to limit, to restrict

## Footnote

We limit expenses."
"# Translate:

чудовищный

## Footnote

Это чудовищный сон.","monstrous, hideous

## Footnote

This is a monstrous dream."
"# Translate:

рог

## Footnote

Рог был очень большой.","horn, antler

## Footnote

The horn was very large."
"# Translate:

грек

## Footnote

Мой друг — грек.","Greek, Hellene

## Footnote

My friend is Greek."
"# Translate:

выезжать

## Footnote

Мы выезжаем утром.","to leave, to depart

## Footnote

We leave in the morning."
"# Translate:

совершение

## Footnote

Совершение преступления опасно.","commission, perpetration

## Footnote

The commission of a crime is dangerous."
"# Translate:

прелесть

## Footnote

Её улыбка — чистая прелесть.","charm, delight

## Footnote

Her smile is pure charm."
"# Translate:

заключать

## Footnote

Они заключают договор.","conclude, contain

## Footnote

They conclude a contract."
"# Translate:

помолчать

## Footnote

Я решил помолчать.","to keep quiet, to be silent

## Footnote

I decided to keep quiet."
"# Translate:

поработать

## Footnote

Мне нужно поработать завтра.","to work, to labor

## Footnote

I need to work tomorrow."
"# Translate:

чуждый

## Footnote

Его идеи мне чужды.","alien, foreign

## Footnote

His ideas are alien to me."
"# Translate:

осознание

## Footnote

Осознание ошибки пришло позже.","realization, awareness

## Footnote

The realization of the mistake came later."
"# Translate:

потянуть

## Footnote

Потяни дверь.","pull, stretch

## Footnote

Pull the door."
"# Translate:

возврат

## Footnote

Возврат возможен.","return, refund

## Footnote

A refund is possible."
"# Translate:

коричневый

## Footnote

Коричневый стол стоит тут.","brown, chestnut

## Footnote

The brown table stands here."
"# Translate:

напрямую

## Footnote

Он говорил со мной напрямую.","directly, straight

## Footnote

He spoke to me directly."
"# Translate:

силовой

## Footnote

Это силовой удар.","powerful, forceful

## Footnote

This is a powerful blow."
"# Translate:

недоумение

## Footnote

Я в полном недоумении.","bewilderment, perplexity

## Footnote

I am in complete bewilderment."
"# Translate:

шкура

## Footnote

Шкура медведя на стене.","hide, skin

## Footnote

The bear's hide is on the wall."
"# Translate:

армейский

## Footnote

Он носит армейскую одежду.","army, military

## Footnote

He wears army clothing."
"# Translate:

ислам

## Footnote

Ислам — его религия.","Islam

## Footnote

Islam is his religion."
"# Translate:

залить

## Footnote

Дождь залил улицу.","to flood, to pour over

## Footnote

The rain flooded the street."
"# Translate:

предварительно

## Footnote

Проверь это предварительно.","preliminarily, in advance

## Footnote

Check this in advance."
"# Translate:

упаковка

## Footnote

Упаковка крепкая.","packaging, package

## Footnote

The package is strong."
"# Translate:

неизменный

## Footnote

Её любовь неизменна.","unchanging, constant

## Footnote

Her love is constant."
"# Translate:

ликвидация

## Footnote

Ликвидация компании началась.","liquidation, elimination

## Footnote

The company’s liquidation has begun."
"# Translate:

царить

## Footnote

В доме царит тишина.","reign, rule

## Footnote

Silence reigns in the house."
"# Translate:

винтовка

## Footnote

Он взял свою винтовку.","rifle, gun

## Footnote

He took his rifle."
"# Translate:

перевозка

## Footnote

Перевозка груза началась.","transportation, carriage

## Footnote

Transportation of the cargo has begun."
"# Translate:

долгосрочный

## Footnote

Это долгосрочный план.","long-term, long-range

## Footnote

This is a long-term plan."
"# Translate:

отклик

## Footnote

Её отклик был быстрым.","response, feedback

## Footnote

Her response was quick."
"# Translate:

абстрактный

## Footnote

Его искусство абстрактно.","abstract, conceptual

## Footnote

His art is abstract."
"# Translate:

неудачный

## Footnote

Попытка была неудачной.","unsuccessful, failed

## Footnote

The attempt was unsuccessful."
"# Translate:

сюрприз

## Footnote

Это был сюрприз.","surprise, shock

## Footnote

It was a surprise."
"# Translate:

вырвать

## Footnote

Он вырвал зуб.","to pull out, to tear out

## Footnote

He pulled out the tooth."
"# Translate:

наследник

## Footnote

Принц — наследник короля.","heir, successor

## Footnote

The prince is the king's heir."
"# Translate:

похороны

## Footnote

Они были на похоронах.","funeral, burial

## Footnote

They were at the funeral."
"# Translate:

довод

## Footnote

Ваш довод очень сильный.","argument, reason

## Footnote

Your argument is very strong."
"# Translate:

мусульманин

## Footnote

Он мусульманин.","Muslim, Moslem

## Footnote

He is a Muslim."
"# Translate:

набить

## Footnote

Я набью сумку.","stuff, pad

## Footnote

I will stuff the bag."
"# Translate:

убирать

## Footnote

Я убираю комнату.","to clean, to remove

## Footnote

I am cleaning my room."
"# Translate:

менеджмент

## Footnote

Менеджмент здесь эффективен.","management, administration

## Footnote

The management here is effective."
"# Translate:

огненный

## Footnote

Огненное дыхание опасно.","fiery, flaming

## Footnote

Fiery breath is dangerous."
"# Translate:

окошко

## Footnote

Открой окошко.","window, little window

## Footnote

Open the window."
"# Translate:

аналитический

## Footnote

У неё очень аналитический ум.","analytical, analytic

## Footnote

She has a very analytical mind."
"# Translate:

благополучно

## Footnote

Мы благополучно пришли домой.","safely, successfully

## Footnote

We arrived home safely."
"# Translate:

стадо

## Footnote

Стадо стоит у реки.","herd, flock

## Footnote

The herd stands by the river."
"# Translate:

упоминаться

## Footnote

Его имя упоминается часто.","to be mentioned, to be referred to

## Footnote

His name is mentioned often."
"# Translate:

порция

## Footnote

Она съела порцию супа.","portion, serving

## Footnote

She ate a portion of soup."
"# Translate:

тротуар

## Footnote

Иди по тротуару.","sidewalk, pavement

## Footnote

Walk on the sidewalk."
"# Translate:

паника

## Footnote

В зале началась паника.","panic, hysteria

## Footnote

Panic started in the hall."
"# Translate:

рейс

## Footnote

Рейс отправляется утром.","flight, voyage

## Footnote

The flight departs in the morning."
"# Translate:

рождество

## Footnote

Рождество уже близко.","Christmas, Nativity

## Footnote

Christmas is already near."
"# Translate:

ручной

## Footnote

Это ручной труд.","manual, hand-held

## Footnote

This is manual labor."
"# Translate:

светский

## Footnote

Это светское государство.","secular, worldly

## Footnote

This is a secular state."
"# Translate:

обстоять

## Footnote

Как обстоят дела?","to stand, to be (the case)

## Footnote

How do things stand?"
"# Translate:

характеризовать

## Footnote

Как ты характеризуешь его?","characterize, describe

## Footnote

How do you characterize him?"
"# Translate:

мат

## Footnote

Он использует мат.","checkmate, foul language

## Footnote

He uses foul language."
"# Translate:

академический

## Footnote

Это академический год.","academic, scholarly

## Footnote

This is an academic year."
"# Translate:

колебаться

## Footnote

Он ещё колеблется.","hesitate, waver

## Footnote

He still hesitates."
"# Translate:

запереть

## Footnote

Запри дом.","lock up, lock

## Footnote

Lock the house."
"# Translate:

наверху

## Footnote

Кот спит наверху.","upstairs, above

## Footnote

The cat is sleeping upstairs."
"# Translate:

пробить

## Footnote

Пуля пробила дверь.","pierce, break through

## Footnote

The bullet pierced the door."
"# Translate:

сходство

## Footnote

Между ними заметное сходство.","similarity, resemblance

## Footnote

There is a noticeable resemblance between them."
"# Translate:

вздрогнуть

## Footnote

Я вздрогнул от шума.","startle, flinch

## Footnote

I flinched from the noise."
"# Translate:

осмотр

## Footnote

Врач начал осмотр.","inspection, examination

## Footnote

The doctor started the examination."
"# Translate:

осторожный

## Footnote

Он очень осторожный.","cautious, careful

## Footnote

He is very cautious."
"# Translate:

терапия

## Footnote

Ей нужна терапия.","therapy, treatment

## Footnote

She needs therapy."
"# Translate:

этнический

## Footnote

Это этнический праздник.","ethnic, ethnical

## Footnote

This is an ethnic holiday."
"# Translate:

глазок

## Footnote

Она смотрит в глазок.","peephole, eyepiece

## Footnote

She looks through the peephole."
"# Translate:

становление

## Footnote

Его становление заняло годы.","formation, development

## Footnote

His development took years."
"# Translate:

плакат

## Footnote

Я видел плакат на стене.","poster, placard

## Footnote

I saw a poster on the wall."
"# Translate:

вечеринка

## Footnote

Вечеринка уже началась.","party, gathering

## Footnote

The party has already started."
"# Translate:

основываться

## Footnote

Теория основывается на фактах.","to be based, to rely

## Footnote

The theory is based on facts."
"# Translate:

наряд

## Footnote

Ей нравится новый наряд.","outfit, dress

## Footnote

She likes her new outfit."
"# Translate:

покойный

## Footnote

Покойный отец любил нас.","deceased, late

## Footnote

Our late father loved us."
"# Translate:

обожать

## Footnote

Я обожаю эту песню.","adore, worship

## Footnote

I adore this song."
"# Translate:

блестеть

## Footnote

Звёзды блестят ночью.","shine, sparkle

## Footnote

Stars shine at night."
"# Translate:

бык

## Footnote

Бык стоит в поле.","bull, ox

## Footnote

The bull stands in the field."
"# Translate:

заработок

## Footnote

Его заработок хороший.","earnings, income

## Footnote

His earnings are good."
"# Translate:

симпатия

## Footnote

Я чувствую к ней симпатию.","liking, attraction

## Footnote

I have a liking for her."
"# Translate:

примитивный

## Footnote

Это примитивный план.","primitive, rudimentary

## Footnote

This is a primitive plan."
"# Translate:

прорыв

## Footnote

Это большой прорыв.","breakthrough

## Footnote

This is a big breakthrough."
"# Translate:

коэффициент

## Footnote

Коэффициент высокий.","coefficient, factor

## Footnote

The coefficient is high."
"# Translate:

материнский

## Footnote

Это материнская любовь.","maternal, motherly

## Footnote

This is maternal love."
"# Translate:

напрасно

## Footnote

Он ждал напрасно.","in vain, needlessly

## Footnote

He waited in vain."
"# Translate:

мишка

## Footnote

Дай мне мишку.","bear, teddy bear

## Footnote

Give me the teddy bear."
"# Translate:

угадать

## Footnote

Угадай ответ.","guess, predict

## Footnote

Guess the answer."
"# Translate:

индивид

## Footnote

Каждый индивид важен.","individual, person

## Footnote

Every individual is important."
"# Translate:

поблагодарить

## Footnote

Я хочу поблагодарить тебя.","to thank, to express gratitude

## Footnote

I want to thank you."
"# Translate:

восстание

## Footnote

Восстание началось.","uprising, rebellion

## Footnote

The uprising started."
"# Translate:

республиканский

## Footnote

Это республиканский план.","Republican

## Footnote

This is a Republican plan."
"# Translate:

влажный

## Footnote

Воздух влажный.","moist, damp

## Footnote

The air is moist."
"# Translate:

опускаться

## Footnote

Солнце опускается.","to set, to descend

## Footnote

The sun is setting."
"# Translate:

отвратительный

## Footnote

Запах отвратительный.","disgusting, repulsive

## Footnote

The smell is disgusting."
"# Translate:

вылет

## Footnote

Вылет завтра.","departure, takeoff

## Footnote

The departure is tomorrow."
"# Translate:

пик

## Footnote

Мы на пике горы.","peak

## Footnote

We are at the mountain peak."
"# Translate:

пригодиться

## Footnote

Это пригодится.","to come in handy, to be useful

## Footnote

This will come in handy."
"# Translate:

похоронить

## Footnote

Мы похоронили его.","to bury, to inter

## Footnote

We buried him."
"# Translate:

верность

## Footnote

Его верность важна.","loyalty, fidelity

## Footnote

His loyalty matters."
"# Translate:

нормативный

## Footnote

Это нормативный документ.","regulatory, normative

## Footnote

This is a regulatory document."
"# Translate:

дверца

## Footnote

Открой дверцу.","door, small door

## Footnote

Open the small door."
"# Translate:

удобство

## Footnote

Это большое удобство.","convenience, comfort

## Footnote

This is a big convenience."
"# Translate:

импульс

## Footnote

Это сильный импульс.","impulse, pulse

## Footnote

This is a strong impulse."
"# Translate:

однозначно

## Footnote

Это однозначно хорошо.","definitely, unequivocally

## Footnote

This is definitely good."
"# Translate:

слышаться

## Footnote

Слышатся голоса.","to be heard, to sound

## Footnote

Voices can be heard."
"# Translate:

сознательно

## Footnote

Она сознательно выбрала это.","consciously, deliberately

## Footnote

She consciously chose this."
"# Translate:

кивать

## Footnote

Она кивает головой.","nod, bob

## Footnote

She nods her head."
"# Translate:

приготовление

## Footnote

Приготовление ужина заняло час.","preparation, cooking

## Footnote

Dinner preparation took an hour."
"# Translate:

невинный

## Footnote

Он невинный.","innocent, guiltless

## Footnote

He is innocent."
"# Translate:

повторение

## Footnote

Повторение нужно.","repetition, iteration

## Footnote

Repetition is needed."
"# Translate:

наследие

## Footnote

Это наше наследие.","heritage, legacy

## Footnote

This is our heritage."
"# Translate:

поляк

## Footnote

Поляк живёт здесь.","Pole, Polish person

## Footnote

The Pole lives here."
"# Translate:

сгореть

## Footnote

Дом сгорел.","burn down, burn out

## Footnote

The house burned down."
"# Translate:

ограничиваться

## Footnote

Он ограничивался этим.","to confine oneself, to be limited

## Footnote

He confined himself to this."
"# Translate:

пирамида

## Footnote

Пирамида высокая.","pyramid

## Footnote

The pyramid is tall."
"# Translate:

сволочь

## Footnote

Он сволочь.","scoundrel, bastard

## Footnote

He is a scoundrel."
"# Translate:

различать

## Footnote

Я различаю цвета.","to distinguish, to differentiate

## Footnote

I distinguish colors."
"# Translate:

татарин

## Footnote

Татарин живёт здесь.","Tatar, Tartar

## Footnote

The Tatar lives here."
"# Translate:

потихоньку

## Footnote

Она потихоньку закрыла дверь.","quietly, gradually

## Footnote

She quietly closed the door."
"# Translate:

ночевать

## Footnote

Я буду ночевать там.","to spend the night, to stay overnight

## Footnote

I will spend the night there."
"# Translate:

ставиться

## Footnote

Стол ставится здесь.","to be placed, to be set

## Footnote

The table is placed here."
"# Translate:

откровенный

## Footnote

Он откровенный.","frank, candid

## Footnote

He is frank."
"# Translate:

качать

## Footnote

Он качает воду.","swing, pump

## Footnote

He pumps water."
"# Translate:

тираж

## Footnote

Тираж книги большой.","circulation, print run

## Footnote

The book has a large print run."
"# Translate:

убитый

## Footnote

Он был убит.","killed, dead

## Footnote

He was killed."
"# Translate:

череп

## Footnote

Это его череп.","skull, cranium

## Footnote

This is his skull."
"# Translate:

чайник

## Footnote

Чайник на столе.","kettle, teapot

## Footnote

The kettle is on the table."
"# Translate:

устанавливаться

## Footnote

Система устанавливается.","to be installed, to settle

## Footnote

The system is being installed."
"# Translate:

нетерпение

## Footnote

Я вижу её нетерпение.","impatience, eagerness

## Footnote

I see her impatience."
"# Translate:

убыток

## Footnote

Это большой убыток.","loss, deficit

## Footnote

This is a big loss."
"# Translate:

экономия

## Footnote

Экономия времени важна.","economy, saving

## Footnote

Saving time is important."
"# Translate:

уложить

## Footnote

Уложи его.","lay, put to bed

## Footnote

Put him to bed."
"# Translate:

завидовать

## Footnote

Не завидуй ему.","to envy, to be jealous of

## Footnote

Don't envy him."
"# Translate:

обнимать

## Footnote

Я хочу обнимать тебя.","to hug, to embrace

## Footnote

I want to hug you."
"# Translate:

энтузиазм

## Footnote

У неё большой энтузиазм.","enthusiasm, zeal

## Footnote

She has great enthusiasm."
"# Translate:

допрос

## Footnote

Допрос был долгий.","interrogation, questioning

## Footnote

The interrogation was long."
"# Translate:

породить

## Footnote

Это породило страх.","to generate, to give birth

## Footnote

This generated fear."
"# Translate:

отклонение

## Footnote

Это большое отклонение.","deviation, deflection

## Footnote

This is a big deviation."
"# Translate:

урожай

## Footnote

Урожай хороший.","harvest, crop

## Footnote

The harvest is good."
"# Translate:

архитектор

## Footnote

Архитектор здесь.","architect, designer

## Footnote

The architect is here."
"# Translate:

авиационный

## Footnote

Это авиационный завод.","aviation, aeronautical

## Footnote

This is an aviation plant."
"# Translate:

отличать

## Footnote

Я отличаю их.","distinguish, differentiate

## Footnote

I distinguish them."
"# Translate:

епископ

## Footnote

Епископ здесь.","bishop, prelate

## Footnote

The bishop is here."
"# Translate:

освещать

## Footnote

Солнце освещает дом.","illuminate, light up

## Footnote

The sun illuminates the house."
"# Translate:

невысокий

## Footnote

Он невысокий.","short, not tall

## Footnote

He is short."
"# Translate:

выложить

## Footnote

Она выложила карты.","lay out, post

## Footnote

She laid out the cards."
"# Translate:

творец

## Footnote

Творец создал мир.","creator, maker

## Footnote

The creator made the world."
